Date,EWG
1996-12-09,7.198731899261475
1996-12-10,7.167296409606934
1996-12-11,7.104429244995117
1996-12-12,7.072990894317627
1996-12-13,7.041556358337402
1996-12-16,7.072990894317627
1996-12-17,7.072990894317627
1996-12-18,7.010119915008545
1996-12-19,7.041556358337402
1996-12-20,7.135859966278076
1996-12-23,7.104429244995117
1996-12-24,7.135859966278076
1996-12-26,7.135859966278076
1996-12-27,7.135859966278076
1996-12-30,7.167296409606934
1996-12-31,7.230169773101807
1997-01-02,7.167296409606934
1997-01-03,7.135859966278076
1997-01-06,7.167296409606934
1997-01-07,7.167296409606934
1997-01-08,7.104429244995117
1997-01-09,7.135859966278076
1997-01-10,7.167296409606934
1997-01-13,7.167296409606934
1997-01-14,7.230169773101807
1997-01-15,7.230169773101807
1997-01-16,7.261605262756348
1997-01-17,7.230169773101807
1997-01-20,7.230169773101807
1997-01-21,7.135859966278076
1997-01-22,7.072990894317627
1997-01-23,7.135859966278076
1997-01-24,7.167296409606934
1997-01-27,7.104429244995117
1997-01-28,7.135859966278076
1997-01-29,7.104429244995117
1997-01-30,7.135859966278076
1997-01-31,7.230169773101807
1997-02-03,7.261605262756348
1997-02-04,7.261605262756348
1997-02-05,7.35590934753418
1997-02-06,7.3244733810424805
1997-02-07,7.387347221374512
1997-02-10,7.418781280517578
1997-02-11,7.450216293334961
1997-02-12,7.418781280517578
1997-02-13,7.418781280517578
1997-02-14,7.418781280517578
1997-02-18,7.450216293334961
1997-02-19,7.418781280517578
1997-02-20,7.261605262756348
1997-02-21,7.35590934753418
1997-02-24,7.387347221374512
1997-02-25,7.48165225982666
1997-02-26,7.48165225982666
1997-02-27,7.48165225982666
1997-02-28,7.48165225982666
1997-03-03,7.418781280517578
1997-03-04,7.575959205627441
1997-03-05,7.60739278793335
1997-03-06,7.60739278793335
1997-03-07,7.60739278793335
1997-03-10,7.733137130737305
1997-03-11,7.796004772186279
1997-03-12,7.796004772186279
1997-03-13,7.60739278793335
1997-03-14,7.827441692352295
1997-03-17,7.701701641082764
1997-03-18,7.638830184936523
1997-03-19,7.638830184936523
1997-03-20,7.48165225982666
1997-03-21,7.60739278793335
1997-03-24,7.6702656745910645
1997-03-25,7.796004772186279
1997-03-26,7.921749114990234
1997-03-27,7.953186988830566
1997-03-31,7.764570236206055
1997-04-01,7.638830184936523
1997-04-02,7.513088226318359
1997-04-03,7.418781280517578
1997-04-04,7.544524192810059
1997-04-07,7.544524192810059
1997-04-08,7.544524192810059
1997-04-09,7.544524192810059
1997-04-10,7.544524192810059
1997-04-11,7.513088226318359
1997-04-14,7.48165225982666
1997-04-15,7.513088226318359
1997-04-16,7.513088226318359
1997-04-17,7.60739278793335
1997-04-18,7.60739278793335
1997-04-21,7.60739278793335
1997-04-22,7.60739278793335
1997-04-23,7.733137130737305
1997-04-24,7.638830184936523
1997-04-25,7.638830184936523
1997-04-28,7.544524192810059
1997-04-29,7.6702656745910645
1997-04-30,7.60739278793335
1997-05-01,7.733137130737305
1997-05-02,7.796004772186279
1997-05-05,7.921749114990234
1997-05-06,7.953186988830566
1997-05-07,7.89031457901001
1997-05-08,7.953186988830566
1997-05-09,8.141797065734863
1997-05-12,8.236104965209961
1997-05-13,8.236104965209961
1997-05-14,8.204667091369629
1997-05-15,8.204667091369629
1997-05-16,8.236104965209961
1997-05-19,8.173233032226562
1997-05-20,8.11036205291748
1997-05-21,8.298977851867676
1997-05-22,8.236104965209961
1997-05-23,8.26754093170166
1997-05-27,8.330410957336426
1997-05-28,8.236104965209961
1997-05-29,8.236104965209961
1997-05-30,8.11036205291748
1997-06-02,8.11036205291748
1997-06-03,8.173233032226562
1997-06-04,8.173233032226562
1997-06-05,8.236104965209961
1997-06-06,8.298977851867676
1997-06-09,8.298977851867676
1997-06-10,8.361845970153809
1997-06-11,8.361845970153809
1997-06-12,8.361845970153809
1997-06-13,8.424717903137207
1997-06-16,8.456154823303223
1997-06-17,8.393282890319824
1997-06-18,8.330410957336426
1997-06-19,8.487587928771973
1997-06-20,8.424717903137207
1997-06-23,8.456154823303223
1997-06-24,8.550461769104004
1997-06-25,8.644765853881836
1997-06-26,8.61333179473877
1997-06-27,8.550461769104004
1997-06-30,8.330410957336426
1997-07-01,8.456154823303223
1997-07-02,8.487587928771973
1997-07-03,8.676201820373535
1997-07-07,8.864813804626465
1997-07-08,8.864813804626465
1997-07-09,8.8019437789917
1997-07-10,8.77051067352295
1997-07-11,8.864813804626465
1997-07-14,8.896249771118164
1997-07-15,8.864813804626465
1997-07-16,9.021992683410645
1997-07-17,9.116297721862793
1997-07-18,9.021992683410645
1997-07-21,8.864813804626465
1997-07-22,8.990558624267578
1997-07-23,9.147735595703125
1997-07-24,9.021992683410645
1997-07-25,9.021992683410645
1997-07-28,9.116297721862793
1997-07-29,9.053428649902344
1997-07-30,9.242042541503906
1997-07-31,9.210604667663574
1997-08-01,9.021992683410645
1997-08-04,8.833380699157715
1997-08-05,8.707637786865234
1997-08-06,8.864813804626465
1997-08-07,9.021992683410645
1997-08-08,8.959121704101562
1997-08-11,8.833380699157715
1997-08-12,8.92768669128418
1997-08-13,8.896249771118164
1997-08-14,8.77051067352295
1997-08-15,8.581893920898438
1997-08-18,8.487587928771973
1997-08-19,8.739073753356934
1997-08-20,8.739073753356934
1997-08-21,8.77051067352295
1997-08-22,8.550461769104004
1997-08-25,8.521821975708008
1997-08-26,8.426780700683594
1997-08-27,8.426780700683594
1997-08-28,8.331745147705078
1997-08-29,8.205024719238281
1997-09-02,8.426780700683594
1997-09-03,8.553502082824707
1997-09-04,8.553502082824707
1997-09-05,8.616859436035156
1997-09-08,8.680218696594238
1997-09-09,8.616859436035156
1997-09-10,8.363423347473145
1997-09-11,8.395102500915527
1997-09-12,8.30006217956543
1997-09-15,8.395102500915527
1997-09-16,8.553502082824707
1997-09-17,8.553502082824707
1997-09-18,8.553502082824707
1997-09-19,8.616859436035156
1997-09-22,8.711898803710938
1997-09-23,8.648539543151855
1997-09-24,8.743578910827637
1997-09-25,8.870295524597168
1997-09-26,8.870295524597168
1997-09-29,8.806938171386719
1997-09-30,8.933655738830566
1997-10-01,9.028691291809082
1997-10-02,9.028691291809082
1997-10-03,9.092053413391113
1997-10-06,9.282132148742676
1997-10-07,9.25045108795166
1997-10-08,9.25045108795166
1997-10-09,9.123732566833496
1997-10-10,9.028691291809082
1997-10-13,9.187094688415527
1997-10-14,9.060376167297363
1997-10-15,8.965336799621582
1997-10-16,8.901979446411133
1997-10-17,8.648539543151855
1997-10-20,8.648539543151855
1997-10-21,8.806938171386719
1997-10-22,8.901979446411133
1997-10-23,8.395102500915527
1997-10-24,8.490141868591309
1997-10-27,8.173345565795898
1997-10-28,8.426780700683594
1997-10-29,8.236705780029297
1997-10-30,8.141666412353516
1997-10-31,8.426780700683594
1997-11-03,8.395102500915527
1997-11-04,8.458464622497559
1997-11-05,8.521821975708008
1997-11-06,8.458464622497559
1997-11-07,8.30006217956543
1997-11-10,8.30006217956543
1997-11-11,8.268383026123047
1997-11-12,8.109987258911133
1997-11-13,8.30006217956543
1997-11-14,8.205024719238281
1997-11-17,8.236705780029297
1997-11-18,8.395102500915527
1997-11-19,8.490141868591309
1997-11-20,8.585179328918457
1997-11-21,8.553502082824707
1997-11-24,8.395102500915527
1997-11-25,8.363423347473145
1997-11-26,8.490141868591309
1997-11-28,8.553502082824707
1997-12-01,8.806938171386719
1997-12-02,8.775257110595703
1997-12-03,8.901979446411133
1997-12-04,8.870295524597168
1997-12-05,8.870295524597168
1997-12-08,8.870295524597168
1997-12-09,8.838617324829102
1997-12-10,8.743578910827637
1997-12-11,8.553502082824707
1997-12-12,8.616859436035156
1997-12-15,8.680218696594238
1997-12-16,8.648539543151855
1997-12-17,8.775257110595703
1997-12-18,8.743578910827637
1997-12-19,8.648539543151855
1997-12-22,8.711898803710938
1997-12-23,8.727132797241211
1997-12-24,8.758868217468262
1997-12-26,8.758868217468262
1997-12-29,8.9492769241333
1997-12-30,8.9492769241333
1997-12-31,8.9492769241333
1998-01-02,9.076218605041504
1998-01-05,9.107951164245605
1998-01-06,9.044478416442871
1998-01-07,9.01274585723877
1998-01-08,8.885805130004883
1998-01-09,8.378046989440918
1998-01-12,8.600192070007324
1998-01-13,8.631926536560059
1998-01-14,8.695396423339844
1998-01-15,8.504988670349121
1998-01-16,8.56845760345459
1998-01-20,8.790600776672363
1998-01-21,8.822338104248047
1998-01-22,8.822338104248047
1998-01-23,8.885805130004883
1998-01-26,8.9175443649292
1998-01-27,9.076218605041504
1998-01-28,9.13968563079834
1998-01-29,9.13968563079834
1998-01-30,9.13968563079834
1998-02-02,9.234892845153809
1998-02-03,9.266626358032227
1998-02-04,9.234892845153809
1998-02-05,9.488773345947266
1998-02-06,9.457039833068848
1998-02-09,9.457039833068848
1998-02-10,9.488773345947266
1998-02-11,9.457039833068848
1998-02-12,9.393567085266113
1998-02-13,9.330098152160645
1998-02-17,9.583977699279785
1998-02-18,9.61571216583252
1998-02-19,9.520508766174316
1998-02-20,9.488773345947266
1998-02-23,9.710917472839355
1998-02-24,9.583977699279785
1998-02-25,9.710917472839355
1998-02-26,9.710917472839355
1998-02-27,9.742652893066406
1998-03-02,9.933063507080078
1998-03-03,9.86959171295166
1998-03-04,9.710917472839355
1998-03-05,9.583977699279785
1998-03-06,9.806121826171875
1998-03-09,9.933063507080078
1998-03-10,9.99653148651123
1998-03-11,9.99653148651123
1998-03-12,9.99653148651123
1998-03-13,10.028267860412598
1998-03-16,10.21867847442627
1998-03-17,10.313883781433105
1998-03-18,10.21867847442627
1998-03-19,10.282146453857422
1998-03-20,10.377352714538574
1998-03-23,10.377352714538574
1998-03-24,10.472558975219727
1998-03-25,10.536029815673828
1998-03-26,10.472558975219727
1998-03-27,10.567761421203613
1998-03-30,10.409087181091309
1998-03-31,10.409087181091309
1998-04-01,10.536029815673828
1998-04-02,10.599498748779297
1998-04-03,10.662969589233398
1998-04-06,10.916849136352539
1998-04-07,10.758172035217285
1998-04-08,10.821643829345703
1998-04-09,11.043787956237793
1998-04-13,11.07552433013916
1998-04-14,11.234195709228516
1998-04-15,11.3294038772583
1998-04-16,11.170729637145996
1998-04-17,11.107259750366211
1998-04-20,11.3294038772583
1998-04-21,11.26593017578125
1998-04-22,11.297667503356934
1998-04-23,11.107259750366211
1998-04-24,10.821643829345703
1998-04-27,10.599498748779297
1998-04-28,10.694703102111816
1998-04-29,10.789909362792969
1998-04-30,11.07552433013916
1998-05-01,11.202463150024414
1998-05-04,11.456342697143555
1998-05-05,11.202463150024414
1998-05-06,11.202463150024414
1998-05-07,11.202463150024414
1998-05-08,11.26593017578125
1998-05-11,11.361140251159668
1998-05-12,11.3294038772583
1998-05-13,11.361140251159668
1998-05-14,11.424610137939453
1998-05-15,11.361140251159668
1998-05-18,11.138998031616211
1998-05-19,11.488080978393555
1998-05-20,11.773688316345215
1998-05-21,11.837162971496582
1998-05-22,11.964104652404785
1998-05-26,12.059307098388672
1998-05-27,11.710225105285645
1998-05-28,11.710225105285645
1998-05-29,11.773688316345215
1998-06-01,11.551547050476074
1998-06-02,11.837162971496582
1998-06-03,11.86889934539795
1998-06-04,11.964104652404785
1998-06-05,12.059307098388672
1998-06-08,12.24972152709961
1998-06-09,12.186249732971191
1998-06-10,12.059307098388672
1998-06-11,11.805426597595215
1998-06-12,11.678486824035645
1998-06-15,11.424610137939453
1998-06-16,11.805426597595215
1998-06-17,12.059307098388672
1998-06-18,11.90063190460205
1998-06-19,11.932371139526367
1998-06-22,11.837162971496582
1998-06-23,11.964104652404785
1998-06-24,11.995838165283203
1998-06-25,12.217985153198242
1998-06-26,12.154513359069824
1998-06-29,12.24972152709961
1998-06-30,12.154513359069824
1998-07-01,12.281452178955078
1998-07-02,12.122776985168457
1998-07-06,12.408393859863281
1998-07-07,12.440133094787598
1998-07-08,12.4718656539917
1998-07-09,12.313188552856445
1998-07-10,12.344924926757812
1998-07-13,12.535337448120117
1998-07-14,12.725746154785156
1998-07-15,12.85268783569336
1998-07-16,12.916156768798828
1998-07-17,13.074830055236816
1998-07-20,13.138299942016602
1998-07-21,13.04309368133545
1998-07-22,12.884417533874512
1998-07-23,12.725746154785156
1998-07-24,12.884417533874512
1998-07-27,12.567065238952637
1998-07-28,12.344924926757812
1998-07-29,12.440133094787598
1998-07-30,12.598804473876953
1998-07-31,12.440133094787598
1998-08-03,12.186249732971191
1998-08-04,12.02757453918457
1998-08-05,11.932371139526367
1998-08-06,11.805426597595215
1998-08-07,11.86889934539795
1998-08-10,11.64675521850586
1998-08-11,11.138998031616211
1998-08-12,11.456342697143555
1998-08-13,11.26593017578125
1998-08-14,11.361140251159668
1998-08-17,11.519814491271973
1998-08-18,11.773688316345215
1998-08-19,11.741960525512695
1998-08-20,11.519814491271973
1998-08-21,11.043787956237793
1998-08-24,11.012054443359375
1998-08-25,11.345277786254883
1998-08-26,10.991745948791504
1998-08-27,10.284669876098633
1998-08-28,10.445368766784668
1998-08-31,9.995416641235352
1998-09-01,10.670347213745117
1998-09-02,10.831043243408203
1998-09-03,10.445368766784668
1998-09-04,10.670347213745117
1998-09-08,11.345277786254883
1998-09-09,10.959602355957031
1998-09-10,10.766763687133789
1998-09-11,10.863182067871094
1998-09-14,11.023879051208496
1998-09-15,11.056021690368652
1998-09-16,11.088157653808594
1998-09-17,10.445368766784668
1998-09-18,10.477509498596191
1998-09-21,10.348949432373047
1998-09-22,10.445368766784668
1998-09-23,10.863182067871094
1998-09-24,10.50964641571045
1998-09-25,10.413229942321777
1998-09-28,10.477509498596191
1998-09-29,10.445368766784668
1998-09-30,10.091835021972656
1998-10-01,9.320484161376953
1998-10-02,9.449041366577148
1998-10-05,9.320484161376953
1998-10-06,9.577601432800293
1998-10-07,9.513320922851562
1998-10-08,9.256204605102539
1998-10-09,9.384761810302734
1998-10-12,9.738297462463379
1998-10-13,9.963271141052246
1998-10-14,9.931133270263672
1998-10-15,10.798904418945312
1998-10-16,10.638208389282227
1998-10-19,10.445368766784668
1998-10-20,10.734627723693848
1998-10-21,10.477509498596191
1998-10-22,10.156111717224121
1998-10-23,10.284669876098633
1998-10-26,10.670347213745117
1998-10-27,10.766763687133789
1998-10-28,10.50964641571045
1998-10-29,10.50964641571045
1998-10-30,10.670347213745117
1998-11-02,11.056021690368652
1998-11-03,10.798904418945312
1998-11-04,10.895322799682617
1998-11-05,11.023879051208496
1998-11-06,11.088157653808594
1998-11-09,10.766763687133789
1998-11-10,10.638208389282227
1998-11-11,10.670347213745117
1998-11-12,10.54178524017334
1998-11-13,10.50964641571045
1998-11-16,10.863182067871094
1998-11-17,10.831043243408203
1998-11-18,10.702482223510742
1998-11-19,10.670347213745117
1998-11-20,10.863182067871094
1998-11-23,11.281000137329102
1998-11-24,10.927461624145508
1998-11-25,10.991745948791504
1998-11-27,11.377412796020508
1998-11-30,11.088157653808594
1998-12-01,10.927461624145508
1998-12-02,10.798904418945312
1998-12-03,10.863182067871094
1998-12-04,10.991745948791504
1998-12-07,10.734627723693848
1998-12-08,10.702482223510742
1998-12-09,10.702482223510742
1998-12-10,10.60606861114502
1998-12-11,10.573929786682129
1998-12-14,10.477509498596191
1998-12-15,10.670347213745117
1998-12-16,10.766763687133789
1998-12-17,10.863182067871094
1998-12-18,10.831043243408203
1998-12-21,11.15244197845459
1998-12-22,11.237446784973145
1998-12-23,11.398438453674316
1998-12-24,11.269643783569336
1998-12-28,11.462837219238281
1998-12-29,11.65603256225586
1998-12-30,11.366241455078125
1998-12-31,11.462837219238281
1999-01-04,12.235610961914062
1999-01-05,12.106820106506348
1999-01-06,13.072787284851074
1999-01-07,12.171216011047363
1999-01-08,12.203414916992188
1999-01-11,11.784826278686523
1999-01-12,11.495037078857422
1999-01-13,11.462837219238281
1999-01-14,11.301844596862793
1999-01-15,11.591635704040527
1999-01-19,11.591635704040527
1999-01-20,11.784826278686523
1999-01-21,11.688231468200684
1999-01-22,11.398438453674316
1999-01-25,11.366241455078125
1999-01-26,11.398438453674316
1999-01-27,11.462837219238281
1999-01-28,11.591635704040527
1999-01-29,11.65603256225586
1999-02-01,11.591635704040527
1999-02-02,11.495037078857422
1999-02-03,11.366241455078125
1999-02-04,11.334044456481934
1999-02-05,11.17304801940918
1999-02-08,11.140851974487305
1999-02-09,10.593467712402344
1999-02-10,10.754461288452148
1999-02-11,10.947653770446777
1999-02-12,10.754461288452148
1999-02-16,10.69006061553955
1999-02-17,10.40027141571045
1999-02-18,10.69006061553955
1999-02-19,10.56126594543457
1999-02-22,10.69006061553955
1999-02-23,10.851057052612305
1999-02-24,10.754461288452148
1999-02-25,10.56126594543457
1999-02-26,10.593467712402344
1999-03-01,10.335871696472168
1999-03-02,10.40027141571045
1999-03-03,10.174878120422363
1999-03-04,10.207076072692871
1999-03-05,10.40027141571045
1999-03-08,10.30367660522461
1999-03-09,10.239278793334961
1999-03-10,10.30367660522461
1999-03-11,10.883255958557129
1999-03-12,10.69006061553955
1999-03-15,10.786660194396973
1999-03-16,11.076451301574707
1999-03-17,10.883255958557129
1999-03-18,10.722261428833008
1999-03-19,10.786660194396973
1999-03-22,10.786660194396973
1999-03-23,10.271478652954102
1999-03-24,10.046082496643066
1999-03-25,10.368073463439941
1999-03-26,10.046082496643066
1999-03-29,10.368073463439941
1999-03-30,10.239278793334961
1999-03-31,10.239278793334961
1999-04-01,10.432469367980957
1999-04-05,10.464669227600098
1999-04-06,10.56126594543457
1999-04-07,10.722261428833008
1999-04-08,10.947653770446777
1999-04-09,10.818857192993164
1999-04-12,10.915453910827637
1999-04-13,10.979852676391602
1999-04-14,10.947653770446777
1999-04-15,10.947653770446777
1999-04-16,10.786660194396973
1999-04-19,10.722261428833008
1999-04-20,10.657865524291992
1999-04-21,10.754461288452148
1999-04-22,10.851057052612305
1999-04-23,10.722261428833008
1999-04-26,10.851057052612305
1999-04-27,11.140851974487305
1999-04-28,10.979852676391602
1999-04-29,11.012054443359375
1999-04-30,10.947653770446777
1999-05-03,11.140851974487305
1999-05-04,11.108644485473633
1999-05-05,11.140851974487305
1999-05-06,11.0442533493042
1999-05-07,11.0442533493042
1999-05-10,10.883255958557129
1999-05-11,11.0442533493042
1999-05-12,10.818857192993164
1999-05-13,11.012054443359375
1999-05-14,10.625665664672852
1999-05-17,10.432469367980957
1999-05-18,10.69006061553955
1999-05-19,10.754461288452148
1999-05-20,11.012054443359375
1999-05-21,10.883255958557129
1999-05-24,10.754461288452148
1999-05-25,10.56126594543457
1999-05-26,10.56126594543457
1999-05-27,10.335871696472168
1999-05-28,10.368073463439941
1999-06-01,10.271478652954102
1999-06-02,10.271478652954102
1999-06-03,10.432469367980957
1999-06-04,10.432469367980957
1999-06-07,10.529067993164062
1999-06-08,10.69006061553955
1999-06-09,10.947653770446777
1999-06-10,10.915453910827637
1999-06-11,11.012054443359375
1999-06-14,10.915453910827637
1999-06-15,11.0442533493042
1999-06-16,11.076451301574707
1999-06-17,11.0442533493042
1999-06-18,11.076451301574707
1999-06-21,11.269643783569336
1999-06-22,11.237446784973145
1999-06-23,11.012054443359375
1999-06-24,10.851057052612305
1999-06-25,11.0442533493042
1999-06-28,10.947653770446777
1999-06-29,11.108644485473633
1999-06-30,11.237446784973145
1999-07-01,11.237446784973145
1999-07-02,11.205245971679688
1999-07-06,11.462837219238281
1999-07-07,11.301844596862793
1999-07-08,11.366241455078125
1999-07-09,11.398438453674316
1999-07-12,11.430639266967773
1999-07-13,11.140851974487305
1999-07-14,11.301844596862793
1999-07-15,11.430639266967773
1999-07-16,11.334044456481934
1999-07-19,11.55943775177002
1999-07-20,11.17304801940918
1999-07-21,11.301844596862793
1999-07-22,11.0442533493042
1999-07-23,11.012054443359375
1999-07-26,11.012054443359375
1999-07-27,11.012054443359375
1999-07-28,11.012054443359375
1999-07-29,10.625665664672852
1999-07-30,10.722261428833008
1999-08-02,10.851057052612305
1999-08-03,10.818857192993164
1999-08-04,10.979852676391602
1999-08-05,10.786660194396973
1999-08-06,10.657865524291992
1999-08-09,10.722261428833008
1999-08-10,10.625665664672852
1999-08-11,10.69006061553955
1999-08-12,10.947653770446777
1999-08-13,10.979852676391602
1999-08-16,10.979852676391602
1999-08-17,11.0442533493042
1999-08-18,10.915453910827637
1999-08-19,11.012054443359375
1999-08-20,11.237446784973145
1999-08-23,11.237446784973145
1999-08-24,11.269643783569336
1999-08-25,11.384943008422852
1999-08-26,11.25332260131836
1999-08-27,11.25332260131836
1999-08-30,11.088802337646484
1999-08-31,11.05589771270752
1999-09-01,11.28623104095459
1999-09-02,11.154611587524414
1999-09-03,11.384943008422852
1999-09-07,11.582369804382324
1999-09-08,11.25332260131836
1999-09-09,11.516559600830078
1999-09-10,11.352035522460938
1999-09-13,11.28623104095459
1999-09-14,11.1217041015625
1999-09-15,11.088802337646484
1999-09-16,11.05589771270752
1999-09-17,11.05589771270752
1999-09-20,11.088802337646484
1999-09-21,10.99008846282959
1999-09-22,10.957183837890625
1999-09-23,10.957183837890625
1999-09-24,10.7926607131958
1999-09-27,10.924280166625977
1999-09-28,10.759758949279785
1999-09-29,10.924280166625977
1999-09-30,11.022994995117188
1999-10-01,10.924280166625977
1999-10-04,11.352035522460938
1999-10-05,11.28623104095459
1999-10-06,11.220420837402344
1999-10-07,11.319129943847656
1999-10-08,11.352035522460938
1999-10-11,11.417845726013184
1999-10-12,11.319129943847656
1999-10-13,11.28623104095459
1999-10-14,11.236873626708984
1999-10-15,11.022994995117188
1999-10-18,11.088802337646484
1999-10-19,11.319129943847656
1999-10-20,11.28623104095459
1999-10-21,11.154611587524414
1999-10-22,11.352035522460938
1999-10-25,11.187519073486328
1999-10-26,11.319129943847656
1999-10-27,11.187519073486328
1999-10-28,11.483659744262695
1999-10-29,11.582369804382324
1999-11-01,11.516559600830078
1999-11-02,11.681083679199219
1999-11-03,11.54946517944336
1999-11-04,11.71398639678955
1999-11-05,11.77979564666748
1999-11-08,11.648176193237305
1999-11-09,11.71398639678955
1999-11-10,11.812700271606445
1999-11-11,11.911415100097656
1999-11-12,11.911415100097656
1999-11-15,11.97722053527832
1999-11-16,12.174647331237793
1999-11-17,12.306268692016602
1999-11-18,12.339168548583984
1999-11-19,12.339168548583984
1999-11-22,12.14174747467041
