Date,EWL
1996-12-06,6.5500874519348145
1996-12-09,6.44879674911499
1996-12-10,6.381267070770264
1996-12-11,6.381267070770264
1996-12-12,6.4825568199157715
1996-12-13,6.44879674911499
1996-12-16,6.347504138946533
1996-12-17,6.347504138946533
1996-12-18,6.347504138946533
1996-12-19,6.415032863616943
1996-12-20,6.415032863616943
1996-12-23,6.415032863616943
1996-12-24,6.415032863616943
1996-12-26,6.415032863616943
1996-12-27,6.347504138946533
1996-12-30,6.415032863616943
1996-12-31,6.4825568199157715
1997-01-02,6.4825568199157715
1997-01-03,6.4825568199157715
1997-01-06,6.44879674911499
1997-01-07,6.4825568199157715
1997-01-08,6.4825568199157715
1997-01-09,6.4825568199157715
1997-01-10,6.4825568199157715
1997-01-13,6.415032863616943
1997-01-14,6.44879674911499
1997-01-15,6.415032863616943
1997-01-16,6.415032863616943
1997-01-17,6.415032863616943
1997-01-20,6.246213912963867
1997-01-21,6.212451934814453
1997-01-22,6.415032863616943
1997-01-23,6.516323566436768
1997-01-24,6.44879674911499
1997-01-27,6.4825568199157715
1997-01-28,6.4825568199157715
1997-01-29,6.4825568199157715
1997-01-30,6.58384895324707
1997-01-31,6.685138702392578
1997-02-03,6.718901634216309
1997-02-04,6.718901634216309
1997-02-05,6.617611408233643
1997-02-06,6.718901634216309
1997-02-07,6.685138702392578
1997-02-10,6.7864274978637695
1997-02-11,6.685138702392578
1997-02-12,6.820192813873291
1997-02-13,6.651374340057373
1997-02-14,6.7864274978637695
1997-02-18,6.752664089202881
1997-02-19,6.752664089202881
1997-02-20,6.752664089202881
1997-02-21,6.7864274978637695
1997-02-24,6.718901634216309
1997-02-25,6.718901634216309
1997-02-26,6.685138702392578
1997-02-27,6.5500874519348145
1997-02-28,6.651374340057373
1997-03-03,6.651374340057373
1997-03-04,6.617611408233643
1997-03-05,6.617611408233643
1997-03-06,6.651374340057373
1997-03-07,6.820192813873291
1997-03-10,6.887718677520752
1997-03-11,6.887718677520752
1997-03-12,6.9552435874938965
1997-03-13,6.921480655670166
1997-03-14,6.7864274978637695
1997-03-17,6.887718677520752
1997-03-18,6.752664089202881
1997-03-19,6.7864274978637695
1997-03-20,6.752664089202881
1997-03-21,6.752664089202881
1997-03-24,6.752664089202881
1997-03-25,6.820192813873291
1997-03-26,6.820192813873291
1997-03-27,6.989007472991943
1997-03-31,6.752664089202881
1997-04-01,6.853954315185547
1997-04-02,6.820192813873291
1997-04-03,6.752664089202881
1997-04-04,6.651374340057373
1997-04-07,6.685138702392578
1997-04-08,6.651374340057373
1997-04-09,6.752664089202881
1997-04-10,6.853954315185547
1997-04-11,6.853954315185547
1997-04-14,6.718901634216309
1997-04-15,6.752664089202881
1997-04-16,6.853954315185547
1997-04-17,6.853954315185547
1997-04-18,6.989007472991943
1997-04-21,6.989007472991943
1997-04-22,6.9552435874938965
1997-04-23,6.989007472991943
1997-04-24,7.056534767150879
1997-04-25,7.090299606323242
1997-04-28,7.022770404815674
1997-04-29,7.292876720428467
1997-04-30,7.191586971282959
1997-05-01,7.259115219116211
1997-05-02,7.225350856781006
1997-05-05,7.225350856781006
1997-05-06,7.292876720428467
1997-05-07,7.292876720428467
1997-05-08,7.461697101593018
1997-05-09,7.461697101593018
1997-05-12,7.698038101196289
1997-05-13,7.698038101196289
1997-05-14,7.698038101196289
1997-05-15,7.799327850341797
1997-05-16,7.833092212677002
1997-05-19,7.765564441680908
1997-05-20,7.968145370483398
1997-05-21,7.968145370483398
1997-05-22,7.900619029998779
1997-05-23,7.9343791007995605
1997-05-27,7.968145370483398
1997-05-28,7.9343791007995605
1997-05-29,7.900619029998779
1997-05-30,7.799327850341797
1997-06-02,7.833092212677002
1997-06-03,7.731802940368652
1997-06-04,7.765564441680908
1997-06-05,7.9343791007995605
1997-06-06,7.968145370483398
1997-06-09,8.103196144104004
1997-06-10,8.103196144104004
1997-06-11,8.136961936950684
1997-06-12,7.968145370483398
1997-06-13,8.17072582244873
1997-06-16,8.136961936950684
1997-06-17,8.136961936950684
1997-06-18,8.17072582244873
1997-06-19,8.44083023071289
1997-06-20,8.373306274414062
1997-06-23,8.44083023071289
1997-06-24,8.474593162536621
1997-06-25,8.474593162536621
1997-06-26,8.609648704528809
1997-06-27,8.474593162536621
1997-06-30,8.373306274414062
1997-07-01,8.44083023071289
1997-07-02,8.40706729888916
1997-07-03,8.744702339172363
1997-07-07,8.778464317321777
1997-07-08,8.879755973815918
1997-07-09,8.913518905639648
1997-07-10,8.845993041992188
1997-07-11,8.643411636352539
1997-07-14,8.609648704528809
1997-07-15,8.609648704528809
1997-07-16,8.67717456817627
1997-07-17,8.508358001708984
1997-07-18,8.40706729888916
1997-07-21,8.3395414352417
1997-07-22,8.238248825073242
1997-07-23,8.474593162536621
1997-07-24,8.3395414352417
1997-07-25,8.44083023071289
1997-07-28,8.474593162536621
1997-07-29,8.474593162536621
1997-07-30,8.575884819030762
1997-07-31,8.575884819030762
1997-08-01,8.3395414352417
1997-08-04,8.17072582244873
1997-08-05,8.17072582244873
1997-08-06,8.305779457092285
1997-08-07,8.474593162536621
1997-08-08,8.508358001708984
1997-08-11,8.3395414352417
1997-08-12,8.272016525268555
1997-08-13,8.204490661621094
1997-08-14,8.136961936950684
1997-08-15,7.968145370483398
1997-08-18,7.900619029998779
1997-08-19,7.9343791007995605
1997-08-20,8.204490661621094
1997-08-21,8.272016525268555
1997-08-22,8.035672187805176
1997-08-25,8.355862617492676
1997-08-26,8.074993133544922
1997-08-27,8.039880752563477
1997-08-28,7.864340782165527
1997-08-29,7.829232215881348
1997-09-02,7.899449825286865
1997-09-03,7.934558391571045
1997-09-04,7.969667434692383
1997-09-05,8.285646438598633
1997-09-08,8.25053596496582
1997-09-09,8.110101699829102
1997-09-10,8.004775047302246
1997-09-11,7.864340782165527
1997-09-12,8.004775047302246
1997-09-15,8.074993133544922
1997-09-16,8.180318832397461
1997-09-17,8.215428352355957
1997-09-18,8.285646438598633
1997-09-19,8.426079750061035
1997-09-22,8.426079750061035
1997-09-23,8.426079750061035
1997-09-24,8.53140640258789
1997-09-25,8.53140640258789
1997-09-26,8.390971183776855
1997-09-29,8.426079750061035
1997-09-30,8.426079750061035
1997-10-01,8.461188316345215
1997-10-02,8.671841621398926
1997-10-03,8.812275886535645
1997-10-06,8.706950187683105
1997-10-07,8.742056846618652
1997-10-08,8.671841621398926
1997-10-09,8.355862617492676
1997-10-10,8.426079750061035
1997-10-13,8.53140640258789
1997-10-14,8.426079750061035
1997-10-15,8.355862617492676
1997-10-16,8.355862617492676
1997-10-17,8.285646438598633
1997-10-20,8.285646438598633
1997-10-21,8.320754051208496
1997-10-22,8.355862617492676
1997-10-23,8.215428352355957
1997-10-24,8.215428352355957
1997-10-27,7.864340782165527
1997-10-28,8.074993133544922
1997-10-29,8.004775047302246
1997-10-30,7.934558391571045
1997-10-31,8.215428352355957
1997-11-03,8.074993133544922
1997-11-04,8.285646438598633
1997-11-05,8.390971183776855
1997-11-06,8.390971183776855
1997-11-07,8.074993133544922
1997-11-10,8.074993133544922
1997-11-11,8.285646438598633
1997-11-12,8.004775047302246
1997-11-13,7.969667434692383
1997-11-14,8.039880752563477
1997-11-17,8.039880752563477
1997-11-18,8.145210266113281
1997-11-19,8.180318832397461
1997-11-20,8.285646438598633
1997-11-21,8.320754051208496
1997-11-24,8.285646438598633
1997-11-25,8.25053596496582
1997-11-26,8.25053596496582
1997-11-28,8.355862617492676
1997-12-01,8.566514015197754
1997-12-02,8.601625442504883
1997-12-03,8.601625442504883
1997-12-04,8.63673210144043
1997-12-05,8.706950187683105
1997-12-08,8.601625442504883
1997-12-09,8.496295928955078
1997-12-10,8.461188316345215
1997-12-11,8.426079750061035
1997-12-12,8.601625442504883
1997-12-15,8.426079750061035
1997-12-16,8.496295928955078
1997-12-17,8.53140640258789
1997-12-18,8.566514015197754
1997-12-19,8.496295928955078
1997-12-22,8.426079750061035
1997-12-23,8.510480880737305
1997-12-24,8.510480880737305
1997-12-26,8.510480880737305
1997-12-29,8.75665283203125
1997-12-30,8.791821479797363
1997-12-31,8.686320304870605
1998-01-02,8.791821479797363
1998-01-05,8.862156867980957
1998-01-06,8.75665283203125
1998-01-07,8.932488441467285
1998-01-08,8.826985359191895
1998-01-09,8.545648574829102
1998-01-12,8.299477577209473
1998-01-13,8.580815315246582
1998-01-14,8.404977798461914
1998-01-15,8.334643363952637
1998-01-16,8.580815315246582
1998-01-20,8.615983963012695
1998-01-21,8.651152610778809
1998-01-22,8.651152610778809
1998-01-23,8.897321701049805
1998-01-26,8.967657089233398
1998-01-27,9.002822875976562
1998-01-28,9.002822875976562
1998-01-29,9.002822875976562
1998-01-30,9.002822875976562
1998-02-02,9.037989616394043
1998-02-03,9.284162521362305
1998-02-04,9.389664649963379
1998-02-05,9.530333518981934
1998-02-06,9.530333518981934
1998-02-09,9.459999084472656
1998-02-10,9.565502166748047
1998-02-11,9.671002388000488
1998-02-12,9.459999084472656
1998-02-13,9.495163917541504
1998-02-17,9.565502166748047
1998-02-18,9.565502166748047
1998-02-19,9.565502166748047
1998-02-20,9.530333518981934
1998-02-23,9.776506423950195
1998-02-24,9.706168174743652
1998-02-25,9.811667442321777
1998-02-26,9.811667442321777
1998-02-27,9.811667442321777
1998-03-02,10.057839393615723
1998-03-03,10.057839393615723
1998-03-04,9.811667442321777
1998-03-05,9.635835647583008
1998-03-06,9.741337776184082
1998-03-09,9.846837043762207
1998-03-10,9.882004737854004
1998-03-11,10.022671699523926
1998-03-12,9.952340126037598
1998-03-13,10.128174781799316
1998-03-16,10.163345336914062
1998-03-17,10.128174781799316
1998-03-18,9.952340126037598
1998-03-19,9.917174339294434
1998-03-20,10.057839393615723
1998-03-23,10.128174781799316
1998-03-24,10.23367977142334
1998-03-25,10.093008995056152
1998-03-26,10.198513984680176
1998-03-27,10.339179992675781
1998-03-30,10.128174781799316
1998-03-31,10.3040132522583
1998-04-01,10.198513984680176
1998-04-02,10.268843650817871
1998-04-03,10.23367977142334
1998-04-06,10.3040132522583
1998-04-07,10.374345779418945
1998-04-08,10.3040132522583
1998-04-09,10.3040132522583
1998-04-13,10.409517288208008
1998-04-14,10.550186157226562
1998-04-15,10.409517288208008
1998-04-16,10.198513984680176
1998-04-17,10.339179992675781
1998-04-20,10.444682121276855
1998-04-21,10.374345779418945
1998-04-22,10.23367977142334
1998-04-23,10.128174781799316
1998-04-24,9.987509727478027
1998-04-27,9.706168174743652
1998-04-28,9.952340126037598
1998-04-29,10.093008995056152
1998-04-30,10.268843650817871
1998-05-01,10.339179992675781
1998-05-04,10.62052059173584
1998-05-05,10.62052059173584
1998-05-06,10.62052059173584
1998-05-07,10.62052059173584
1998-05-08,10.62052059173584
1998-05-11,10.690853118896484
1998-05-12,10.726019859313965
1998-05-13,10.726019859313965
1998-05-14,10.58535099029541
1998-05-15,10.58535099029541
1998-05-18,10.444682121276855
1998-05-19,10.690853118896484
1998-05-20,10.726019859313965
1998-05-21,10.76118278503418
1998-05-22,10.76118278503418
1998-05-26,11.042527198791504
1998-05-27,10.901856422424316
1998-05-28,10.831521987915039
1998-05-29,10.901856422424316
1998-06-01,10.690853118896484
1998-06-02,10.796355247497559
1998-06-03,10.866686820983887
1998-06-04,10.796355247497559
1998-06-05,10.901856422424316
1998-06-08,11.007354736328125
1998-06-09,10.97219181060791
1998-06-10,10.690853118896484
1998-06-11,10.515015602111816
1998-06-12,10.339179992675781
1998-06-15,10.198513984680176
1998-06-16,10.23367977142334
1998-06-17,10.58535099029541
1998-06-18,10.409517288208008
1998-06-19,10.479846000671387
1998-06-22,10.479846000671387
1998-06-23,10.58535099029541
1998-06-24,10.62052059173584
1998-06-25,10.515015602111816
1998-06-26,10.62052059173584
1998-06-29,10.655683517456055
1998-06-30,10.62052059173584
1998-07-01,10.831521987915039
1998-07-02,10.796355247497559
1998-07-06,11.077692985534668
1998-07-07,11.218362808227539
1998-07-08,11.218362808227539
1998-07-09,11.042527198791504
1998-07-10,10.901856422424316
1998-07-13,10.97219181060791
1998-07-14,11.148024559020996
1998-07-15,11.112858772277832
1998-07-16,11.253531455993652
1998-07-17,11.394198417663574
1998-07-20,11.53486442565918
1998-07-21,11.394198417663574
1998-07-22,11.394198417663574
1998-07-23,11.28869915008545
1998-07-24,11.28869915008545
1998-07-27,11.077692985534668
1998-07-28,11.042527198791504
1998-07-29,11.218362808227539
1998-07-30,11.394198417663574
1998-07-31,11.148024559020996
1998-08-03,11.148024559020996
1998-08-04,11.077692985534668
1998-08-05,10.97219181060791
1998-08-06,10.901856422424316
1998-08-07,10.866686820983887
1998-08-10,10.690853118896484
1998-08-11,10.057839393615723
1998-08-12,10.550186157226562
1998-08-13,10.3040132522583
1998-08-14,10.444682121276855
1998-08-17,10.409517288208008
1998-08-18,10.690853118896484
1998-08-19,10.550186157226562
1998-08-20,10.3040132522583
1998-08-21,10.128174781799316
1998-08-24,9.846837043762207
1998-08-25,10.034345626831055
1998-08-26,9.845020294189453
1998-08-27,9.39063549041748
1998-08-28,9.693557739257812
1998-08-31,9.087711334228516
1998-09-01,9.617826461791992
1998-09-02,9.769288063049316
1998-09-03,9.504229545593262
1998-09-04,9.428500175476074
1998-09-08,10.110078811645508
1998-09-09,9.845020294189453
1998-09-10,9.352770805358887
1998-09-11,9.504229545593262
1998-09-14,9.617826461791992
1998-09-15,9.80715560913086
1998-09-16,9.845020294189453
1998-09-17,9.39063549041748
1998-09-18,9.352770805358887
1998-09-21,8.974113464355469
1998-09-22,8.860518455505371
1998-09-23,9.239171981811523
1998-09-24,8.78478717803955
1998-09-25,8.78478717803955
1998-09-28,8.78478717803955
1998-09-29,8.595459938049316
1998-09-30,8.330401420593262
1998-10-01,8.06534194946289
1998-10-02,7.989614009857178
1998-10-05,7.686689376831055
1998-10-06,8.292535781860352
1998-10-07,8.21680736541748
1998-10-08,8.178940773010254
1998-10-09,8.141075134277344
1998-10-12,8.368268966674805
1998-10-13,8.595459938049316
1998-10-14,8.936249732971191
1998-10-15,9.352770805358887
1998-10-16,9.27703857421875
1998-10-19,9.201306343078613
1998-10-20,9.16344165802002
1998-10-21,9.201306343078613
1998-10-22,9.39063549041748
1998-10-23,9.314905166625977
1998-10-26,9.542098045349121
1998-10-27,9.542098045349121
1998-10-28,9.693557739257812
1998-10-29,9.579961776733398
1998-10-30,9.80715560913086
1998-11-02,10.110078811645508
1998-11-03,10.034345626831055
1998-11-04,9.996482849121094
1998-11-05,9.92074966430664
1998-11-06,9.996482849121094
1998-11-09,9.769288063049316
1998-11-10,9.655693054199219
1998-11-11,9.617826461791992
1998-11-12,9.80715560913086
1998-11-13,9.80715560913086
1998-11-16,9.996482849121094
1998-11-17,10.034345626831055
1998-11-18,9.996482849121094
1998-11-19,10.072216033935547
1998-11-20,10.261541366577148
1998-11-23,10.488734245300293
1998-11-24,10.110078811645508
1998-11-25,10.147941589355469
1998-11-27,10.375137329101562
1998-11-30,10.261541366577148
1998-12-01,10.072216033935547
1998-12-02,9.882884979248047
1998-12-03,9.958617210388184
1998-12-04,10.072216033935547
1998-12-07,9.958617210388184
1998-12-08,10.034345626831055
1998-12-09,10.147941589355469
1998-12-10,9.92074966430664
1998-12-11,10.147941589355469
1998-12-14,9.92074966430664
1998-12-15,10.072216033935547
1998-12-16,10.147941589355469
1998-12-17,10.413002014160156
1998-12-18,10.526601791381836
1998-12-21,10.564460754394531
1998-12-22,10.921464920043945
1998-12-23,10.960611343383789
1998-12-24,10.88232421875
1998-12-28,10.999756813049316
1998-12-29,11.038904190063477
1998-12-30,10.764886856079102
1998-12-31,10.647451400756836
1999-01-04,11.038904190063477
1999-01-05,11.195479393005371
1999-01-06,11.430350303649902
1999-01-07,11.35206413269043
1999-01-08,11.35206413269043
1999-01-11,10.960611343383789
1999-01-12,10.843178749084473
1999-01-13,10.804030418395996
1999-01-14,10.725740432739258
1999-01-15,10.88232421875
1999-01-19,10.764886856079102
1999-01-20,10.804030418395996
1999-01-21,10.725740432739258
1999-01-22,10.647451400756836
1999-01-25,10.647451400756836
1999-01-26,10.608306884765625
1999-01-27,10.451725959777832
1999-01-28,10.412583351135254
1999-01-29,10.53001880645752
1999-02-01,10.451725959777832
1999-02-02,10.569159507751465
1999-02-03,10.686596870422363
1999-02-04,10.569159507751465
1999-02-05,10.373433113098145
1999-02-08,10.49086856842041
1999-02-09,10.295146942138672
1999-02-10,10.02113151550293
1999-02-11,10.255999565124512
1999-02-12,10.295146942138672
1999-02-16,10.177711486816406
1999-02-17,10.177711486816406
1999-02-18,10.255999565124512
1999-02-19,9.98198413848877
1999-02-22,10.060275077819824
1999-02-23,10.138564109802246
1999-02-24,10.3342924118042
1999-02-25,10.295146942138672
1999-02-26,10.177711486816406
1999-03-01,9.942840576171875
1999-03-02,9.98198413848877
1999-03-03,9.98198413848877
1999-03-04,10.02113151550293
1999-03-05,10.138564109802246
1999-03-08,10.099420547485352
1999-03-09,10.138564109802246
1999-03-10,10.255999565124512
1999-03-11,10.53001880645752
1999-03-12,10.177711486816406
1999-03-15,10.138564109802246
1999-03-16,10.177711486816406
1999-03-17,10.3342924118042
1999-03-18,10.373433113098145
1999-03-19,10.373433113098145
1999-03-22,10.099420547485352
1999-03-23,9.825404167175293
1999-03-24,10.02113151550293
1999-03-25,10.177711486816406
1999-03-26,9.86454963684082
1999-03-29,9.903694152832031
1999-03-30,9.825404167175293
1999-03-31,9.903694152832031
1999-04-01,10.02113151550293
1999-04-05,10.099420547485352
1999-04-06,10.02113151550293
1999-04-07,10.138564109802246
1999-04-08,10.295146942138672
1999-04-09,10.216856956481934
1999-04-12,10.216856956481934
1999-04-13,10.060275077819824
1999-04-14,10.216856956481934
1999-04-15,10.138564109802246
1999-04-16,9.825404167175293
1999-04-19,10.02113151550293
1999-04-20,9.903694152832031
1999-04-21,10.02113151550293
1999-04-22,10.02113151550293
1999-04-23,9.747116088867188
1999-04-26,10.02113151550293
1999-04-27,10.138564109802246
1999-04-28,10.099420547485352
1999-04-29,10.02113151550293
1999-04-30,10.177711486816406
1999-05-03,10.216856956481934
1999-05-04,10.3342924118042
1999-05-05,10.138564109802246
1999-05-06,10.255999565124512
1999-05-07,10.255999565124512
1999-05-10,10.099420547485352
1999-05-11,10.255999565124512
1999-05-12,10.099420547485352
1999-05-13,10.255999565124512
1999-05-14,10.099420547485352
1999-05-17,9.903694152832031
1999-05-18,9.942840576171875
1999-05-19,9.942840576171875
1999-05-20,10.099420547485352
1999-05-21,9.86454963684082
1999-05-24,9.942840576171875
1999-05-25,9.786261558532715
1999-05-26,9.747116088867188
1999-05-27,9.473100662231445
1999-05-28,9.668827056884766
1999-06-01,9.70797061920166
1999-06-02,9.70797061920166
1999-06-03,9.86454963684082
1999-06-04,9.98198413848877
1999-06-07,10.02113151550293
1999-06-08,9.942840576171875
1999-06-09,10.060275077819824
1999-06-10,9.942840576171875
1999-06-11,9.86454963684082
1999-06-14,9.86454963684082
1999-06-15,9.786261558532715
1999-06-16,9.668827056884766
1999-06-17,9.786261558532715
1999-06-18,10.060275077819824
1999-06-21,10.099420547485352
1999-06-22,9.942840576171875
1999-06-23,9.86454963684082
1999-06-24,9.903694152832031
1999-06-25,9.825404167175293
1999-06-28,9.747116088867188
1999-06-29,9.747116088867188
1999-06-30,9.903694152832031
1999-07-01,9.903694152832031
1999-07-02,9.86454963684082
1999-07-06,9.942840576171875
1999-07-07,9.903694152832031
1999-07-08,9.903694152832031
1999-07-09,9.786261558532715
1999-07-12,9.86454963684082
1999-07-13,9.786261558532715
1999-07-14,9.70797061920166
1999-07-15,9.747116088867188
1999-07-16,9.86454963684082
1999-07-19,9.825404167175293
1999-07-20,9.825404167175293
1999-07-21,9.903694152832031
1999-07-22,9.668827056884766
1999-07-23,9.668827056884766
1999-07-26,9.70797061920166
1999-07-27,9.942840576171875
1999-07-28,9.825404167175293
1999-07-29,9.590535163879395
1999-07-30,9.86454963684082
1999-08-02,9.903694152832031
1999-08-03,10.02113151550293
1999-08-04,9.98198413848877
1999-08-05,10.02113151550293
1999-08-06,9.668827056884766
1999-08-09,9.786261558532715
1999-08-10,9.551390647888184
1999-08-11,9.70797061920166
1999-08-12,9.786261558532715
1999-08-13,9.903694152832031
1999-08-16,9.86454963684082
1999-08-17,9.942840576171875
1999-08-18,9.942840576171875
1999-08-19,10.02113151550293
1999-08-20,10.060275077819824
1999-08-23,10.138564109802246
1999-08-24,10.02113151550293
1999-08-25,10.111653327941895
1999-08-26,10.111653327941895
1999-08-27,10.071529388427734
1999-08-30,10.071529388427734
1999-08-31,9.830774307250977
1999-09-01,10.111653327941895
1999-09-02,10.071529388427734
1999-09-03,10.071529388427734
1999-09-07,10.151779174804688
1999-09-08,10.071529388427734
1999-09-09,10.232029914855957
1999-09-10,10.071529388427734
1999-09-13,9.790647506713867
1999-09-14,9.870899200439453
1999-09-15,9.750524520874023
1999-09-16,9.710397720336914
1999-09-17,9.911025047302246
1999-09-20,9.951151847839355
1999-09-21,9.911025047302246
1999-09-22,9.951151847839355
1999-09-23,9.790647506713867
1999-09-24,9.951151847839355
1999-09-27,9.991279602050781
1999-09-28,9.911025047302246
1999-09-29,9.870899200439453
1999-09-30,10.071529388427734
1999-10-01,10.071529388427734
1999-10-04,10.111653327941895
1999-10-05,10.232029914855957
1999-10-06,10.191903114318848
1999-10-07,10.191903114318848
1999-10-08,10.111653327941895
1999-10-11,10.31228256225586
1999-10-12,10.232029914855957
1999-10-13,10.071529388427734
1999-10-14,10.131715774536133
1999-10-15,10.111653327941895
1999-10-18,9.991279602050781
1999-10-19,9.951151847839355
1999-10-20,10.071529388427734
1999-10-21,9.991279602050781
1999-10-22,10.031403541564941
1999-10-25,9.951151847839355
1999-10-26,9.750524520874023
1999-10-27,9.790647506713867
1999-10-28,9.951151847839355
1999-10-29,10.151779174804688
1999-11-01,10.111653327941895
1999-11-02,10.111653327941895
1999-11-03,10.232029914855957
1999-11-04,10.111653327941895
1999-11-05,10.191903114318848
1999-11-08,9.991279602050781
1999-11-09,10.191903114318848
1999-11-10,10.31228256225586
1999-11-11,10.352408409118652
1999-11-12,10.151779174804688
1999-11-15,10.272157669067383
1999-11-16,10.232029914855957
1999-11-17,10.232029914855957
1999-11-18,10.151779174804688
