Date,EWP
1996-12-09,5.627049446105957
1996-12-10,5.627049446105957
1996-12-11,5.648944854736328
1996-12-12,5.692734718322754
1996-12-13,5.627049446105957
1996-12-16,5.7146315574646
1996-12-17,5.605156898498535
1996-12-18,5.605156898498535
1996-12-19,5.605156898498535
1996-12-20,5.911685466766357
1996-12-23,5.944501876831055
1996-12-24,5.944501876831055
1996-12-26,6.0322442054748535
1996-12-27,6.119983673095703
1996-12-30,6.098052024841309
1996-12-31,6.207727432250977
1997-01-02,6.098052024841309
1997-01-03,6.119983673095703
1997-01-06,6.119983673095703
1997-01-07,6.141920566558838
1997-01-08,6.185791969299316
1997-01-09,6.119983673095703
1997-01-10,6.295469760894775
1997-01-13,6.3832106590271
1997-01-14,6.3612775802612305
1997-01-15,6.273534297943115
1997-01-16,6.427082538604736
1997-01-17,6.427082538604736
1997-01-20,6.427082538604736
1997-01-21,6.427082538604736
1997-01-22,6.3393425941467285
1997-01-23,6.295469760894775
1997-01-24,6.207727432250977
1997-01-27,6.098052024841309
1997-01-28,6.119983673095703
1997-01-29,6.01030969619751
1997-01-30,6.098052024841309
1997-01-31,6.119983673095703
1997-02-03,6.01030969619751
1997-02-04,6.098052024841309
1997-02-05,6.163857936859131
1997-02-06,6.163857936859131
1997-02-07,6.163857936859131
1997-02-10,6.251598358154297
1997-02-11,6.141920566558838
1997-02-12,6.141920566558838
1997-02-13,6.141920566558838
1997-02-14,6.185791969299316
1997-02-18,6.098052024841309
1997-02-19,6.0322442054748535
1997-02-20,6.054178714752197
1997-02-21,6.01030969619751
1997-02-24,6.01030969619751
1997-02-25,6.0322442054748535
1997-02-26,5.966437816619873
1997-02-27,5.900630950927734
1997-02-28,5.878696441650391
1997-03-03,5.878696441650391
1997-03-04,5.834824085235596
1997-03-05,5.878696441650391
1997-03-06,5.8567609786987305
1997-03-07,5.922564506530762
1997-03-10,5.922564506530762
1997-03-11,6.098052024841309
1997-03-12,6.119983673095703
1997-03-13,6.141920566558838
1997-03-14,6.163857936859131
1997-03-17,6.119983673095703
1997-03-18,6.119983673095703
1997-03-19,6.098052024841309
1997-03-20,5.922564506530762
1997-03-21,5.966437816619873
1997-03-24,5.966437816619873
1997-03-25,5.966437816619873
1997-03-26,5.966437816619873
1997-03-27,6.119983673095703
1997-03-31,6.098052024841309
1997-04-01,5.966437816619873
1997-04-02,6.01030969619751
1997-04-03,5.922564506530762
1997-04-04,6.01030969619751
1997-04-07,6.01030969619751
1997-04-08,6.01030969619751
1997-04-09,6.054178714752197
1997-04-10,6.054178714752197
1997-04-11,6.054178714752197
1997-04-14,5.966437816619873
1997-04-15,6.163857936859131
1997-04-16,6.163857936859131
1997-04-17,6.2296624183654785
1997-04-18,6.185791969299316
1997-04-21,6.2296624183654785
1997-04-22,6.3612775802612305
1997-04-23,6.3612775802612305
1997-04-24,6.427082538604736
1997-04-25,6.3174052238464355
1997-04-28,6.273534297943115
1997-04-29,6.449017524719238
1997-04-30,6.405145645141602
1997-05-01,6.405145645141602
1997-05-02,6.405145645141602
1997-05-05,6.602564811706543
1997-05-06,6.5367584228515625
1997-05-07,6.668371200561523
1997-05-08,6.668371200561523
1997-05-09,6.79998254776001
1997-05-12,6.931600093841553
1997-05-13,7.063210487365723
1997-05-14,6.9754638671875
1997-05-15,7.019338130950928
1997-05-16,7.019338130950928
1997-05-19,6.821918487548828
1997-05-20,7.107078552246094
1997-05-21,7.238694190979004
1997-05-22,7.238694190979004
1997-05-23,7.260627746582031
1997-05-27,7.436110973358154
1997-05-28,7.238694190979004
1997-05-29,7.1509504318237305
1997-05-30,7.019338130950928
1997-06-02,6.931600093841553
1997-06-03,7.041274547576904
1997-06-04,7.019338130950928
1997-06-05,7.1509504318237305
1997-06-06,7.172886848449707
1997-06-09,7.238694190979004
1997-06-10,7.194823265075684
1997-06-11,7.216755390167236
1997-06-12,7.304498195648193
1997-06-13,7.304498195648193
1997-06-16,7.326436519622803
1997-06-17,7.216755390167236
1997-06-18,7.260627746582031
1997-06-19,7.4141764640808105
1997-06-20,7.4141764640808105
1997-06-23,7.4141764640808105
1997-06-24,7.523856163024902
1997-06-25,7.611594200134277
1997-06-26,7.611594200134277
1997-06-27,7.567724227905273
1997-06-30,7.4141764640808105
1997-07-01,7.523856163024902
1997-07-02,7.633530616760254
1997-07-03,7.765142917633057
1997-07-07,7.8090128898620605
1997-07-08,7.7432074546813965
1997-07-09,7.7432074546813965
1997-07-10,7.765142917633057
1997-07-11,7.589660167694092
1997-07-14,7.589660167694092
1997-07-15,7.567724227905273
1997-07-16,7.567724227905273
1997-07-17,7.523856163024902
1997-07-18,7.304498195648193
1997-07-21,7.194823265075684
1997-07-22,7.326436519622803
1997-07-23,7.326436519622803
1997-07-24,7.326436519622803
1997-07-25,7.085145473480225
1997-07-28,7.063210487365723
1997-07-29,6.909663677215576
1997-07-30,7.172886848449707
1997-07-31,6.997405529022217
1997-08-01,6.909663677215576
1997-08-04,6.79998254776001
1997-08-05,6.756114959716797
1997-08-06,6.843857288360596
1997-08-07,6.953531742095947
1997-08-08,6.931600093841553
1997-08-11,6.909663677215576
1997-08-12,6.909663677215576
1997-08-13,6.9754638671875
1997-08-14,6.9754638671875
1997-08-15,6.909663677215576
1997-08-18,6.843857288360596
1997-08-19,6.931600093841553
1997-08-20,6.909663677215576
1997-08-21,6.9754638671875
1997-08-22,6.887725353240967
1997-08-25,6.897946834564209
1997-08-26,6.897946834564209
1997-08-27,6.967621803283691
1997-08-28,6.967621803283691
1997-08-29,6.897946834564209
1997-09-02,6.967621803283691
1997-09-03,7.060521125793457
1997-09-04,7.037299156188965
1997-09-05,7.176650047302246
1997-09-08,7.153426170349121
1997-09-09,7.153426170349121
1997-09-10,7.1069722175598145
1997-09-11,7.176650047302246
1997-09-12,7.223098278045654
1997-09-15,7.223098278045654
1997-09-16,7.339229583740234
1997-09-17,7.385674953460693
1997-09-18,7.40890645980835
1997-09-19,7.571480751037598
1997-09-22,7.525028705596924
1997-09-23,7.525028705596924
1997-09-24,7.803735733032227
1997-09-25,7.757287502288818
1997-09-26,7.757287502288818
1997-09-29,7.803735733032227
1997-09-30,7.803735733032227
1997-10-01,7.896636009216309
1997-10-02,7.850186824798584
1997-10-03,7.873411655426025
1997-10-06,7.757287502288818
1997-10-07,7.803735733032227
1997-10-08,7.594707012176514
1997-10-09,7.478579044342041
1997-10-10,7.432126998901367
1997-10-13,7.432126998901367
1997-10-14,7.40890645980835
1997-10-15,7.316004276275635
1997-10-16,7.501806735992432
1997-10-17,7.339229583740234
1997-10-20,7.246328830718994
1997-10-21,7.362452507019043
1997-10-22,7.316004276275635
1997-10-23,7.176650047302246
1997-10-24,7.223098278045654
1997-10-27,6.781816005706787
1997-10-28,6.549562931060791
1997-10-29,6.897946834564209
1997-10-30,6.990846157073975
1997-10-31,7.153426170349121
1997-11-03,7.083747386932373
1997-11-04,7.246328830718994
1997-11-05,7.292776584625244
1997-11-06,7.199874401092529
1997-11-07,7.083747386932373
1997-11-10,7.083747386932373
1997-11-11,6.990846157073975
1997-11-12,6.897946834564209
1997-11-13,6.897946834564209
1997-11-14,7.060521125793457
1997-11-17,7.153426170349121
1997-11-18,7.199874401092529
1997-11-19,7.199874401092529
1997-11-20,7.501806735992432
1997-11-21,7.40890645980835
1997-11-24,7.339229583740234
1997-11-25,7.339229583740234
1997-11-26,7.478579044342041
1997-11-28,7.501806735992432
1997-12-01,7.710835933685303
1997-12-02,7.68760871887207
1997-12-03,7.617933750152588
1997-12-04,7.826962947845459
1997-12-05,7.734061241149902
1997-12-08,7.664384841918945
1997-12-09,7.68760871887207
1997-12-10,7.68760871887207
1997-12-11,7.478579044342041
1997-12-12,7.525028705596924
1997-12-15,7.664384841918945
1997-12-16,7.710835933685303
1997-12-17,7.803735733032227
1997-12-18,7.664384841918945
1997-12-19,7.617933750152588
1997-12-22,7.594707012176514
1997-12-23,7.649764537811279
1997-12-24,7.556763172149658
1997-12-26,7.487004280090332
1997-12-29,7.487004280090332
1997-12-30,7.789275169372559
1997-12-31,7.696269989013672
1998-01-02,7.882285118103027
1998-01-05,7.952037334442139
1998-01-06,7.835779666900635
1998-01-07,7.882285118103027
1998-01-08,7.835779666900635
1998-01-09,7.812527656555176
1998-01-12,7.719522953033447
1998-01-13,7.905534744262695
1998-01-14,7.8590312004089355
1998-01-15,7.905534744262695
1998-01-16,8.068293571472168
1998-01-20,8.091547012329102
1998-01-21,8.254308700561523
1998-01-22,8.370565414428711
1998-01-23,8.370565414428711
1998-01-26,8.440319061279297
1998-01-27,8.440319061279297
1998-01-28,8.324065208435059
1998-01-29,8.277556419372559
1998-01-30,8.324065208435059
1998-02-02,8.440319061279297
1998-02-03,8.579830169677734
1998-02-04,8.649582862854004
1998-02-05,8.626333236694336
1998-02-06,8.719338417053223
1998-02-09,8.463571548461914
1998-02-10,8.556578636169434
1998-02-11,8.533329963684082
1998-02-12,8.486822128295898
1998-02-13,8.556578636169434
1998-02-17,8.649582862854004
1998-02-18,8.858848571777344
1998-02-19,8.765843391418457
1998-02-20,8.858848571777344
1998-02-23,9.091363906860352
1998-02-24,9.114614486694336
1998-02-25,9.207619667053223
1998-02-26,9.300630569458008
1998-02-27,9.32387924194336
1998-03-02,9.556395530700684
1998-03-03,9.626151084899902
1998-03-04,9.440139770507812
1998-03-05,9.347132682800293
1998-03-06,9.719157218933105
1998-03-09,9.672653198242188
1998-03-10,9.742408752441406
1998-03-11,9.695903778076172
1998-03-12,9.905167579650879
1998-03-13,9.998177528381348
1998-03-16,9.998177528381348
1998-03-17,10.137682914733887
1998-03-18,10.114431381225586
1998-03-19,10.114431381225586
1998-03-20,10.393450736999512
1998-03-23,10.509709358215332
1998-03-24,10.718973159790039
1998-03-25,10.881738662719727
1998-03-26,10.76547908782959
1998-03-27,10.858487129211426
1998-03-30,10.695723533630371
1998-03-31,10.742227554321289
1998-04-01,10.858487129211426
1998-04-02,10.95149040222168
1998-04-03,11.16075325012207
1998-04-06,11.48628044128418
1998-04-07,11.253759384155273
1998-04-08,11.323514938354492
1998-04-09,11.393271446228027
1998-04-13,11.323514938354492
1998-04-14,11.439772605895996
1998-04-15,11.323514938354492
1998-04-16,11.091002464294434
1998-04-17,11.277012825012207
1998-04-20,11.416522979736328
1998-04-21,11.416522979736328
1998-04-22,11.253759384155273
1998-04-23,10.76547908782959
1998-04-24,10.718973159790039
1998-04-27,10.253941535949707
1998-04-28,10.602715492248535
1998-04-29,10.602715492248535
1998-04-30,11.021246910095215
1998-05-01,11.114251136779785
1998-05-04,11.300264358520508
1998-05-05,11.0444974899292
1998-05-06,10.928238868713379
1998-05-07,10.742227554321289
1998-05-08,10.835230827331543
1998-05-11,10.858487129211426
1998-05-12,10.811980247497559
1998-05-13,10.672468185424805
1998-05-14,10.76547908782959
1998-05-15,10.742227554321289
1998-05-18,10.64921760559082
1998-05-19,10.904986381530762
1998-05-20,11.114251136779785
1998-05-21,11.184006690979004
1998-05-22,11.207256317138672
1998-05-26,11.253759384155273
1998-05-27,10.97474193572998
1998-05-28,11.0444974899292
1998-05-29,11.021246910095215
1998-06-01,10.928238868713379
1998-06-02,10.97474193572998
1998-06-03,11.0444974899292
1998-06-04,11.16075325012207
1998-06-05,11.370018005371094
1998-06-08,11.323514938354492
1998-06-09,11.114251136779785
1998-06-10,10.997992515563965
1998-06-11,10.742227554321289
1998-06-12,10.37020206451416
1998-06-15,10.253941535949707
1998-06-16,10.43995475769043
1998-06-17,10.928238868713379
1998-06-18,10.718973159790039
1998-06-19,10.718973159790039
1998-06-22,10.532958984375
1998-06-23,10.742227554321289
1998-06-24,10.742227554321289
1998-06-25,10.95149040222168
1998-06-26,10.95149040222168
1998-06-29,11.021246910095215
1998-06-30,10.97474193572998
1998-07-01,11.137503623962402
1998-07-02,11.207256317138672
1998-07-06,11.439772605895996
1998-07-07,11.46302604675293
1998-07-08,11.532781600952148
1998-07-09,11.370018005371094
1998-07-10,11.393271446228027
1998-07-13,11.695542335510254
1998-07-14,11.811796188354492
1998-07-15,11.718790054321289
1998-07-16,11.835051536560059
1998-07-17,11.904806137084961
1998-07-20,11.997810363769531
1998-07-21,11.835051536560059
1998-07-22,11.532781600952148
1998-07-23,11.6025390625
1998-07-24,11.672289848327637
1998-07-27,11.393271446228027
1998-07-28,11.277012825012207
1998-07-29,11.50953197479248
1998-07-30,11.625788688659668
1998-07-31,11.370018005371094
1998-08-03,11.370018005371094
1998-08-04,11.230509757995605
1998-08-05,11.300264358520508
1998-08-06,11.091002464294434
1998-08-07,11.532781600952148
1998-08-10,11.0444974899292
1998-08-11,10.57946491241455
1998-08-12,10.904986381530762
1998-08-13,10.811980247497559
1998-08-14,10.672468185424805
1998-08-17,10.695723533630371
1998-08-18,10.97474193572998
1998-08-19,11.0444974899292
1998-08-20,10.76547908782959
1998-08-21,10.23068904876709
1998-08-24,10.044679641723633
1998-08-25,10.202372550964355
1998-08-26,9.843976020812988
1998-08-27,9.36611270904541
1998-08-28,9.151076316833496
1998-08-31,8.792678833007812
1998-09-01,9.29443359375
1998-09-02,9.509472846984863
1998-09-03,9.270540237426758
1998-09-04,9.31832504272461
1998-09-08,9.915657997131348
1998-09-09,9.700618743896484
1998-09-10,9.031607627868652
1998-09-11,9.103288650512695
1998-09-14,9.174966812133789
1998-09-15,9.29443359375
1998-09-16,9.413899421691895
1998-09-17,9.007715225219727
1998-09-18,8.93603801727295
1998-09-21,8.69710636138916
1998-09-22,8.840463638305664
1998-09-23,9.43779468536377
1998-09-24,9.36611270904541
1998-09-25,9.485580444335938
1998-09-28,9.390007019042969
1998-09-29,9.413899421691895
1998-09-30,9.103288650512695
1998-10-01,8.6254301071167
1998-10-02,8.8882474899292
1998-10-05,8.69710636138916
1998-10-06,9.151076316833496
1998-10-07,9.007715225219727
1998-10-08,8.8882474899292
1998-10-09,8.983823776245117
1998-10-12,9.222757339477539
1998-10-13,9.19886589050293
1998-10-14,9.46168327331543
1998-10-15,10.154585838317871
1998-10-16,10.25015926361084
1998-10-19,10.202372550964355
1998-10-20,10.369626998901367
1998-10-21,10.106799125671387
1998-10-22,9.96343994140625
1998-10-23,10.011229515075684
1998-10-26,10.082905769348145
1998-10-27,10.3218412399292
1998-10-28,10.178479194641113
1998-10-29,10.154585838317871
1998-10-30,10.512983322143555
1998-11-02,10.871380805969238
1998-11-03,10.6802339553833
1998-11-04,10.704131126403809
1998-11-05,10.895273208618164
1998-11-06,10.895273208618164
1998-11-09,10.704131126403809
1998-11-10,10.512983322143555
1998-11-11,10.512983322143555
1998-11-12,10.512983322143555
1998-11-13,10.465197563171387
1998-11-16,10.775810241699219
1998-11-17,10.6802339553833
1998-11-18,10.584661483764648
1998-11-19,10.823594093322754
1998-11-20,10.943060874938965
1998-11-23,11.03863525390625
1998-11-24,10.966951370239258
1998-11-25,11.014739990234375
1998-11-27,11.349245071411133
1998-11-30,11.03863525390625
1998-12-01,11.014739990234375
1998-12-02,10.919169425964355
1998-12-03,10.823594093322754
1998-12-04,11.014739990234375
1998-12-07,11.13420581817627
1998-12-08,11.13420581817627
1998-12-09,11.277565002441406
1998-12-10,11.13420581817627
1998-12-11,11.08642292022705
1998-12-14,10.919169425964355
1998-12-15,11.062530517578125
1998-12-16,10.99084758758545
1998-12-17,11.08642292022705
1998-12-18,11.062530517578125
1998-12-21,11.277565002441406
1998-12-22,11.479452133178711
1998-12-23,11.600537300109863
1998-12-24,11.527884483337402
1998-12-28,11.67319393157959
1998-12-29,11.818503379821777
1998-12-30,11.552106857299805
1998-12-31,11.576324462890625
1999-01-04,12.496613502502441
1999-01-05,12.811454772949219
1999-01-06,13.053634643554688
1999-01-07,12.5692720413208
1999-01-08,12.351308822631836
1999-01-11,11.939595222473145
1999-01-12,11.697412490844727
1999-01-13,11.285700798034668
1999-01-14,10.946645736694336
1999-01-15,11.552106857299805
1999-01-19,11.77006721496582
1999-01-20,11.86694049835205
1999-01-21,11.77006721496582
1999-01-22,11.503668785095215
1999-01-25,11.479452133178711
1999-01-26,11.479452133178711
1999-01-27,11.18882942199707
1999-01-28,11.382574081420898
1999-01-29,11.576324462890625
1999-02-01,11.479452133178711
1999-02-02,11.503668785095215
1999-02-03,11.600537300109863
1999-02-04,11.309921264648438
1999-02-05,11.285700798034668
1999-02-08,11.18882942199707
1999-02-09,11.01930046081543
1999-02-10,11.06773567199707
1999-02-11,11.237268447875977
1999-02-12,11.06773567199707
1999-02-16,11.043519020080566
1999-02-17,11.043519020080566
1999-02-18,11.06773567199707
1999-02-19,11.14039134979248
1999-02-22,11.21304988861084
1999-02-23,11.309921264648438
1999-02-24,11.45522689819336
1999-02-25,11.261487007141113
1999-02-26,11.261487007141113
1999-03-01,10.922430992126465
1999-03-02,10.777122497558594
1999-03-03,10.80134105682373
1999-03-04,10.849773406982422
1999-03-05,11.06773567199707
1999-03-08,10.80134105682373
1999-03-09,10.825553894042969
1999-03-10,11.01930046081543
1999-03-11,11.552106857299805
1999-03-12,11.18882942199707
1999-03-15,11.261487007141113
1999-03-16,11.237268447875977
1999-03-17,11.18882942199707
1999-03-18,11.06773567199707
1999-03-19,10.995084762573242
1999-03-22,10.970864295959473
1999-03-23,10.70446491241455
1999-03-24,10.60759162902832
1999-03-25,10.849773406982422
1999-03-26,10.55915355682373
1999-03-29,10.486501693725586
1999-03-30,10.365408897399902
1999-03-31,10.583374977111816
1999-04-01,10.534937858581543
1999-04-05,10.510716438293457
1999-04-06,10.849773406982422
1999-04-07,10.922430992126465
1999-04-08,10.970864295959473
1999-04-09,10.946645736694336
1999-04-12,11.043519020080566
1999-04-13,11.043519020080566
1999-04-14,11.01930046081543
1999-04-15,10.80134105682373
1999-04-16,10.656028747558594
1999-04-19,10.486501693725586
1999-04-20,10.486501693725586
1999-04-21,10.70446491241455
1999-04-22,10.55915355682373
1999-04-23,10.656028747558594
1999-04-26,10.60759162902832
1999-04-27,10.922430992126465
1999-04-28,10.849773406982422
1999-04-29,10.728683471679688
1999-04-30,10.728683471679688
1999-05-03,10.946645736694336
1999-05-04,10.680243492126465
1999-05-05,10.80134105682373
1999-05-06,10.922430992126465
1999-05-07,10.946645736694336
1999-05-10,11.091954231262207
1999-05-11,11.043519020080566
1999-05-12,10.922430992126465
1999-05-13,11.06773567199707
1999-05-14,11.06773567199707
1999-05-17,10.80134105682373
1999-05-18,10.752901077270508
1999-05-19,10.825553894042969
1999-05-20,10.922430992126465
1999-05-21,10.752901077270508
1999-05-24,10.728683471679688
1999-05-25,10.922430992126465
1999-05-26,10.583374977111816
1999-05-27,10.438067436218262
1999-05-28,10.486501693725586
1999-06-01,10.462285041809082
1999-06-02,10.462285041809082
1999-06-03,10.680243492126465
1999-06-04,10.777122497558594
1999-06-07,10.656028747558594
1999-06-08,10.752901077270508
1999-06-09,10.777122497558594
1999-06-10,10.656028747558594
1999-06-11,10.656028747558594
1999-06-14,10.656028747558594
1999-06-15,10.60759162902832
1999-06-16,10.510716438293457
1999-06-17,10.55915355682373
1999-06-18,10.752901077270508
1999-06-21,10.752901077270508
1999-06-22,10.656028747558594
1999-06-23,10.70446491241455
1999-06-24,10.777122497558594
1999-06-25,10.825553894042969
1999-06-28,10.631811141967773
1999-06-29,10.656028747558594
1999-06-30,10.777122497558594
1999-07-01,10.777122497558594
1999-07-02,10.777122497558594
1999-07-06,10.777122497558594
1999-07-07,10.656028747558594
1999-07-08,10.534937858581543
1999-07-09,10.55915355682373
1999-07-12,10.413844108581543
1999-07-13,10.220101356506348
1999-07-14,10.268538475036621
1999-07-15,10.413844108581543
1999-07-16,10.365408897399902
1999-07-19,10.55915355682373
1999-07-20,10.510716438293457
1999-07-21,10.631811141967773
1999-07-22,10.316970825195312
1999-07-23,10.341190338134766
1999-07-26,10.268538475036621
1999-07-27,10.365408897399902
1999-07-28,10.316970825195312
1999-07-29,9.929478645324707
1999-07-30,10.02635669708252
1999-08-02,10.050573348999023
1999-08-03,10.147444725036621
1999-08-04,10.147444725036621
1999-08-05,10.074790000915527
1999-08-06,9.735734939575195
1999-08-09,10.074790000915527
1999-08-10,9.832609176635742
1999-08-11,10.02635669708252
1999-08-12,10.074790000915527
1999-08-13,10.123225212097168
1999-08-16,10.09900951385498
1999-08-17,10.02635669708252
1999-08-18,10.02635669708252
1999-08-19,10.123225212097168
1999-08-20,10.389630317687988
1999-08-23,10.220101356506348
1999-08-24,10.462285041809082
1999-08-25,10.421306610107422
1999-08-26,10.421306610107422
1999-08-27,10.471770286560059
1999-08-30,10.446537971496582
1999-08-31,10.244672775268555
1999-09-01,10.471770286560059
1999-09-02,10.37083625793457
1999-09-03,10.497003555297852
1999-09-07,10.421306610107422
1999-09-08,10.471770286560059
1999-09-09,10.673638343811035
1999-09-10,10.547468185424805
1999-09-13,10.345602989196777
1999-09-14,10.219436645507812
1999-09-15,10.042804718017578
1999-09-16,10.042804718017578
1999-09-17,10.093274116516113
1999-09-20,10.219436645507812
1999-09-21,10.042804718017578
1999-09-22,10.042804718017578
1999-09-23,10.194206237792969
1999-09-24,10.14373779296875
1999-09-27,10.017574310302734
1999-09-28,10.093274116516113
1999-09-29,10.244672775268555
1999-09-30,10.093274116516113
1999-10-01,10.295133590698242
1999-10-04,10.244672775268555
1999-10-05,10.396072387695312
1999-10-06,10.320369720458984
1999-10-07,10.497003555297852
1999-10-08,10.320369720458984
1999-10-11,10.396072387695312
1999-10-12,10.497003555297852
1999-10-13,10.396072387695312
1999-10-14,10.295133590698242
1999-10-15,10.295133590698242
1999-10-18,10.118507385253906
1999-10-19,10.093274116516113
1999-10-20,10.14373779296875
1999-10-21,9.891407012939453
1999-10-22,10.017574310302734
1999-10-25,9.815707206726074
1999-10-26,9.86617374420166
1999-10-27,9.790473937988281
1999-10-28,10.093274116516113
1999-10-29,10.320369720458984
1999-11-01,10.295133590698242
1999-11-02,10.244672775268555
1999-11-03,10.345602989196777
1999-11-04,10.547468185424805
1999-11-05,10.698869705200195
1999-11-08,10.522236824035645
1999-11-09,10.648401260375977
1999-11-10,10.749333381652832
1999-11-11,10.79980182647705
1999-11-12,10.673638343811035
1999-11-15,10.79980182647705
1999-11-16,10.82503604888916
1999-11-17,10.9259672164917
1999-11-18,11.052132606506348
1999-11-19,11.001666069030762
