Date,EWJ
1996-12-10,36.94746398925781
1996-12-11,35.94888687133789
1996-12-12,36.2817497253418
1996-12-13,36.11531448364258
1996-12-16,35.94888687133789
1996-12-17,35.94888687133789
1996-12-18,35.78245544433594
1996-12-19,35.28316879272461
1996-12-20,35.44960021972656
1996-12-23,35.28316879272461
1996-12-24,34.451011657714844
1996-12-26,34.95030212402344
1996-12-27,34.6174430847168
1996-12-30,34.78386688232422
1996-12-31,34.78386688232422
1997-01-02,34.78386688232422
1997-01-03,34.78386688232422
1997-01-06,35.28316879272461
1997-01-07,34.6174430847168
1997-01-08,34.11815643310547
1997-01-09,33.119571685791016
1997-01-10,31.621706008911133
1997-01-13,32.28743362426758
1997-01-14,32.28743362426758
1997-01-15,32.45384979248047
1997-01-16,32.620269775390625
1997-01-17,32.45384979248047
1997-01-20,31.455278396606445
1997-01-21,31.954570770263672
1997-01-22,31.954570770263672
1997-01-23,31.28883934020996
1997-01-24,30.95598030090332
1997-01-27,30.12383460998535
1997-01-28,30.95598030090332
1997-01-29,30.62311363220215
1997-01-30,30.45669937133789
1997-01-31,31.28883934020996
1997-02-03,31.28883934020996
1997-02-04,31.122419357299805
1997-02-05,30.62311363220215
1997-02-06,30.290267944335938
1997-02-07,30.62311363220215
1997-02-10,30.789560317993164
1997-02-11,30.62311363220215
1997-02-12,30.789560317993164
1997-02-13,31.28883934020996
1997-02-14,31.122419357299805
1997-02-18,30.95598030090332
1997-02-19,31.122419357299805
1997-02-20,32.120994567871094
1997-02-21,32.620269775390625
1997-02-24,32.45384979248047
1997-02-25,32.620269775390625
1997-02-26,31.621706008911133
1997-02-27,32.28743362426758
1997-02-28,31.954570770263672
1997-03-03,31.788145065307617
1997-03-04,31.788145065307617
1997-03-05,31.455278396606445
1997-03-06,30.789560317993164
1997-03-07,30.95598030090332
1997-03-10,30.95598030090332
1997-03-11,31.28883934020996
1997-03-12,30.789560317993164
1997-03-13,29.957401275634766
1997-03-14,30.12383460998535
1997-03-17,30.290267944335938
1997-03-18,30.95598030090332
1997-03-19,31.28883934020996
1997-03-20,30.95598030090332
1997-03-21,31.621706008911133
1997-03-24,30.95598030090332
1997-03-25,31.455278396606445
1997-03-26,31.621706008911133
1997-03-27,31.621706008911133
1997-03-31,30.62311363220215
1997-04-01,31.28883934020996
1997-04-02,31.28883934020996
1997-04-03,31.455278396606445
1997-04-04,30.789560317993164
1997-04-07,30.45669937133789
1997-04-08,30.45669937133789
1997-04-09,30.12383460998535
1997-04-10,29.957401275634766
1997-04-11,29.624549865722656
1997-04-14,29.624549865722656
1997-04-15,30.12383460998535
1997-04-16,30.62311363220215
1997-04-17,30.62311363220215
1997-04-18,30.95598030090332
1997-04-21,31.621706008911133
1997-04-22,31.621706008911133
1997-04-23,31.621706008911133
1997-04-24,31.28883934020996
1997-04-25,31.28883934020996
1997-04-28,31.455278396606445
1997-04-29,31.455278396606445
1997-04-30,32.45384979248047
1997-05-01,32.45384979248047
1997-05-02,32.95313262939453
1997-05-05,33.119571685791016
1997-05-06,33.95172882080078
1997-05-07,33.618873596191406
1997-05-08,34.11815643310547
1997-05-09,34.451011657714844
1997-05-12,35.78245544433594
1997-05-13,35.61603927612305
1997-05-14,36.2817497253418
1997-05-15,36.11531448364258
1997-05-16,36.61460494995117
1997-05-19,37.11389923095703
1997-05-20,37.446754455566406
1997-05-21,36.781028747558594
1997-05-22,35.78245544433594
1997-05-23,36.44816589355469
1997-05-27,35.94888687133789
1997-05-28,36.61460494995117
1997-05-29,36.2817497253418
1997-05-30,35.61603927612305
1997-06-02,36.2817497253418
1997-06-03,36.2817497253418
1997-06-04,36.61460494995117
1997-06-05,36.781028747558594
1997-06-06,37.11389923095703
1997-06-09,37.28032302856445
1997-06-10,37.77961349487305
1997-06-11,38.27891159057617
1997-06-12,37.613189697265625
1997-06-13,37.613189697265625
1997-06-16,38.27891159057617
1997-06-17,37.946041107177734
1997-06-18,37.446754455566406
1997-06-19,37.77961349487305
1997-06-20,37.446754455566406
1997-06-23,36.94746398925781
1997-06-24,37.28032302856445
1997-06-25,38.61175537109375
1997-06-26,38.7781982421875
1997-06-27,38.11247253417969
1997-06-30,37.613189697265625
1997-07-01,37.613189697265625
1997-07-02,37.613189697265625
1997-07-03,38.11247253417969
1997-07-07,37.446754455566406
1997-07-08,37.28032302856445
1997-07-09,37.28032302856445
1997-07-10,37.11389923095703
1997-07-11,36.94746398925781
1997-07-14,37.77961349487305
1997-07-15,37.28032302856445
1997-07-16,37.77961349487305
1997-07-17,38.11247253417969
1997-07-18,37.613189697265625
1997-07-21,37.28032302856445
1997-07-22,37.613189697265625
1997-07-23,37.613189697265625
1997-07-24,37.28032302856445
1997-07-25,37.613189697265625
1997-07-28,37.28032302856445
1997-07-29,36.94746398925781
1997-07-30,36.94746398925781
1997-07-31,37.11389923095703
1997-08-01,35.94888687133789
1997-08-04,35.94888687133789
1997-08-05,34.95030212402344
1997-08-06,35.94888687133789
1997-08-07,35.61603927612305
1997-08-08,36.61460494995117
1997-08-11,35.61603927612305
1997-08-12,35.78245544433594
1997-08-13,36.11531448364258
1997-08-14,36.44816589355469
1997-08-15,35.78245544433594
1997-08-18,35.94888687133789
1997-08-19,35.61603927612305
1997-08-20,36.11531448364258
1997-08-21,35.78245544433594
1997-08-22,34.6174430847168
1997-08-25,34.46426773071289
1997-08-26,34.9637565612793
1997-08-27,34.29778289794922
1997-08-28,33.46531295776367
1997-08-29,33.46531295776367
1997-09-02,32.96583938598633
1997-09-03,33.631805419921875
1997-09-04,33.631805419921875
1997-09-05,33.96477508544922
1997-09-08,33.631805419921875
1997-09-09,34.29778289794922
1997-09-10,33.79829406738281
1997-09-11,33.132320404052734
1997-09-12,32.96583938598633
1997-09-15,33.132320404052734
1997-09-16,32.96583938598633
1997-09-17,32.632835388183594
1997-09-18,32.79933547973633
1997-09-19,32.46634292602539
1997-09-22,32.79933547973633
1997-09-23,32.632835388183594
1997-09-24,33.631805419921875
1997-09-25,33.631805419921875
1997-09-26,32.632835388183594
1997-09-29,32.96583938598633
1997-09-30,33.132320404052734
1997-10-01,33.46531295776367
1997-10-02,32.46634292602539
1997-10-03,32.46634292602539
1997-10-06,33.29881286621094
1997-10-07,32.79933547973633
1997-10-08,32.79933547973633
1997-10-09,32.29984664916992
1997-10-10,32.46634292602539
1997-10-13,32.46634292602539
1997-10-14,31.96685028076172
1997-10-15,31.96685028076172
1997-10-16,32.632835388183594
1997-10-17,32.632835388183594
1997-10-20,32.46634292602539
1997-10-21,32.29984664916992
1997-10-22,32.46634292602539
1997-10-23,30.801389694213867
1997-10-24,30.967899322509766
1997-10-27,29.302949905395508
1997-10-28,30.801389694213867
1997-10-29,30.135427474975586
1997-10-30,29.968931198120117
1997-10-31,29.968931198120117
1997-11-03,30.634902954101562
1997-11-04,29.635940551757812
1997-11-05,29.46944808959961
1997-11-06,29.302949905395508
1997-11-07,27.471508026123047
1997-11-10,27.471508026123047
1997-11-11,27.471508026123047
1997-11-12,26.30607032775879
1997-11-13,26.8055419921875
1997-11-14,27.471508026123047
1997-11-17,28.636974334716797
1997-11-18,28.137493133544922
1997-11-19,27.471508026123047
1997-11-20,28.80348014831543
1997-11-21,28.303991317749023
1997-11-24,27.804500579833984
1997-11-25,27.97099494934082
1997-11-26,28.137493133544922
1997-11-28,27.97099494934082
1997-12-01,28.636974334716797
1997-12-02,28.303991317749023
1997-12-03,28.303991317749023
1997-12-04,27.804500579833984
1997-12-05,27.471508026123047
1997-12-08,27.471508026123047
1997-12-09,27.804500579833984
1997-12-10,27.804500579833984
1997-12-11,27.13852882385254
1997-12-12,26.972036361694336
1997-12-15,27.471508026123047
1997-12-16,26.8055419921875
1997-12-17,27.97099494934082
1997-12-18,27.13852882385254
1997-12-19,26.30607032775879
1997-12-22,25.97307777404785
1997-12-23,25.642711639404297
1997-12-24,26.142250061035156
1997-12-26,25.975740432739258
1997-12-29,26.30876922607422
1997-12-30,26.30876922607422
1997-12-31,26.30876922607422
1998-01-02,26.30876922607422
1998-01-05,25.642711639404297
1998-01-06,25.642711639404297
1998-01-07,26.475271224975586
1998-01-08,25.975740432739258
1998-01-09,25.3096866607666
1998-01-12,25.143184661865234
1998-01-13,25.642711639404297
1998-01-14,26.142250061035156
1998-01-15,25.975740432739258
1998-01-16,28.306894302368164
1998-01-20,28.80643081665039
1998-01-21,28.306894302368164
1998-01-22,28.639911651611328
1998-01-23,29.63898277282715
1998-01-26,30.138521194458008
1998-01-27,30.305023193359375
1998-01-28,30.638046264648438
1998-01-29,30.138521194458008
1998-01-30,29.472471237182617
1998-02-02,30.138521194458008
1998-02-03,29.97200584411621
1998-02-04,29.97200584411621
1998-02-05,30.305023193359375
1998-02-06,30.47153663635254
1998-02-09,30.804546356201172
1998-02-10,30.804546356201172
1998-02-11,30.804546356201172
1998-02-12,30.305023193359375
1998-02-13,29.63898277282715
1998-02-17,29.472471237182617
1998-02-18,28.972938537597656
1998-02-19,28.47340202331543
1998-02-20,28.1403751373291
1998-02-23,27.973867416381836
1998-02-24,27.474327087402344
1998-02-25,27.807350158691406
1998-02-26,29.139455795288086
1998-02-27,29.805490493774414
1998-03-02,29.97200584411621
1998-03-03,29.97200584411621
1998-03-04,29.305959701538086
1998-03-05,28.972938537597656
1998-03-06,29.805490493774414
1998-03-09,28.80643081665039
1998-03-10,28.80643081665039
1998-03-11,28.306894302368164
1998-03-12,28.1403751373291
1998-03-13,28.80643081665039
1998-03-16,28.47340202331543
1998-03-17,28.306894302368164
1998-03-18,27.973867416381836
1998-03-19,27.640851974487305
1998-03-20,28.1403751373291
1998-03-23,27.807350158691406
1998-03-24,27.474327087402344
1998-03-25,27.807350158691406
1998-03-26,28.80643081665039
1998-03-27,28.306894302368164
1998-03-30,27.474327087402344
1998-03-31,26.475271224975586
1998-04-01,26.641788482666016
1998-04-02,25.80923080444336
1998-04-03,25.975740432739258
1998-04-06,26.475271224975586
1998-04-07,26.641788482666016
1998-04-08,27.807350158691406
1998-04-09,28.1403751373291
1998-04-13,28.1403751373291
1998-04-14,28.306894302368164
1998-04-15,27.973867416381836
1998-04-16,26.97480583190918
1998-04-17,27.141313552856445
1998-04-20,27.141313552856445
1998-04-21,27.307828903198242
1998-04-22,27.474327087402344
1998-04-23,27.640851974487305
1998-04-24,27.807350158691406
1998-04-27,25.975740432739258
1998-04-28,26.808290481567383
1998-04-29,26.97480583190918
1998-04-30,27.474327087402344
1998-05-01,27.307828903198242
1998-05-04,27.141313552856445
1998-05-05,27.307828903198242
1998-05-06,26.475271224975586
1998-05-07,26.30876922607422
1998-05-08,26.30876922607422
1998-05-11,26.641788482666016
1998-05-12,26.30876922607422
1998-05-13,25.975740432739258
1998-05-14,26.30876922607422
1998-05-15,26.142250061035156
1998-05-18,25.975740432739258
1998-05-19,26.30876922607422
1998-05-20,26.30876922607422
1998-05-21,26.641788482666016
1998-05-22,26.30876922607422
1998-05-26,25.975740432739258
1998-05-27,25.975740432739258
1998-05-28,25.975740432739258
1998-05-29,25.80923080444336
1998-06-01,24.97666358947754
1998-06-02,25.3096866607666
1998-06-03,25.3096866607666
1998-06-04,25.4762020111084
1998-06-05,25.143184661865234
1998-06-08,24.810163497924805
1998-06-09,24.97666358947754
1998-06-10,24.477134704589844
1998-06-11,23.644580841064453
1998-06-12,23.644580841064453
1998-06-15,22.645505905151367
1998-06-16,23.478065490722656
1998-06-17,25.975740432739258
1998-06-18,25.4762020111084
1998-06-19,26.30876922607422
1998-06-22,25.3096866607666
1998-06-23,24.643657684326172
1998-06-24,24.643657684326172
1998-06-25,24.310626983642578
1998-06-26,24.477134704589844
1998-06-29,24.643657684326172
1998-06-30,26.142250061035156
1998-07-01,27.474327087402344
1998-07-02,26.142250061035156
1998-07-06,25.80923080444336
1998-07-07,26.30876922607422
1998-07-08,26.475271224975586
1998-07-09,25.642711639404297
1998-07-10,25.80923080444336
1998-07-13,25.975740432739258
1998-07-14,26.641788482666016
1998-07-15,26.475271224975586
1998-07-16,27.307828903198242
1998-07-17,27.307828903198242
1998-07-20,27.307828903198242
1998-07-21,26.641788482666016
1998-07-22,25.80923080444336
1998-07-23,25.3096866607666
1998-07-24,25.80923080444336
1998-07-27,24.97666358947754
1998-07-28,24.97666358947754
1998-07-29,25.143184661865234
1998-07-30,25.3096866607666
1998-07-31,25.143184661865234
1998-08-03,24.14411163330078
1998-08-04,23.81109046936035
1998-08-05,24.97666358947754
1998-08-06,24.810163497924805
1998-08-07,23.977603912353516
1998-08-10,23.644580841064453
1998-08-11,22.812030792236328
1998-08-12,23.145048141479492
1998-08-13,23.311555862426758
1998-08-14,22.645505905151367
1998-08-17,22.645505905151367
1998-08-18,23.478065490722656
1998-08-19,23.644580841064453
1998-08-20,23.478065490722656
1998-08-21,23.311555862426758
1998-08-24,22.97853660583496
1998-08-25,23.00787925720215
1998-08-26,22.67442512512207
1998-08-27,21.67408561706543
1998-08-28,21.173921585083008
1998-08-31,21.00719451904297
1998-09-01,23.17460060119629
1998-09-02,23.17460060119629
1998-09-03,23.508045196533203
1998-09-04,23.00787925720215
1998-09-08,24.841842651367188
1998-09-09,23.508045196533203
1998-09-10,23.508045196533203
1998-09-11,23.508045196533203
1998-09-14,23.508045196533203
1998-09-15,23.341323852539062
1998-09-16,22.67442512512207
1998-09-17,22.84115982055664
1998-09-18,23.00787925720215
1998-09-21,22.340991973876953
1998-09-22,22.007539749145508
1998-09-23,22.67442512512207
1998-09-24,22.67442512512207
1998-09-25,22.340991973876953
1998-09-28,22.340991973876953
1998-09-29,22.67442512512207
1998-09-30,21.34064292907715
1998-10-01,20.507028579711914
1998-10-02,21.50736427307129
1998-10-05,20.673744201660156
1998-10-06,21.67408561706543
1998-10-07,24.508398056030273
1998-10-08,23.17460060119629
1998-10-09,24.3416748046875
1998-10-12,25.008560180664062
1998-10-13,24.3416748046875
1998-10-14,24.174949645996094
1998-10-15,25.342008590698242
1998-10-16,24.841842651367188
1998-10-19,25.842187881469727
1998-10-20,26.342365264892578
1998-10-21,27.175973892211914
1998-10-22,26.842529296875
1998-10-23,26.008907318115234
1998-10-26,25.842187881469727
1998-10-27,25.50873565673828
1998-10-28,25.342008590698242
1998-10-29,25.675457000732422
1998-10-30,25.842187881469727
1998-11-02,27.842864990234375
1998-11-03,27.842864990234375
1998-11-04,28.176319122314453
1998-11-05,27.676149368286133
1998-11-06,27.175973892211914
1998-11-09,26.008907318115234
1998-11-10,25.842187881469727
1998-11-11,26.342365264892578
1998-11-12,26.008907318115234
1998-11-13,26.175634384155273
1998-11-16,26.842529296875
1998-11-17,26.675811767578125
1998-11-18,26.175634384155273
1998-11-19,27.342697143554688
1998-11-20,27.676149368286133
1998-11-23,28.176319122314453
1998-11-24,27.676149368286133
1998-11-25,27.676149368286133
1998-11-27,27.676149368286133
1998-11-30,26.675811767578125
1998-12-01,27.175973892211914
1998-12-02,27.175973892211914
1998-12-03,27.009252548217773
1998-12-04,27.342697143554688
1998-12-07,27.009252548217773
1998-12-08,27.009252548217773
1998-12-09,28.00959587097168
1998-12-10,27.676149368286133
1998-12-11,27.509414672851562
1998-12-14,26.842529296875
1998-12-15,27.009252548217773
1998-12-16,27.009252548217773
1998-12-17,27.342697143554688
1998-12-18,27.676149368286133
1998-12-21,27.509414672851562
1998-12-22,26.534809112548828
1998-12-23,26.534809112548828
1998-12-24,26.20104217529297
1998-12-28,26.534809112548828
1998-12-29,26.86858367919922
1998-12-30,27.035470962524414
1998-12-31,27.369237899780273
1999-01-04,27.20235252380371
1999-01-05,27.035470962524414
1999-01-06,27.369237899780273
1999-01-07,27.536117553710938
1999-01-08,27.536117553710938
1999-01-11,27.20235252380371
1999-01-12,26.534809112548828
1999-01-13,26.367935180664062
1999-01-14,26.534809112548828
1999-01-15,27.20235252380371
1999-01-19,26.86858367919922
1999-01-20,27.536117553710938
1999-01-21,27.703012466430664
1999-01-22,27.20235252380371
1999-01-25,27.536117553710938
1999-01-26,28.20366859436035
1999-01-27,27.703012466430664
1999-01-28,27.703012466430664
1999-01-29,28.03678321838379
1999-02-01,27.869892120361328
1999-02-02,28.20366859436035
1999-02-03,28.03678321838379
1999-02-04,27.869892120361328
1999-02-05,27.369237899780273
1999-02-08,27.369237899780273
1999-02-09,27.035470962524414
1999-02-10,27.035470962524414
1999-02-11,27.035470962524414
1999-02-12,27.369237899780273
1999-02-16,27.20235252380371
1999-02-17,26.534809112548828
1999-02-18,26.534809112548828
1999-02-19,26.20104217529297
1999-02-22,26.701704025268555
1999-02-23,26.701704025268555
1999-02-24,26.20104217529297
1999-02-25,27.035470962524414
1999-02-26,27.035470962524414
1999-03-01,26.701704025268555
1999-03-02,26.034151077270508
1999-03-03,26.034151077270508
1999-03-04,26.034151077270508
1999-03-05,27.20235252380371
1999-03-08,27.536117553710938
1999-03-09,28.20366859436035
1999-03-10,28.8712158203125
1999-03-11,29.53874397277832
1999-03-12,29.53874397277832
1999-03-15,30.039405822753906
1999-03-16,30.70694923400879
1999-03-17,31.374483108520508
1999-03-18,31.207616806030273
1999-03-19,31.374483108520508
1999-03-22,31.374483108520508
1999-03-23,30.373184204101562
1999-03-24,30.70694923400879
1999-03-25,31.5413761138916
1999-03-26,30.70694923400879
1999-03-29,31.207616806030273
1999-03-30,30.87384033203125
1999-03-31,30.70694923400879
1999-04-01,31.708276748657227
1999-04-05,31.5413761138916
1999-04-06,32.20891571044922
1999-04-07,32.04203414916992
1999-04-08,32.542701721191406
1999-04-09,32.20891571044922
1999-04-12,32.04203414916992
1999-04-13,32.20891571044922
1999-04-14,33.04335403442383
1999-04-15,32.87646484375
1999-04-16,33.04335403442383
1999-04-19,32.375816345214844
1999-04-20,32.7095832824707
1999-04-21,32.20891571044922
1999-04-22,32.20891571044922
1999-04-23,32.542701721191406
1999-04-26,32.7095832824707
1999-04-27,33.04335403442383
1999-04-28,32.87646484375
1999-04-29,32.87646484375
1999-04-30,32.04203414916992
1999-05-03,32.542701721191406
1999-05-04,32.542701721191406
1999-05-05,32.375816345214844
1999-05-06,33.04335403442383
1999-05-07,32.7095832824707
1999-05-10,32.87646484375
1999-05-11,32.542701721191406
1999-05-12,32.20891571044922
1999-05-13,31.708276748657227
1999-05-14,31.374483108520508
1999-05-17,30.206295013427734
1999-05-18,30.373184204101562
1999-05-19,30.039405822753906
1999-05-20,30.039405822753906
1999-05-21,29.705629348754883
1999-05-24,29.872520446777344
1999-05-25,30.039405822753906
1999-05-26,30.70694923400879
1999-05-27,29.705629348754883
1999-05-28,30.206295013427734
1999-06-01,31.207616806030273
1999-06-02,31.207616806030273
1999-06-03,30.70694923400879
1999-06-04,30.70694923400879
1999-06-07,31.207616806030273
1999-06-08,31.5413761138916
1999-06-09,31.708276748657227
1999-06-10,32.542701721191406
1999-06-11,33.544002532958984
1999-06-14,32.87646484375
1999-06-15,33.21025466918945
1999-06-16,33.21025466918945
1999-06-17,33.71089172363281
1999-06-18,33.21025466918945
1999-06-21,33.21025466918945
1999-06-22,33.21025466918945
1999-06-23,32.542701721191406
1999-06-24,32.7095832824707
1999-06-25,32.7095832824707
1999-06-28,32.87646484375
1999-06-29,33.37712860107422
1999-06-30,33.37712860107422
1999-07-01,34.04465103149414
1999-07-02,34.2115592956543
1999-07-06,34.04465103149414
1999-07-07,34.2115592956543
1999-07-08,33.877777099609375
1999-07-09,33.544002532958984
1999-07-12,34.2115592956543
1999-07-13,34.2115592956543
1999-07-14,34.879093170166016
1999-07-15,35.212852478027344
1999-07-16,35.212852478027344
1999-07-19,35.713523864746094
1999-07-20,35.045982360839844
1999-07-21,35.37974548339844
1999-07-22,34.2115592956543
1999-07-23,34.04465103149414
1999-07-26,33.877777099609375
1999-07-27,34.71220779418945
1999-07-28,34.879093170166016
1999-07-29,35.045982360839844
1999-07-30,35.880401611328125
1999-08-02,35.713523864746094
1999-08-03,35.713523864746094
1999-08-04,35.212852478027344
1999-08-05,35.045982360839844
1999-08-06,34.2115592956543
1999-08-09,34.2115592956543
1999-08-10,34.04465103149414
1999-08-11,34.37843322753906
1999-08-12,34.71220779418945
1999-08-13,35.212852478027344
1999-08-16,35.546630859375
1999-08-17,36.04729080200195
1999-08-18,35.880401611328125
1999-08-19,36.54795455932617
1999-08-20,38.04991912841797
1999-08-23,37.88304138183594
1999-08-24,37.38236999511719
1999-08-25,37.0139045715332
1999-08-26,36.51145935058594
1999-08-27,36.34397506713867
1999-08-30,36.8464241027832
1999-08-31,35.84152603149414
1999-09-01,37.34888458251953
1999-09-02,36.17648696899414
1999-09-03,37.0139045715332
1999-09-07,36.17648696899414
1999-09-08,36.51145935058594
1999-09-09,37.683841705322266
1999-09-10,37.51636505126953
1999-09-13,38.35377502441406
1999-09-14,37.85133743286133
1999-09-15,38.35377502441406
1999-09-16,37.85133743286133
1999-09-17,37.85133743286133
1999-09-20,38.186302185058594
1999-09-21,37.683841705322266
1999-09-22,37.51636505126953
1999-09-23,37.1814079284668
1999-09-24,36.34397506713867
1999-09-27,36.51145935058594
1999-09-28,37.0139045715332
1999-09-29,36.67893981933594
1999-09-30,37.34888458251953
1999-10-01,38.186302185058594
1999-10-04,38.35377502441406
1999-10-05,37.51636505126953
1999-10-06,38.01881408691406
1999-10-07,37.85133743286133
1999-10-08,38.186302185058594
1999-10-11,38.35377502441406
1999-10-12,38.52125549316406
1999-10-13,37.34888458251953
1999-10-14,38.52125549316406
1999-10-15,37.683841705322266
1999-10-18,37.0139045715332
1999-10-19,37.51636505126953
1999-10-20,38.01881408691406
1999-10-21,37.85133743286133
1999-10-22,38.35377502441406
1999-10-25,38.35377502441406
1999-10-26,39.02372360229492
1999-10-27,38.85623550415039
1999-10-28,39.02372360229492
1999-10-29,39.69365310668945
1999-11-01,39.191192626953125
1999-11-02,39.35869598388672
1999-11-03,39.861141204833984
1999-11-04,40.028621673583984
1999-11-05,39.861141204833984
1999-11-08,39.69365310668945
1999-11-09,39.69365310668945
1999-11-10,40.363582611083984
1999-11-11,40.028621673583984
1999-11-12,40.19610595703125
1999-11-15,40.028621673583984
1999-11-16,39.861141204833984
1999-11-17,40.028621673583984
1999-11-18,40.698551177978516
1999-11-19,40.86603546142578
1999-11-22,41.53596878051758
1999-11-23,41.368492126464844
