Date,EWC
1996-12-06,5.231167316436768
1996-12-09,5.284820556640625
1996-12-10,5.338474750518799
1996-12-11,5.204341411590576
1996-12-12,5.123862266540527
1996-12-13,5.097034454345703
1996-12-16,5.097034454345703
1996-12-17,5.070208549499512
1996-12-18,5.097034454345703
1996-12-19,5.123862266540527
1996-12-20,5.204341411590576
1996-12-23,5.214232444763184
1996-12-24,5.241110324859619
1996-12-26,5.1873555183410645
1996-12-27,5.267984867095947
1996-12-30,5.294864177703857
1996-12-31,5.267984867095947
1997-01-02,5.241110324859619
1997-01-03,5.294864177703857
1997-01-06,5.321742534637451
1997-01-07,5.321742534637451
1997-01-08,5.402373790740967
1997-01-09,5.402373790740967
1997-01-10,5.456127643585205
1997-01-13,5.456127643585205
1997-01-14,5.483005523681641
1997-01-15,5.536763668060303
1997-01-16,5.536763668060303
1997-01-17,5.617392063140869
1997-01-20,5.617392063140869
1997-01-21,5.590517997741699
1997-01-22,5.563638687133789
1997-01-23,5.509885311126709
1997-01-24,5.456127643585205
1997-01-27,5.429251194000244
1997-01-28,5.536763668060303
1997-01-29,5.536763668060303
1997-01-30,5.536763668060303
1997-01-31,5.536763668060303
1997-02-03,5.590517997741699
1997-02-04,5.563638687133789
1997-02-05,5.590517997741699
1997-02-06,5.483005523681641
1997-02-07,5.509885311126709
1997-02-10,5.509885311126709
1997-02-11,5.509885311126709
1997-02-12,5.563638687133789
1997-02-13,5.590517997741699
1997-02-14,5.644272327423096
1997-02-18,5.617392063140869
1997-02-19,5.590517997741699
1997-02-20,5.617392063140869
1997-02-21,5.590517997741699
1997-02-24,5.590517997741699
1997-02-25,5.644272327423096
1997-02-26,5.536763668060303
1997-02-27,5.536763668060303
1997-02-28,5.483005523681641
1997-03-03,5.429251194000244
1997-03-04,5.429251194000244
1997-03-05,5.483005523681641
1997-03-06,5.509885311126709
1997-03-07,5.563638687133789
1997-03-10,5.617392063140869
1997-03-11,5.617392063140869
1997-03-12,5.644272327423096
1997-03-13,5.536763668060303
1997-03-14,5.536763668060303
1997-03-17,5.429251194000244
1997-03-18,5.429251194000244
1997-03-19,5.402373790740967
1997-03-20,5.294864177703857
1997-03-21,5.348618507385254
1997-03-24,5.456127643585205
1997-03-25,5.429251194000244
1997-03-26,5.429251194000244
1997-03-27,5.348618507385254
1997-03-31,5.160477638244629
1997-04-01,5.214232444763184
1997-04-02,5.160477638244629
1997-04-03,5.1067214012146
1997-04-04,5.133599281311035
1997-04-07,5.133599281311035
1997-04-08,5.1067214012146
1997-04-09,5.1067214012146
1997-04-10,5.1067214012146
1997-04-11,4.918577671051025
1997-04-14,4.9454569816589355
1997-04-15,5.026089668273926
1997-04-16,5.1067214012146
1997-04-17,5.1067214012146
1997-04-18,5.133599281311035
1997-04-21,5.133599281311035
1997-04-22,5.160477638244629
1997-04-23,5.160477638244629
1997-04-24,5.1873555183410645
1997-04-25,5.214232444763184
1997-04-28,5.133599281311035
1997-04-29,5.160477638244629
1997-04-30,5.241110324859619
1997-05-01,5.294864177703857
1997-05-02,5.483005523681641
1997-05-05,5.536763668060303
1997-05-06,5.483005523681641
1997-05-07,5.536763668060303
1997-05-08,5.536763668060303
1997-05-09,5.563638687133789
1997-05-12,5.536763668060303
1997-05-13,5.617392063140869
1997-05-14,5.590517997741699
1997-05-15,5.590517997741699
1997-05-16,5.644272327423096
1997-05-19,5.644272327423096
1997-05-20,5.617392063140869
1997-05-21,5.724903583526611
1997-05-22,5.751781940460205
1997-05-23,5.778658390045166
1997-05-27,5.805537700653076
1997-05-28,5.69802713394165
1997-05-29,5.751781940460205
1997-05-30,5.69802713394165
1997-06-02,5.832411289215088
1997-06-03,5.913046836853027
1997-06-04,5.88616943359375
1997-06-05,5.832411289215088
1997-06-06,5.832411289215088
1997-06-09,5.88616943359375
1997-06-10,5.88616943359375
1997-06-11,5.859292030334473
1997-06-12,5.88616943359375
1997-06-13,5.966802597045898
1997-06-16,5.966802597045898
1997-06-17,5.966802597045898
1997-06-18,5.88616943359375
1997-06-19,5.939924716949463
1997-06-20,5.859292030334473
1997-06-23,5.859292030334473
1997-06-24,5.778658390045166
1997-06-25,5.859292030334473
1997-06-26,5.939924716949463
1997-06-27,5.859292030334473
1997-06-30,5.751781940460205
1997-07-01,5.778658390045166
1997-07-02,5.939924716949463
1997-07-03,6.047434329986572
1997-07-07,5.939924716949463
1997-07-08,5.966802597045898
1997-07-09,6.0205559730529785
1997-07-10,6.0205559730529785
1997-07-11,6.047434329986572
1997-07-14,6.07431173324585
1997-07-15,6.12806510925293
1997-07-16,6.12806510925293
1997-07-17,6.181821346282959
1997-07-18,6.15494441986084
1997-07-21,6.0205559730529785
1997-07-22,6.047434329986572
1997-07-23,6.15494441986084
1997-07-24,6.12806510925293
1997-07-25,6.15494441986084
1997-07-28,6.181821346282959
1997-07-29,6.15494441986084
1997-07-30,6.208698749542236
1997-07-31,6.235574245452881
1997-08-01,6.181821346282959
1997-08-04,6.12806510925293
1997-08-05,6.181821346282959
1997-08-06,6.262454509735107
1997-08-07,6.262454509735107
1997-08-08,6.12806510925293
1997-08-11,6.12806510925293
1997-08-12,6.12806510925293
1997-08-13,6.047434329986572
1997-08-14,6.101187705993652
1997-08-15,5.966802597045898
1997-08-18,5.859292030334473
1997-08-19,6.0205559730529785
1997-08-20,6.0205559730529785
1997-08-21,5.993679523468018
1997-08-22,5.939924716949463
1997-08-25,5.98629093170166
1997-08-26,5.904656410217285
1997-08-27,5.904656410217285
1997-08-28,5.877448558807373
1997-08-29,5.85023832321167
1997-09-02,5.931869029998779
1997-09-03,5.959079265594482
1997-09-04,5.959079265594482
1997-09-05,6.040711879730225
1997-09-08,5.98629093170166
1997-09-09,5.98629093170166
1997-09-10,5.959079265594482
1997-09-11,5.85023832321167
1997-09-12,5.877448558807373
1997-09-15,5.904656410217285
1997-09-16,6.013501167297363
1997-09-17,5.98629093170166
1997-09-18,6.095131874084473
1997-09-19,6.149554252624512
1997-09-22,6.149554252624512
1997-09-23,6.12234354019165
1997-09-24,6.203973770141602
1997-09-25,6.149554252624512
1997-09-26,6.231185436248779
1997-09-29,6.176763534545898
1997-09-30,6.176763534545898
1997-10-01,6.203973770141602
1997-10-02,6.312814712524414
1997-10-03,6.25839376449585
1997-10-06,6.312814712524414
1997-10-07,6.340027809143066
1997-10-08,6.340027809143066
1997-10-09,6.312814712524414
1997-10-10,6.25839376449585
1997-10-13,6.285606384277344
1997-10-14,6.25839376449585
1997-10-15,6.25839376449585
1997-10-16,6.203973770141602
1997-10-17,6.203973770141602
1997-10-20,6.176763534545898
1997-10-21,6.176763534545898
1997-10-22,6.285606384277344
1997-10-23,6.25839376449585
1997-10-24,6.149554252624512
1997-10-27,5.741397857666016
1997-10-28,5.795816898345947
1997-10-29,5.931869029998779
1997-10-30,5.823029041290283
1997-10-31,5.823029041290283
1997-11-03,5.931869029998779
1997-11-04,5.98629093170166
1997-11-05,5.98629093170166
1997-11-06,6.040711879730225
1997-11-07,5.904656410217285
1997-11-10,5.904656410217285
1997-11-11,5.877448558807373
1997-11-12,5.741397857666016
1997-11-13,5.823029041290283
1997-11-14,5.795816898345947
1997-11-17,5.904656410217285
1997-11-18,5.904656410217285
1997-11-19,5.931869029998779
1997-11-20,5.931869029998779
1997-11-21,5.959079265594482
1997-11-24,5.823029041290283
1997-11-25,5.795816898345947
1997-11-26,5.741397857666016
1997-11-28,5.6597676277160645
1997-12-01,5.85023832321167
1997-12-02,5.931869029998779
1997-12-03,5.931869029998779
1997-12-04,5.877448558807373
1997-12-05,5.823029041290283
1997-12-08,5.931869029998779
1997-12-09,5.931869029998779
1997-12-10,5.904656410217285
1997-12-11,5.823029041290283
1997-12-12,5.85023832321167
1997-12-15,5.877448558807373
1997-12-16,5.795816898345947
1997-12-17,5.768606185913086
1997-12-18,5.768606185913086
1997-12-19,5.768606185913086
1997-12-22,5.741397857666016
1997-12-23,5.717323303222656
1997-12-24,5.717323303222656
1997-12-26,5.689968109130859
1997-12-29,5.689968109130859
1997-12-30,5.8541035652160645
1997-12-31,5.826746463775635
1998-01-02,5.9088134765625
1998-01-05,5.9088134765625
1998-01-06,5.826746463775635
1998-01-07,5.7993903160095215
1998-01-08,5.7993903160095215
1998-01-09,5.525833606719971
1998-01-12,5.416411399841309
1998-01-13,5.525833606719971
1998-01-14,5.635256767272949
1998-01-15,5.525833606719971
1998-01-16,5.580545902252197
1998-01-20,5.635256767272949
1998-01-21,5.635256767272949
1998-01-22,5.553188800811768
1998-01-23,5.525833606719971
1998-01-26,5.607903003692627
1998-01-27,5.8541035652160645
1998-01-28,5.826746463775635
1998-01-29,5.7993903160095215
1998-01-30,5.772036075592041
1998-02-02,5.7993903160095215
1998-02-03,5.7993903160095215
1998-02-04,5.826746463775635
1998-02-05,5.881457328796387
1998-02-06,5.9088134765625
1998-02-09,5.936165809631348
1998-02-10,6.018235683441162
1998-02-11,6.018235683441162
1998-02-12,6.072947978973389
1998-02-13,6.072947978973389
1998-02-17,6.072947978973389
1998-02-18,6.072947978973389
1998-02-19,6.072947978973389
1998-02-20,6.072947978973389
1998-02-23,6.072947978973389
1998-02-24,6.072947978973389
1998-02-25,6.182369709014893
1998-02-26,6.264436721801758
1998-02-27,6.31914758682251
1998-03-02,6.182369709014893
1998-03-03,6.182369709014893
1998-03-04,6.23707914352417
1998-03-05,6.182369709014893
1998-03-06,6.23707914352417
1998-03-09,6.346503257751465
1998-03-10,6.373859405517578
1998-03-11,6.510636806488037
1998-03-12,6.483280658721924
1998-03-13,6.620057106018066
1998-03-16,6.592703819274902
1998-03-17,6.592703819274902
1998-03-18,6.537993907928467
1998-03-19,6.620057106018066
1998-03-20,6.620057106018066
1998-03-23,6.620057106018066
1998-03-24,6.674770355224609
1998-03-25,6.674770355224609
1998-03-26,6.7568359375
1998-03-27,6.7294793128967285
1998-03-30,6.7294793128967285
1998-03-31,6.674770355224609
1998-04-01,6.674770355224609
1998-04-02,6.674770355224609
1998-04-03,6.674770355224609
1998-04-06,6.7294793128967285
1998-04-07,6.7294793128967285
1998-04-08,6.592703819274902
1998-04-09,6.6474151611328125
1998-04-13,6.592703819274902
1998-04-14,6.674770355224609
1998-04-15,6.7294793128967285
1998-04-16,6.7294793128967285
1998-04-17,6.70212459564209
1998-04-20,6.838901996612549
1998-04-21,6.838901996612549
1998-04-22,6.7294793128967285
1998-04-23,6.7841949462890625
1998-04-24,6.70212459564209
1998-04-27,6.483280658721924
1998-04-28,6.6474151611328125
1998-04-29,6.6474151611328125
1998-04-30,6.674770355224609
1998-05-01,6.674770355224609
1998-05-04,6.7841949462890625
1998-05-05,6.7294793128967285
1998-05-06,6.7294793128967285
1998-05-07,6.6474151611328125
1998-05-08,6.7294793128967285
1998-05-11,6.7294793128967285
1998-05-12,6.7294793128967285
1998-05-13,6.7294793128967285
1998-05-14,6.674770355224609
1998-05-15,6.6474151611328125
1998-05-18,6.6474151611328125
1998-05-19,6.70212459564209
1998-05-20,6.6474151611328125
1998-05-21,6.70212459564209
1998-05-22,6.70212459564209
1998-05-26,6.811547756195068
1998-05-27,6.510636806488037
1998-05-28,6.592703819274902
1998-05-29,6.565346717834473
1998-06-01,6.592703819274902
1998-06-02,6.592703819274902
1998-06-03,6.620057106018066
1998-06-04,6.565346717834473
1998-06-05,6.565346717834473
1998-06-08,6.537993907928467
1998-06-09,6.6474151611328125
1998-06-10,6.483280658721924
1998-06-11,6.401214599609375
1998-06-12,6.209725379943848
1998-06-15,6.127657413482666
1998-06-16,6.182369709014893
1998-06-17,6.209725379943848
1998-06-18,6.182369709014893
1998-06-19,6.155014991760254
1998-06-22,6.072947978973389
1998-06-23,6.072947978973389
1998-06-24,6.23707914352417
1998-06-25,6.2917914390563965
1998-06-26,6.264436721801758
1998-06-29,6.264436721801758
1998-06-30,6.428570747375488
1998-07-01,6.346503257751465
1998-07-02,6.346503257751465
1998-07-06,6.31914758682251
1998-07-07,6.31914758682251
1998-07-08,6.373859405517578
1998-07-09,6.373859405517578
1998-07-10,6.373859405517578
1998-07-13,6.373859405517578
1998-07-14,6.31914758682251
1998-07-15,6.373859405517578
1998-07-16,6.2917914390563965
1998-07-17,6.2917914390563965
1998-07-20,6.31914758682251
1998-07-21,6.31914758682251
1998-07-22,6.264436721801758
1998-07-23,6.264436721801758
1998-07-24,6.127657413482666
1998-07-27,6.127657413482666
1998-07-28,6.018235683441162
1998-07-29,6.072947978973389
1998-07-30,5.963524341583252
1998-07-31,5.963524341583252
1998-08-03,5.826746463775635
1998-08-04,5.744680404663086
1998-08-05,5.635256767272949
1998-08-06,5.607903003692627
1998-08-07,5.553188800811768
1998-08-10,5.553188800811768
1998-08-11,5.334345817565918
1998-08-12,5.471123695373535
1998-08-13,5.471123695373535
1998-08-14,5.38905668258667
1998-08-17,5.334345817565918
1998-08-18,5.525833606719971
1998-08-19,5.471123695373535
1998-08-20,5.498477935791016
1998-08-21,5.2249226570129395
1998-08-24,5.197566986083984
1998-08-25,5.321107864379883
1998-08-26,5.176513195037842
1998-08-27,4.742727756500244
1998-08-28,4.771646499633789
1998-08-31,4.6270527839660645
1998-09-01,4.771646499633789
1998-09-02,4.887323379516602
1998-09-03,4.800565719604492
1998-09-04,4.97407865524292
1998-09-08,5.205432415008545
1998-09-09,5.176513195037842
1998-09-10,5.031919002532959
1998-09-11,5.089756965637207
1998-09-14,5.263271808624268
1998-09-15,5.234351634979248
1998-09-16,5.205432415008545
1998-09-17,5.060838222503662
1998-09-18,4.9162421226501465
1998-09-21,4.945160388946533
1998-09-22,5.031919002532959
1998-09-23,5.176513195037842
1998-09-24,5.147596836090088
1998-09-25,4.945160388946533
1998-09-28,5.060838222503662
1998-09-29,5.060838222503662
1998-09-30,4.829483509063721
1998-10-01,4.598132610321045
1998-10-02,4.569212913513184
1998-10-05,4.569212913513184
1998-10-06,4.569212913513184
1998-10-07,4.6270527839660645
1998-10-08,4.6270527839660645
1998-10-09,4.655972003936768
1998-10-12,4.771646499633789
1998-10-13,4.6270527839660645
1998-10-14,4.771646499633789
1998-10-15,4.887323379516602
1998-10-16,5.060838222503662
1998-10-19,4.97407865524292
1998-10-20,5.031919002532959
1998-10-21,4.97407865524292
1998-10-22,5.003000259399414
1998-10-23,4.945160388946533
1998-10-26,5.003000259399414
1998-10-27,5.118677616119385
1998-10-28,5.089756965637207
1998-10-29,5.060838222503662
1998-10-30,5.263271808624268
1998-11-02,5.465704441070557
1998-11-03,5.436784744262695
1998-11-04,5.49462366104126
1998-11-05,5.407867431640625
1998-11-06,5.436784744262695
1998-11-09,5.436784744262695
1998-11-10,5.378947734832764
1998-11-11,5.321107864379883
1998-11-12,5.321107864379883
1998-11-13,5.263271808624268
1998-11-16,5.350027084350586
1998-11-17,5.321107864379883
1998-11-18,5.350027084350586
1998-11-19,5.436784744262695
1998-11-20,5.49462366104126
1998-11-23,5.610299110412598
1998-11-24,5.49462366104126
1998-11-25,5.465704441070557
1998-11-27,5.523542881011963
1998-11-30,5.436784744262695
1998-12-01,5.523542881011963
1998-12-02,5.49462366104126
1998-12-03,5.378947734832764
1998-12-04,5.49462366104126
1998-12-07,5.465704441070557
1998-12-08,5.465704441070557
1998-12-09,5.436784744262695
1998-12-10,5.378947734832764
1998-12-11,5.321107864379883
1998-12-14,5.205432415008545
1998-12-15,5.321107864379883
1998-12-16,5.350027084350586
1998-12-17,5.350027084350586
1998-12-18,5.378947734832764
1998-12-21,5.465704441070557
1998-12-22,5.346000671386719
1998-12-23,5.404109001159668
1998-12-24,5.346000671386719
1998-12-28,5.491272449493408
1998-12-29,5.520327568054199
1998-12-30,5.462217330932617
1998-12-31,5.375055313110352
1999-01-04,5.607490062713623
1999-01-05,5.694653511047363
1999-01-06,6.014249801635742
1999-01-07,5.92708683013916
1999-01-08,6.014249801635742
1999-01-11,5.956142902374268
1999-01-12,5.868979454040527
1999-01-13,5.694653511047363
1999-01-14,5.578436374664307
1999-01-15,5.781816005706787
1999-01-19,5.7527618408203125
1999-01-20,5.781816005706787
1999-01-21,5.781816005706787
1999-01-22,5.6655988693237305
1999-01-25,5.7527618408203125
1999-01-26,5.868979454040527
1999-01-27,5.7527618408203125
1999-01-28,5.781816005706787
1999-01-29,5.83992338180542
1999-02-01,5.810871124267578
1999-02-02,5.723706245422363
1999-02-03,5.7527618408203125
1999-02-04,5.810871124267578
1999-02-05,5.7527618408203125
1999-02-08,5.7527618408203125
1999-02-09,5.6365437507629395
1999-02-10,5.6365437507629395
1999-02-11,5.7527618408203125
1999-02-12,5.607490062713623
1999-02-16,5.6655988693237305
1999-02-17,5.6365437507629395
1999-02-18,5.6655988693237305
1999-02-19,5.6365437507629395
1999-02-22,5.781816005706787
1999-02-23,5.7527618408203125
1999-02-24,5.694653511047363
1999-02-25,5.578436374664307
1999-02-26,5.549381256103516
1999-03-01,5.491272449493408
1999-03-02,5.346000671386719
1999-03-03,5.404109001159668
1999-03-04,5.462217330932617
1999-03-05,5.520327568054199
1999-03-08,5.607490062713623
1999-03-09,5.607490062713623
1999-03-10,5.6365437507629395
1999-03-11,5.7527618408203125
1999-03-12,5.7527618408203125
1999-03-15,5.6655988693237305
1999-03-16,5.6655988693237305
1999-03-17,5.6655988693237305
1999-03-18,5.607490062713623
1999-03-19,5.723706245422363
1999-03-22,5.7527618408203125
1999-03-23,5.6365437507629395
1999-03-24,5.6655988693237305
1999-03-25,5.83992338180542
1999-03-26,5.83992338180542
1999-03-29,5.898032188415527
1999-03-30,5.7527618408203125
1999-03-31,5.781816005706787
1999-04-01,5.868979454040527
1999-04-05,5.868979454040527
1999-04-06,5.92708683013916
1999-04-07,6.014249801635742
1999-04-08,6.130468845367432
1999-04-09,6.043304920196533
1999-04-12,6.101415157318115
1999-04-13,6.304790496826172
1999-04-14,6.246684551239014
1999-04-15,6.275740623474121
1999-04-16,6.33384895324707
1999-04-19,6.275740623474121
1999-04-20,6.21763277053833
1999-04-21,6.21763277053833
1999-04-22,6.304790496826172
1999-04-23,6.3919572830200195
1999-04-26,6.4500651359558105
1999-04-27,6.3919572830200195
1999-04-28,6.33384895324707
1999-04-29,6.3919572830200195
1999-04-30,6.36290168762207
1999-05-03,6.4210124015808105
1999-05-04,6.3919572830200195
1999-05-05,6.36290168762207
1999-05-06,6.33384895324707
1999-05-07,6.275740623474121
1999-05-10,6.36290168762207
1999-05-11,6.3919572830200195
1999-05-12,6.36290168762207
1999-05-13,6.3919572830200195
1999-05-14,6.3919572830200195
1999-05-17,6.246684551239014
1999-05-18,6.21763277053833
1999-05-19,6.246684551239014
1999-05-20,6.33384895324707
1999-05-21,6.36290168762207
1999-05-24,6.304790496826172
1999-05-25,6.304790496826172
1999-05-26,6.304790496826172
1999-05-27,6.043304920196533
1999-05-28,6.101415157318115
1999-06-01,6.101415157318115
1999-06-02,6.101415157318115
1999-06-03,6.21763277053833
1999-06-04,6.33384895324707
1999-06-07,6.3919572830200195
1999-06-08,6.3919572830200195
1999-06-09,6.33384895324707
1999-06-10,6.33384895324707
1999-06-11,6.3919572830200195
1999-06-14,6.4210124015808105
1999-06-15,6.47912073135376
1999-06-16,6.47912073135376
1999-06-17,6.4500651359558105
1999-06-18,6.508174896240234
1999-06-21,6.537231922149658
1999-06-22,6.4210124015808105
1999-06-23,6.4500651359558105
1999-06-24,6.4500651359558105
1999-06-25,6.47912073135376
1999-06-28,6.4210124015808105
1999-06-29,6.4210124015808105
1999-06-30,6.537231922149658
1999-07-01,6.47912073135376
1999-07-02,6.68250036239624
1999-07-06,6.798717975616455
1999-07-07,6.68250036239624
1999-07-08,6.711555480957031
1999-07-09,6.653447151184082
1999-07-12,6.653447151184082
1999-07-13,6.653447151184082
1999-07-14,6.711555480957031
1999-07-15,6.68250036239624
1999-07-16,6.769665241241455
1999-07-19,6.740610122680664
1999-07-20,6.624391078948975
1999-07-21,6.47912073135376
1999-07-22,6.36290168762207
1999-07-23,6.36290168762207
1999-07-26,6.304790496826172
1999-07-27,6.4210124015808105
1999-07-28,6.4500651359558105
1999-07-29,6.4210124015808105
1999-07-30,6.47912073135376
1999-08-02,6.4500651359558105
1999-08-03,6.566284656524658
1999-08-04,6.47912073135376
1999-08-05,6.36290168762207
1999-08-06,6.36290168762207
1999-08-09,6.159521579742432
1999-08-10,6.159521579742432
1999-08-11,6.33384895324707
1999-08-12,6.304790496826172
1999-08-13,6.4500651359558105
1999-08-16,6.508174896240234
1999-08-17,6.537231922149658
1999-08-18,6.595336437225342
1999-08-19,6.3919572830200195
1999-08-20,6.508174896240234
1999-08-23,6.566284656524658
1999-08-24,6.508174896240234
1999-08-25,6.630983829498291
1999-08-26,6.5704240798950195
1999-08-27,6.509871006011963
1999-08-30,6.5401482582092285
1999-08-31,6.509871006011963
1999-09-01,6.479593753814697
1999-09-02,6.388758659362793
1999-09-03,6.5401482582092285
1999-09-07,6.5401482582092285
1999-09-08,6.5704240798950195
1999-09-09,6.600705146789551
1999-09-10,6.752099990844727
1999-09-13,6.752099990844727
1999-09-14,6.5704240798950195
1999-09-15,6.5704240798950195
1999-09-16,6.5401482582092285
1999-09-17,6.661262512207031
1999-09-20,6.691542148590088
1999-09-21,6.600705146789551
1999-09-22,6.449313640594482
1999-09-23,6.449313640594482
1999-09-24,6.267642021179199
1999-09-27,6.449313640594482
1999-09-28,6.479593753814697
1999-09-29,6.509871006011963
1999-09-30,6.509871006011963
1999-10-01,6.509871006011963
1999-10-04,6.630983829498291
1999-10-05,6.661262512207031
1999-10-06,6.630983829498291
1999-10-07,6.721818923950195
1999-10-08,6.721818923950195
1999-10-11,6.721818923950195
1999-10-12,6.782375812530518
1999-10-13,6.600705146789551
1999-10-14,6.600705146789551
1999-10-15,6.358478546142578
1999-10-18,6.419034957885742
1999-10-19,6.449313640594482
1999-10-20,6.509871006011963
1999-10-21,6.5401482582092285
1999-10-22,6.5401482582092285
1999-10-25,6.691542148590088
1999-10-26,6.752099990844727
1999-10-27,6.782375812530518
1999-10-28,6.752099990844727
1999-10-29,6.87321138381958
1999-11-01,6.964045524597168
1999-11-02,7.024605751037598
1999-11-03,6.933768272399902
1999-11-04,6.964045524597168
1999-11-05,7.024605751037598
1999-11-08,6.994324684143066
1999-11-09,6.994324684143066
1999-11-10,7.024605751037598
