Date,BIL
2008-02-26,75.8040771484375
2008-02-27,75.82050323486328
2008-02-28,75.82050323486328
2008-02-29,75.83707427978516
2008-03-03,75.86515045166016
2008-03-04,75.86515045166016
2008-03-05,75.84862518310547
2008-03-06,75.8816909790039
2008-03-07,75.8816909790039
2008-03-10,75.8816909790039
2008-03-11,75.8816909790039
2008-03-12,75.89830017089844
2008-03-13,75.8816909790039
2008-03-14,75.98100280761719
2008-03-17,75.96440887451172
2008-03-18,76.04714965820312
2008-03-19,76.06369018554688
2008-03-20,76.04714965820312
2008-03-24,75.98100280761719
2008-03-25,75.93136596679688
2008-03-26,75.98100280761719
2008-03-27,75.99749755859375
2008-03-28,75.93136596679688
2008-03-31,76.01405334472656
2008-04-01,75.96435546875
2008-04-02,75.96435546875
2008-04-03,75.96435546875
2008-04-04,75.99747467041016
2008-04-07,75.96435546875
2008-04-08,76.01409149169922
2008-04-09,76.01409149169922
2008-04-10,76.01409149169922
2008-04-11,76.01409149169922
2008-04-14,76.04722595214844
2008-04-15,76.04722595214844
2008-04-16,75.99747467041016
2008-04-17,75.99747467041016
2008-04-18,75.94779205322266
2008-04-21,75.98090362548828
2008-04-22,75.99747467041016
2008-04-23,75.99747467041016
2008-04-24,76.01409149169922
2008-04-25,76.01409149169922
2008-04-28,75.96435546875
2008-04-29,76.04722595214844
2008-04-30,75.96435546875
2008-05-01,76.02075958251953
2008-05-02,75.97099304199219
2008-05-05,75.98759460449219
2008-05-06,75.95440673828125
2008-05-07,76.00414276123047
2008-05-08,75.97099304199219
2008-05-09,76.00414276123047
2008-05-12,76.00414276123047
2008-05-13,75.97099304199219
2008-05-14,75.97099304199219
2008-05-15,75.97099304199219
2008-05-16,75.98759460449219
2008-05-19,75.98759460449219
2008-05-20,75.95440673828125
2008-05-21,75.95440673828125
2008-05-22,76.00414276123047
2008-05-23,76.00414276123047
2008-05-27,76.00414276123047
2008-05-28,76.037353515625
2008-05-29,76.00414276123047
2008-05-30,76.037353515625
2008-06-02,76.0987548828125
2008-06-03,76.0987548828125
2008-06-04,76.0821533203125
2008-06-05,76.0323715209961
2008-06-06,76.04896545410156
2008-06-09,76.0821533203125
2008-06-10,76.13199615478516
2008-06-11,76.18182373046875
2008-06-12,76.13199615478516
2008-06-13,76.18182373046875
2008-06-16,76.18182373046875
2008-06-17,76.16519927978516
2008-06-18,76.1983871459961
2008-06-19,76.18182373046875
2008-06-20,76.21498107910156
2008-06-23,76.21498107910156
2008-06-24,76.21498107910156
2008-06-25,76.23162078857422
2008-06-26,76.23162078857422
2008-06-27,76.26481628417969
2008-06-30,76.21498107910156
2008-07-01,76.2416000366211
2008-07-02,76.2416000366211
2008-07-03,76.2416000366211
2008-07-07,76.22498321533203
2008-07-08,76.19173431396484
2008-07-09,76.20836639404297
2008-07-10,76.27487182617188
2008-07-11,76.32474517822266
2008-07-14,76.32474517822266
2008-07-15,76.34136199951172
2008-07-16,76.35797882080078
2008-07-17,76.2416000366211
2008-07-18,76.34136199951172
2008-07-21,76.27487182617188
2008-07-22,76.30807495117188
2008-07-23,76.34136199951172
2008-07-24,76.32474517822266
2008-07-25,76.34136199951172
2008-07-28,76.34136199951172
2008-07-29,76.34136199951172
2008-07-30,76.35797882080078
2008-07-31,76.35797882080078
2008-08-01,76.33467102050781
2008-08-04,76.35132598876953
2008-08-05,76.36799621582031
2008-08-06,76.33467102050781
2008-08-07,76.38462829589844
2008-08-08,76.36799621582031
2008-08-11,76.38462829589844
2008-08-12,76.33467102050781
2008-08-13,76.4012680053711
2008-08-14,76.38462829589844
2008-08-15,76.4012680053711
2008-08-18,76.35132598876953
2008-08-19,76.41787719726562
2008-08-20,76.41787719726562
2008-08-21,76.43457794189453
2008-08-22,76.45122528076172
2008-08-25,76.43457794189453
2008-08-26,76.45122528076172
2008-08-27,76.45122528076172
2008-08-28,76.45122528076172
2008-08-29,76.41787719726562
2008-09-02,76.47293853759766
2008-09-03,76.47293853759766
2008-09-04,76.47293853759766
2008-09-05,76.4896469116211
2008-09-08,76.4896469116211
2008-09-09,76.47293853759766
2008-09-10,76.50627136230469
2008-09-11,76.4896469116211
2008-09-12,76.5229263305664
2008-09-15,76.60628509521484
2008-09-16,76.63967895507812
2008-09-17,76.97309112548828
2008-09-18,76.7563705444336
2008-09-19,76.4896469116211
2008-09-22,76.5229263305664
2008-09-23,76.77302551269531
2008-09-24,76.53959655761719
2008-09-25,76.62300109863281
2008-09-26,76.7563705444336
2008-09-29,77.08977508544922
2008-09-30,76.80636596679688
2008-10-01,76.79468536376953
2008-10-02,76.76131439208984
2008-10-03,76.76131439208984
2008-10-06,76.74462890625
2008-10-07,76.7278823852539
2008-10-08,76.6611099243164
2008-10-09,76.77800750732422
2008-10-10,76.84480285644531
2008-10-13,76.54427337646484
2008-10-14,76.67778778076172
2008-10-15,76.69451904296875
2008-10-16,76.6611099243164
2008-10-17,76.49418640136719
2008-10-20,76.67778778076172
2008-10-21,76.67778778076172
2008-10-22,76.5776596069336
2008-10-23,76.67778778076172
2008-10-24,76.59434509277344
2008-10-27,76.7112045288086
2008-10-28,76.69451904296875
2008-10-29,76.6110610961914
2008-10-30,76.7112045288086
2008-10-31,76.62776184082031
2008-11-03,76.60601806640625
2008-11-04,76.63946533203125
2008-11-05,76.67283630371094
2008-11-06,76.78984069824219
2008-11-07,76.78984069824219
2008-11-10,76.77313232421875
2008-11-11,76.77313232421875
2008-11-12,76.78984069824219
2008-11-13,76.78984069824219
2008-11-14,76.78984069824219
2008-11-17,76.82328033447266
2008-11-18,76.73968505859375
2008-11-19,76.72300720214844
2008-11-20,76.77313232421875
2008-11-21,76.75637817382812
2008-11-24,76.77313232421875
2008-11-25,76.78984069824219
2008-11-26,76.82328033447266
2008-11-28,76.58931732177734
2008-12-01,76.79996490478516
2008-12-02,76.86691284179688
2008-12-03,76.74984741210938
2008-12-04,76.71637725830078
2008-12-05,76.71637725830078
2008-12-08,76.73310852050781
2008-12-09,76.69965362548828
2008-12-10,76.74984741210938
2008-12-11,76.66619873046875
2008-12-12,76.69965362548828
2008-12-15,76.68292999267578
2008-12-16,76.73310852050781
2008-12-17,76.68292999267578
2008-12-18,76.6328125
2008-12-19,76.68292999267578
2008-12-22,76.78326416015625
2008-12-23,76.69965362548828
2008-12-24,76.78326416015625
2008-12-26,76.78326416015625
2008-12-29,76.51224517822266
2008-12-30,76.7799301147461
2008-12-31,76.61260223388672
2009-01-02,76.62935638427734
2009-01-05,76.62935638427734
2009-01-06,76.64607238769531
2009-01-07,76.76318359375
2009-01-08,76.67955780029297
2009-01-09,76.72972869873047
2009-01-12,76.69627380371094
2009-01-13,76.79666900634766
2009-01-14,76.8133773803711
2009-01-15,76.83010864257812
2009-01-16,76.7799301147461
2009-01-20,76.64607238769531
2009-01-21,76.7799301147461
2009-01-22,76.79666900634766
2009-01-23,76.7799301147461
2009-01-26,76.76318359375
2009-01-27,76.72972869873047
2009-01-28,76.69627380371094
2009-01-29,76.69627380371094
2009-01-30,76.76318359375
2009-02-02,76.81005859375
2009-02-03,76.74308013916016
2009-02-04,76.79334259033203
2009-02-05,76.75984954833984
2009-02-06,76.6427001953125
2009-02-09,76.74308013916016
2009-02-10,76.72637176513672
2009-02-11,76.70965576171875
2009-02-12,76.70965576171875
2009-02-13,76.77655792236328
2009-02-17,76.77655792236328
2009-02-18,76.79334259033203
2009-02-19,76.79334259033203
2009-02-20,76.79334259033203
2009-02-23,76.77655792236328
2009-02-24,76.72637176513672
2009-02-25,76.69288635253906
2009-02-26,76.70965576171875
2009-02-27,76.75984954833984
2009-03-02,76.80503845214844
2009-03-03,76.78828430175781
2009-03-04,76.78828430175781
2009-03-05,76.80503845214844
2009-03-06,76.78828430175781
2009-03-09,76.78828430175781
2009-03-10,76.78828430175781
2009-03-11,76.78828430175781
2009-03-12,76.75479888916016
2009-03-13,76.73807525634766
2009-03-16,76.72135925292969
2009-03-17,76.77155303955078
2009-03-18,76.78828430175781
2009-03-19,76.73807525634766
2009-03-20,76.77155303955078
2009-03-23,76.78828430175781
2009-03-24,76.77155303955078
2009-03-25,76.80503845214844
2009-03-26,76.78828430175781
2009-03-27,76.80503845214844
2009-03-30,76.78828430175781
2009-03-31,76.75479888916016
2009-04-01,76.76820373535156
2009-04-02,76.718017578125
2009-04-03,76.76820373535156
2009-04-06,76.75144958496094
2009-04-07,76.75144958496094
2009-04-08,76.78496551513672
2009-04-09,76.73471069335938
2009-04-13,76.78496551513672
2009-04-14,76.75144958496094
2009-04-15,76.75144958496094
2009-04-16,76.80168151855469
2009-04-17,76.718017578125
2009-04-20,76.75144958496094
2009-04-21,76.73471069335938
2009-04-22,76.78496551513672
2009-04-23,76.81845092773438
2009-04-24,76.81845092773438
2009-04-27,76.80168151855469
2009-04-28,76.81845092773438
2009-04-29,76.80168151855469
2009-04-30,76.80168151855469
2009-05-01,76.82681274414062
2009-05-04,76.72636413574219
2009-05-05,76.74308013916016
2009-05-06,76.72636413574219
2009-05-07,76.72636413574219
2009-05-08,76.74308013916016
2009-05-11,76.72636413574219
2009-05-12,76.7933349609375
2009-05-13,76.74308013916016
2009-05-14,76.75981903076172
2009-05-15,76.75981903076172
2009-05-18,76.81006622314453
2009-05-19,76.7933349609375
2009-05-20,76.72636413574219
2009-05-21,76.77656555175781
2009-05-22,76.7933349609375
2009-05-26,76.81006622314453
2009-05-27,76.81006622314453
2009-05-28,76.7933349609375
2009-05-29,76.81006622314453
2009-06-01,76.74974822998047
2009-06-02,76.74974822998047
2009-06-03,76.78330993652344
2009-06-04,76.78330993652344
2009-06-05,76.76651000976562
2009-06-08,76.78330993652344
2009-06-09,76.76651000976562
2009-06-10,76.78330993652344
2009-06-11,76.73301696777344
2009-06-12,76.80001068115234
2009-06-15,76.80001068115234
2009-06-16,76.8167495727539
2009-06-17,76.8167495727539
2009-06-18,76.80001068115234
2009-06-19,76.8167495727539
2009-06-22,76.8167495727539
2009-06-23,76.8167495727539
2009-06-24,76.8167495727539
2009-06-25,76.8167495727539
2009-06-26,76.8167495727539
2009-06-29,76.8167495727539
2009-06-30,76.80001068115234
2009-07-01,76.80170440673828
2009-07-02,76.81847381591797
2009-07-06,76.80170440673828
2009-07-07,76.80170440673828
2009-07-08,76.81847381591797
2009-07-09,76.80170440673828
2009-07-10,76.80170440673828
2009-07-13,76.81847381591797
2009-07-14,76.81847381591797
2009-07-15,76.78495788574219
2009-07-16,76.81847381591797
2009-07-17,76.81847381591797
2009-07-20,76.78495788574219
2009-07-21,76.78495788574219
2009-07-22,76.80170440673828
2009-07-23,76.78495788574219
2009-07-24,76.76820373535156
2009-07-27,76.76820373535156
2009-07-28,76.78495788574219
2009-07-29,76.78495788574219
2009-07-30,76.80170440673828
2009-07-31,76.75146484375
2009-08-03,76.77153778076172
2009-08-04,76.78831481933594
2009-08-05,76.77153778076172
2009-08-06,76.77153778076172
2009-08-07,76.77153778076172
2009-08-10,76.77153778076172
2009-08-11,76.77153778076172
2009-08-12,76.80503845214844
2009-08-13,76.77153778076172
2009-08-14,76.80503845214844
2009-08-17,76.77153778076172
2009-08-18,76.80503845214844
2009-08-19,76.77153778076172
2009-08-20,76.78831481933594
2009-08-21,76.77153778076172
2009-08-24,76.77153778076172
2009-08-25,76.77153778076172
2009-08-26,76.78831481933594
2009-08-27,76.78831481933594
2009-08-28,76.80503845214844
2009-08-31,76.80503845214844
2009-09-01,76.75816345214844
2009-09-02,76.82518005371094
2009-09-03,76.82518005371094
2009-09-04,76.82518005371094
2009-09-08,76.82518005371094
2009-09-09,76.77489471435547
2009-09-10,76.79166412353516
2009-09-11,76.77489471435547
2009-09-14,76.77489471435547
2009-09-15,76.77489471435547
2009-09-16,76.77489471435547
2009-09-17,76.79166412353516
2009-09-18,76.77489471435547
2009-09-21,76.82518005371094
2009-09-22,76.77489471435547
2009-09-23,76.80836486816406
2009-09-24,76.77489471435547
2009-09-25,76.80836486816406
2009-09-28,76.82518005371094
2009-09-29,76.82518005371094
2009-09-30,76.82518005371094
2009-10-01,76.77824401855469
2009-10-02,76.77824401855469
2009-10-05,76.81175231933594
2009-10-06,76.77824401855469
2009-10-07,76.81175231933594
2009-10-08,76.77824401855469
2009-10-09,76.79499053955078
2009-10-12,76.79499053955078
2009-10-13,76.79499053955078
2009-10-14,76.77824401855469
2009-10-15,76.77824401855469
2009-10-16,76.81175231933594
2009-10-19,76.79499053955078
2009-10-20,76.77824401855469
2009-10-21,76.77824401855469
2009-10-22,76.77824401855469
2009-10-23,76.77824401855469
2009-10-26,76.77824401855469
2009-10-27,76.77824401855469
2009-10-28,76.77824401855469
2009-10-29,76.79499053955078
2009-10-30,76.82850646972656
2009-11-02,76.83018493652344
2009-11-03,76.83018493652344
2009-11-04,76.81341552734375
2009-11-05,76.81341552734375
2009-11-06,76.83018493652344
2009-11-09,76.83018493652344
2009-11-10,76.7799301147461
2009-11-11,76.7799301147461
2009-11-12,76.7799301147461
2009-11-13,76.7799301147461
2009-11-16,76.7799301147461
2009-11-17,76.7799301147461
2009-11-18,76.7799301147461
2009-11-19,76.7799301147461
2009-11-20,76.7799301147461
2009-11-23,76.7799301147461
2009-11-24,76.7799301147461
2009-11-25,76.7799301147461
2009-11-27,76.79666137695312
2009-11-30,76.79666137695312
2009-12-01,76.79666137695312
2009-12-02,76.7799301147461
2009-12-03,76.7799301147461
2009-12-04,76.81341552734375
2009-12-07,76.7799301147461
2009-12-08,76.7799301147461
2009-12-09,76.81341552734375
2009-12-10,76.7799301147461
2009-12-11,76.7799301147461
2009-12-14,76.76319885253906
2009-12-15,76.76319885253906
2009-12-16,76.7799301147461
2009-12-17,76.7799301147461
2009-12-18,76.7799301147461
2009-12-21,76.7799301147461
2009-12-22,76.7799301147461
2009-12-23,76.7799301147461
2009-12-24,76.79666137695312
2009-12-28,76.7799301147461
2009-12-29,76.78661346435547
2009-12-30,76.8033676147461
2009-12-31,76.82013702392578
2010-01-04,76.78661346435547
2010-01-05,76.7698974609375
2010-01-06,76.7698974609375
2010-01-07,76.7698974609375
2010-01-08,76.7698974609375
2010-01-11,76.7698974609375
2010-01-12,76.7698974609375
2010-01-13,76.8033676147461
2010-01-14,76.78661346435547
2010-01-15,76.78661346435547
2010-01-19,76.78661346435547
2010-01-20,76.78661346435547
2010-01-21,76.78661346435547
2010-01-22,76.78661346435547
2010-01-25,76.8033676147461
2010-01-26,76.8033676147461
2010-01-27,76.82013702392578
2010-01-28,76.8033676147461
2010-01-29,76.82013702392578
2010-02-01,76.8033676147461
2010-02-02,76.78661346435547
2010-02-03,76.82013702392578
2010-02-04,76.82013702392578
2010-02-05,76.82013702392578
2010-02-08,76.82013702392578
2010-02-09,76.82013702392578
2010-02-10,76.82013702392578
2010-02-11,76.82013702392578
2010-02-12,76.82013702392578
2010-02-16,76.82013702392578
2010-02-17,76.7698974609375
2010-02-18,76.8033676147461
2010-02-19,76.7698974609375
2010-02-22,76.8033676147461
2010-02-23,76.7698974609375
2010-02-24,76.8033676147461
2010-02-25,76.8033676147461
2010-02-26,76.8033676147461
2010-03-01,76.7698974609375
2010-03-02,76.78661346435547
2010-03-03,76.7698974609375
2010-03-04,76.7698974609375
2010-03-05,76.7698974609375
2010-03-08,76.7698974609375
2010-03-09,76.7698974609375
2010-03-10,76.78661346435547
2010-03-11,76.7698974609375
2010-03-12,76.7698974609375
2010-03-15,76.7698974609375
2010-03-16,76.7698974609375
2010-03-17,76.7698974609375
2010-03-18,76.7698974609375
2010-03-19,76.7698974609375
2010-03-22,76.78661346435547
2010-03-23,76.78661346435547
2010-03-24,76.7698974609375
2010-03-25,76.8033676147461
2010-03-26,76.8033676147461
2010-03-29,76.7698974609375
2010-03-30,76.7698974609375
2010-03-31,76.8033676147461
2010-04-01,76.8033676147461
2010-04-05,76.7698974609375
2010-04-06,76.7698974609375
2010-04-07,76.7698974609375
2010-04-08,76.7698974609375
2010-04-09,76.7698974609375
2010-04-12,76.7698974609375
2010-04-13,76.7698974609375
2010-04-14,76.7698974609375
2010-04-15,76.7698974609375
2010-04-16,76.7698974609375
2010-04-19,76.78661346435547
2010-04-20,76.7698974609375
2010-04-21,76.7698974609375
2010-04-22,76.7698974609375
2010-04-23,76.7698974609375
2010-04-26,76.78661346435547
2010-04-27,76.7698974609375
2010-04-28,76.78661346435547
2010-04-29,76.78661346435547
2010-04-30,76.7698974609375
2010-05-03,76.78661346435547
2010-05-04,76.7698974609375
2010-05-05,76.78661346435547
2010-05-06,76.8033676147461
2010-05-07,76.8033676147461
2010-05-10,76.8033676147461
2010-05-11,76.8033676147461
2010-05-12,76.8033676147461
2010-05-13,76.78661346435547
2010-05-14,76.8033676147461
2010-05-17,76.8033676147461
2010-05-18,76.78661346435547
2010-05-19,76.8033676147461
2010-05-20,76.8033676147461
2010-05-21,76.8033676147461
2010-05-24,76.8033676147461
2010-05-25,76.8033676147461
2010-05-26,76.82013702392578
2010-05-27,76.78661346435547
2010-05-28,76.8033676147461
2010-06-01,76.8033676147461
2010-06-02,76.82013702392578
2010-06-03,76.78661346435547
2010-06-04,76.82013702392578
2010-06-07,76.8033676147461
2010-06-08,76.82013702392578
2010-06-09,76.82013702392578
2010-06-10,76.82013702392578
2010-06-11,76.82013702392578
2010-06-14,76.78661346435547
2010-06-15,76.78661346435547
2010-06-16,76.78661346435547
2010-06-17,76.78661346435547
2010-06-18,76.8033676147461
2010-06-21,76.78661346435547
2010-06-22,76.8033676147461
2010-06-23,76.8033676147461
2010-06-24,76.8033676147461
2010-06-25,76.8033676147461
2010-06-28,76.8033676147461
2010-06-29,76.8033676147461
2010-06-30,76.82013702392578
2010-07-01,76.8033676147461
2010-07-02,76.8033676147461
2010-07-06,76.78661346435547
2010-07-07,76.78661346435547
2010-07-08,76.8033676147461
2010-07-09,76.78661346435547
2010-07-12,76.8033676147461
2010-07-13,76.8033676147461
2010-07-14,76.8033676147461
2010-07-15,76.8033676147461
2010-07-16,76.8033676147461
2010-07-19,76.78661346435547
2010-07-20,76.78661346435547
2010-07-21,76.78661346435547
2010-07-22,76.78661346435547
2010-07-23,76.8033676147461
2010-07-26,76.7698974609375
2010-07-27,76.7698974609375
2010-07-28,76.78661346435547
2010-07-29,76.7698974609375
2010-07-30,76.78661346435547
2010-08-02,76.7698974609375
2010-08-03,76.7698974609375
2010-08-04,76.7698974609375
2010-08-05,76.7698974609375
2010-08-06,76.7698974609375
2010-08-09,76.7698974609375
2010-08-10,76.78661346435547
2010-08-11,76.8033676147461
2010-08-12,76.8033676147461
2010-08-13,76.8033676147461
2010-08-16,76.78661346435547
2010-08-17,76.8033676147461
2010-08-18,76.78661346435547
2010-08-19,76.78661346435547
2010-08-20,76.8033676147461
2010-08-23,76.78661346435547
2010-08-24,76.78661346435547
2010-08-25,76.8033676147461
2010-08-26,76.78661346435547
2010-08-27,76.78661346435547
2010-08-30,76.8033676147461
2010-08-31,76.78661346435547
2010-09-01,76.78661346435547
2010-09-02,76.8033676147461
2010-09-03,76.8033676147461
2010-09-07,76.78661346435547
2010-09-08,76.78661346435547
2010-09-09,76.78661346435547
2010-09-10,76.78661346435547
2010-09-13,76.78661346435547
2010-09-14,76.8033676147461
2010-09-15,76.8033676147461
2010-09-16,76.8033676147461
2010-09-17,76.78661346435547
2010-09-20,76.78661346435547
2010-09-21,76.78661346435547
2010-09-22,76.78661346435547
2010-09-23,76.78661346435547
2010-09-24,76.8033676147461
2010-09-27,76.8033676147461
2010-09-28,76.78661346435547
2010-09-29,76.78661346435547
2010-09-30,76.78661346435547
2010-10-01,76.78661346435547
2010-10-04,76.8033676147461
2010-10-05,76.78661346435547
2010-10-06,76.78661346435547
2010-10-07,76.78661346435547
2010-10-08,76.78661346435547
2010-10-11,76.78661346435547
2010-10-12,76.78661346435547
2010-10-13,76.78661346435547
2010-10-14,76.8033676147461
2010-10-15,76.78661346435547
2010-10-18,76.8033676147461
2010-10-19,76.78661346435547
2010-10-20,76.78661346435547
2010-10-21,76.78661346435547
2010-10-22,76.8033676147461
2010-10-25,76.78661346435547
2010-10-26,76.8033676147461
2010-10-27,76.8033676147461
2010-10-28,76.78661346435547
2010-10-29,76.8033676147461
2010-11-01,76.8033676147461
2010-11-02,76.7698974609375
2010-11-03,76.78661346435547
2010-11-04,76.78661346435547
2010-11-05,76.78661346435547
2010-11-08,76.78661346435547
2010-11-09,76.78661346435547
2010-11-10,76.78661346435547
2010-11-11,76.7698974609375
2010-11-12,76.8033676147461
2010-11-15,76.8033676147461
2010-11-16,76.8033676147461
2010-11-17,76.8033676147461
2010-11-18,76.78661346435547
2010-11-19,76.78661346435547
2010-11-22,76.78661346435547
2010-11-23,76.78661346435547
2010-11-24,76.8033676147461
2010-11-26,76.8033676147461
2010-11-29,76.8033676147461
2010-11-30,76.8033676147461
2010-12-01,76.78661346435547
2010-12-02,76.78661346435547
2010-12-03,76.8033676147461
2010-12-06,76.78661346435547
2010-12-07,76.78661346435547
2010-12-08,76.78661346435547
2010-12-09,76.8033676147461
2010-12-10,76.8033676147461
2010-12-13,76.8033676147461
2010-12-14,76.8033676147461
2010-12-15,76.78661346435547
2010-12-16,76.78661346435547
2010-12-17,76.8033676147461
2010-12-20,76.8033676147461
2010-12-21,76.8033676147461
2010-12-22,76.78661346435547
2010-12-23,76.78661346435547
2010-12-27,76.78661346435547
2010-12-28,76.8033676147461
2010-12-29,76.78661346435547
2010-12-30,76.8033676147461
2010-12-31,76.78661346435547
2011-01-03,76.8033676147461
2011-01-04,76.8033676147461
2011-01-05,76.8033676147461
2011-01-06,76.8033676147461
2011-01-07,76.78661346435547
2011-01-10,76.8033676147461
2011-01-11,76.8033676147461
2011-01-12,76.78661346435547
2011-01-13,76.78661346435547
2011-01-14,76.78661346435547
2011-01-18,76.78661346435547
2011-01-19,76.8033676147461
2011-01-20,76.8033676147461
2011-01-21,76.78661346435547
2011-01-24,76.78661346435547
2011-01-25,76.8033676147461
2011-01-26,76.78661346435547
2011-01-27,76.8033676147461
2011-01-28,76.78661346435547
2011-01-31,76.78661346435547
2011-02-01,76.78661346435547
2011-02-02,76.78661346435547
2011-02-03,76.78661346435547
2011-02-04,76.8033676147461
2011-02-07,76.78661346435547
2011-02-08,76.78661346435547
2011-02-09,76.8033676147461
