Date,SPY
1993-10-25,26.270606994628906
1993-10-26,26.252948760986328
1993-10-27,26.270606994628906
1993-10-28,26.464824676513672
1993-10-29,26.464824676513672
1993-11-01,26.53544044494629
1993-11-02,26.51779556274414
1993-11-03,26.182344436645508
1993-11-04,25.89984703063965
1993-11-05,26.023433685302734
1993-11-08,26.058740615844727
1993-11-09,26.07640266418457
1993-11-10,26.270606994628906
1993-11-11,26.199987411499023
1993-11-12,26.32358169555664
1993-11-15,26.305917739868164
1993-11-16,26.42951774597168
1993-11-17,26.288259506225586
1993-11-18,26.217649459838867
1993-11-19,26.164669036865234
1993-11-22,26.00577735900879
1993-11-23,26.14702033996582
1993-11-24,26.252948760986328
1993-11-26,26.270606994628906
1993-11-29,26.164669036865234
1993-11-30,26.182344436645508
1993-12-01,26.217649459838867
1993-12-02,26.288259506225586
1993-12-03,26.39419174194336
1993-12-06,26.482467651367188
1993-12-07,26.464824676513672
1993-12-08,26.464824676513672
1993-12-09,26.376522064208984
1993-12-10,26.32358169555664
1993-12-13,26.482467651367188
1993-12-14,26.288259506225586
1993-12-15,26.252948760986328
1993-12-16,26.341224670410156
1993-12-17,26.48599624633789
1993-12-20,26.52154541015625
1993-12-21,26.43266487121582
1993-12-22,26.610422134399414
1993-12-23,26.5926456451416
1993-12-27,26.734851837158203
1993-12-28,26.78817367553711
1993-12-29,26.752614974975586
1993-12-30,26.64596939086914
1993-12-31,26.503761291503906
1994-01-03,26.43266487121582
1994-01-04,26.539323806762695
1994-01-05,26.5926456451416
1994-01-06,26.5926456451416
1994-01-07,26.752614974975586
1994-01-10,27.072608947753906
1994-01-11,27.019258499145508
1994-01-12,26.93036651611328
1994-01-13,26.85927963256836
1994-01-14,26.9659423828125
1994-01-17,26.9659423828125
1994-01-18,27.001502990722656
1994-01-19,26.93036651611328
1994-01-20,27.001502990722656
1994-01-21,26.94816017150879
1994-01-24,26.84150505065918
1994-01-25,26.84150505065918
1994-01-26,26.912622451782227
1994-01-27,27.161476135253906
1994-01-28,27.23258399963379
1994-01-31,27.428117752075195
1994-02-01,27.285913467407227
1994-02-02,27.46366310119629
1994-02-03,27.339235305786133
1994-02-04,26.717084884643555
1994-02-07,26.84150505065918
1994-02-08,26.85927963256836
1994-02-09,26.9659423828125
1994-02-10,26.734851837158203
1994-02-11,26.8237361907959
1994-02-14,26.85927963256836
1994-02-15,27.001502990722656
1994-02-16,26.983728408813477
1994-02-17,26.8237361907959
1994-02-18,26.663766860961914
1994-02-22,26.93036651611328
1994-02-23,26.85927963256836
1994-02-24,26.503761291503906
1994-02-25,26.62820816040039
1994-02-28,26.62820816040039
1994-03-01,26.52154541015625
1994-03-02,26.557096481323242
1994-03-03,26.48599624633789
1994-03-04,26.557096481323242
1994-03-07,26.699295043945312
1994-03-08,26.5926456451416
1994-03-09,26.717084884643555
1994-03-10,26.503761291503906
1994-03-11,26.64596939086914
1994-03-14,26.681533813476562
1994-03-15,26.663766860961914
1994-03-16,26.877073287963867
1994-03-17,26.877073287963867
1994-03-18,26.871206283569336
1994-03-21,26.79967498779297
1994-03-22,26.871206283569336
1994-03-23,26.85331153869629
1994-03-24,26.531513214111328
1994-03-25,26.28120994567871
1994-03-28,26.316972732543945
1994-03-29,25.798498153686523
1994-03-30,25.440935134887695
1994-03-31,25.512434005737305
1994-04-04,25.11911964416504
1994-04-05,25.637592315673828
1994-04-06,25.637592315673828
1994-04-07,25.76274299621582
1994-04-08,25.566072463989258
1994-04-11,25.673357009887695
1994-04-12,25.637592315673828
1994-04-13,25.503511428833008
1994-04-14,25.512434005737305
1994-04-15,25.512434005737305
1994-04-18,25.342594146728516
1994-04-19,25.37835121154785
1994-04-20,25.351533889770508
1994-04-21,25.691234588623047
1994-04-22,25.66442108154297
1994-04-25,25.932600021362305
1994-04-26,25.905765533447266
1994-04-28,25.718048095703125
1994-04-29,25.798498153686523
1994-05-02,25.959400177001953
1994-05-03,25.932600021362305
1994-05-04,25.887887954711914
1994-05-05,25.85213279724121
1994-05-06,25.601856231689453
1994-05-09,25.37835121154785
1994-05-10,25.575002670288086
1994-05-11,25.342594146728516
1994-05-12,25.467744827270508
1994-05-13,25.467744827270508
1994-05-16,25.47669219970703
1994-05-17,25.85213279724121
1994-05-18,26.039857864379883
1994-05-19,26.165021896362305
1994-05-20,26.06668472290039
1994-05-23,26.0219783782959
1994-05-24,26.129257202148438
1994-05-25,26.200746536254883
1994-05-26,26.2186222076416
1994-05-27,26.245460510253906
1994-05-31,26.209693908691406
1994-06-01,26.325910568237305
1994-06-02,26.299097061157227
1994-06-03,26.45105743408203
1994-06-06,26.44211769104004
1994-06-07,26.406356811523438
1994-06-08,26.19182586669922
1994-06-09,26.334840774536133
1994-06-10,26.379547119140625
1994-06-13,26.415300369262695
1994-06-14,26.620906829833984
1994-06-15,26.513626098632812
1994-06-16,26.5672664642334
1994-06-17,26.41897964477539
1994-06-20,26.194019317626953
1994-06-21,25.969064712524414
1994-06-22,26.06804656982422
1994-06-23,25.915081024169922
1994-06-24,25.375167846679688
1994-06-27,25.81608772277832
1994-06-28,25.690126419067383
1994-06-29,25.771116256713867
1994-06-30,25.609134674072266
1994-07-01,25.663105010986328
1994-07-05,25.798093795776367
1994-07-06,25.76209831237793
1994-07-07,25.870052337646484
1994-07-08,25.861087799072266
1994-07-11,25.771116256713867
1994-07-12,25.80709457397461
1994-07-13,25.852083206176758
1994-07-14,26.13102912902832
1994-07-15,26.140024185180664
1994-07-18,26.185022354125977
1994-07-19,26.13102912902832
1994-07-20,26.014049530029297
1994-07-21,26.06804656982422
1994-07-22,26.113037109375
1994-07-25,26.149028778076172
1994-07-26,26.122039794921875
1994-07-27,26.122039794921875
1994-07-28,26.17601776123047
1994-07-29,26.436969757080078
1994-08-01,26.562952041625977
1994-08-02,26.598941802978516
1994-08-03,26.60793685913086
1994-08-04,26.454965591430664
1994-08-05,26.364990234375
1994-08-08,26.427980422973633
1994-08-09,26.472970962524414
1994-08-10,26.57195472717285
1994-08-11,26.472970962524414
1994-08-12,26.67993927001953
1994-08-15,26.67092514038086
1994-08-16,26.85989761352539
1994-08-17,26.841896057128906
1994-08-18,26.751901626586914
1994-08-19,26.733915328979492
1994-08-22,26.70692253112793
1994-08-23,26.85989761352539
1994-08-24,27.14783477783203
1994-08-25,27.075836181640625
1994-08-26,27.4627628326416
1994-08-29,27.444759368896484
1994-08-30,27.516775131225586
1994-08-31,27.444759368896484
1994-09-01,27.354787826538086
1994-09-02,27.237817764282227
1994-09-06,27.246822357177734
1994-09-07,27.219823837280273
1994-09-08,27.354787826538086
1994-09-09,27.066850662231445
1994-09-12,26.985864639282227
1994-09-13,27.066850662231445
1994-09-14,27.09385108947754
1994-09-15,27.43577766418457
1994-09-16,27.24051856994629
1994-09-19,27.267681121826172
1994-09-20,26.751665115356445
1994-09-21,26.751665115356445
1994-09-22,26.68829345703125
1994-09-23,26.59775733947754
1994-09-26,26.733570098876953
1994-09-27,26.715450286865234
1994-09-28,26.92365837097168
1994-09-29,26.787866592407227
1994-09-30,26.751665115356445
1994-10-03,26.68829345703125
1994-10-04,26.289962768554688
1994-10-05,26.299013137817383
1994-10-06,26.21753692626953
1994-10-07,26.335222244262695
1994-10-10,26.615869522094727
1994-10-11,27.014196395874023
1994-10-12,27.0504093170166
1994-10-13,27.140939712524414
1994-10-14,27.25864601135254
1994-10-17,27.204322814941406
1994-10-18,27.140939712524414
1994-10-19,27.267681121826172
1994-10-20,27.08661460876465
1994-10-21,26.97799301147461
1994-10-24,26.751665115356445
1994-10-25,26.778823852539062
1994-10-26,26.878400802612305
1994-10-27,27.041366577148438
1994-10-28,27.61168098449707
1994-10-31,27.512126922607422
1994-11-01,27.204322814941406
1994-11-02,27.0504093170166
1994-11-03,27.195247650146484
1994-11-04,26.84220314025879
1994-11-07,26.92365837097168
1994-11-08,27.131877899169922
1994-11-09,27.17715835571289
1994-11-10,26.987041473388672
1994-11-11,26.887454986572266
1994-11-14,27.140939712524414
1994-11-15,27.0504093170166
1994-11-16,27.140939712524414
1994-11-17,26.959888458251953
1994-11-18,26.92365837097168
1994-11-21,26.652080535888672
1994-11-22,26.07269859313965
1994-11-23,26.21753692626953
1994-11-25,26.344282150268555
1994-11-28,26.46196937561035
1994-11-29,26.452913284301758
1994-11-30,26.416711807250977
1994-12-01,26.15416717529297
1994-12-02,26.398609161376953
1994-12-05,26.425739288330078
1994-12-06,26.443864822387695
1994-12-07,26.25374412536621
1994-12-08,26.000268936157227
1994-12-09,26.0998477935791
1994-12-12,26.271860122680664
1994-12-13,26.371440887451172
1994-12-14,26.507247924804688
1994-12-15,26.588720321655273
1994-12-16,26.718585968017578
1994-12-19,26.75507354736328
1994-12-20,26.672954559326172
1994-12-21,26.955827713012695
1994-12-22,26.873706817626953
1994-12-23,26.901079177856445
1994-12-27,27.04709243774414
1994-12-28,26.910215377807617
1994-12-29,26.92845916748047
1994-12-30,26.609085083007812
1995-01-03,26.736845016479492
1995-01-04,26.864585876464844
1995-01-05,26.864585876464844
1995-01-06,26.891963958740234
1995-01-09,26.91933250427246
1995-01-10,26.946701049804688
1995-01-11,26.964963912963867
1995-01-12,26.974075317382812
1995-01-13,27.293472290039062
1995-01-16,27.45771598815918
1995-01-17,27.466846466064453
1995-01-18,27.439472198486328
1995-01-19,27.284337997436523
1995-01-20,27.183982849121094
1995-01-23,27.266096115112305
1995-01-24,27.302595138549805
1995-01-25,27.37558364868164
1995-01-26,27.402965545654297
1995-01-27,27.512460708618164
1995-01-30,27.393844604492188
1995-01-31,27.50336456298828
1995-02-01,27.494218826293945
1995-02-02,27.658475875854492
1995-02-03,28.050844192504883
1995-02-06,28.16948699951172
1995-02-07,28.20598793029785
1995-02-08,28.20598793029785
1995-02-09,28.20598793029785
1995-02-10,28.24248695373535
1995-02-13,28.251617431640625
1995-02-14,28.288110733032227
1995-02-15,28.443225860595703
1995-02-16,28.4067440032959
1995-02-17,28.297231674194336
1995-02-21,28.288110733032227
1995-02-22,28.49799346923828
1995-02-23,28.543628692626953
1995-02-24,28.616621017456055
1995-02-27,28.38848114013672
1995-02-28,28.62574005126953
1995-03-01,28.443225860595703
1995-03-02,28.479740142822266
1995-03-03,28.488874435424805
1995-03-06,28.507108688354492
1995-03-07,28.288110733032227
1995-03-08,28.361122131347656
1995-03-09,28.35199737548828
1995-03-10,28.771751403808594
1995-03-13,28.744365692138672
1995-03-14,28.954256057739258
1995-03-15,28.899490356445312
1995-03-16,29.072877883911133
1995-03-17,29.101789474487305
1995-03-20,29.101789474487305
1995-03-21,29.02840232849121
1995-03-22,29.055925369262695
1995-03-23,29.074277877807617
1995-03-24,29.48712158203125
1995-03-27,29.606395721435547
1995-03-28,29.606395721435547
1995-03-29,29.597244262695312
1995-03-30,29.542186737060547
1995-03-31,29.42290496826172
1995-04-03,29.496315002441406
1995-04-04,29.68897819519043
1995-04-05,29.68897819519043
1995-04-06,29.799062728881836
1995-04-07,29.771549224853516
1995-04-10,29.826601028442383
1995-04-11,29.725677490234375
1995-04-12,29.826601028442383
1995-04-13,29.99173927307129
1995-04-17,29.817415237426758
1995-04-18,29.71649169921875
1995-04-19,29.68897819519043
1995-04-20,29.734853744506836
1995-04-21,29.881637573242188
1995-04-24,30.230281829833984
1995-04-25,30.147714614868164
1995-04-26,30.175222396850586
1995-04-27,30.248624801635742
1995-04-28,30.294509887695312
1995-05-01,30.211931228637695
1995-05-02,30.27614974975586
1995-05-03,30.698169708251953
1995-05-04,30.679824829101562
1995-05-05,30.643136978149414
1995-05-08,30.86330795288086
1995-05-09,30.835813522338867
1995-05-10,30.87250328063965
1995-05-11,30.955049514770508
1995-05-12,30.973405838012695
1995-05-15,31.120187759399414
1995-05-16,31.13857078552246
1995-05-17,31.01929473876953
1995-05-18,30.569734573364258
1995-05-19,30.588090896606445
1995-05-22,30.927560806274414
1995-05-23,31.211957931518555
1995-05-24,31.19361114501953
1995-05-25,31.221128463745117
1995-05-26,30.86330795288086
1995-05-30,30.854141235351562
1995-05-31,31.49634552001953
1995-06-01,31.413785934448242
1995-06-02,31.44132423400879
1995-06-05,31.63397979736328
1995-06-06,31.57893180847168
1995-06-07,31.413785934448242
1995-06-08,31.340391159057617
1995-06-09,31.156919479370117
1995-06-12,31.33122444152832
1995-06-13,31.670684814453125
1995-06-14,31.643159866333008
1995-06-15,31.78079605102539
1995-06-16,31.875133514404297
1995-06-19,32.23505401611328
1995-06-20,32.151973724365234
1995-06-21,32.13351821899414
1995-06-22,32.558048248291016
1995-06-23,32.4934196472168
1995-06-26,32.105831146240234
1995-06-27,32.0412483215332
1995-06-28,32.207340240478516
1995-06-29,32.151973724365234
1995-06-30,32.13351821899414
1995-07-03,32.25349807739258
1995-07-05,32.37346649169922
1995-07-06,32.788761138916016
1995-07-07,32.9364013671875
1995-07-10,32.95486831665039
1995-07-11,32.797977447509766
1995-07-12,33.20404052734375
1995-07-13,33.13019943237305
1995-07-14,33.10249710083008
1995-07-17,33.28709411621094
1995-07-18,33.00101089477539
1995-07-19,32.64107131958008
1995-07-20,32.761070251464844
1995-07-21,32.724151611328125
1995-07-24,32.96407699584961
1995-07-25,33.21326446533203
1995-07-26,33.18555450439453
1995-07-27,33.46242904663086
1995-07-28,33.25018310546875
1995-07-31,33.167110443115234
1995-08-01,33.111751556396484
1995-08-02,33.037925720214844
1995-08-03,33.02869415283203
1995-08-04,33.06559753417969
1995-08-07,33.139434814453125
1995-08-08,33.139434814453125
1995-08-09,33.13019943237305
1995-08-10,33.05638122558594
1995-08-11,32.87180709838867
1995-08-14,33.167110443115234
1995-08-15,33.10249710083008
1995-08-16,33.19479751586914
1995-08-17,33.139434814453125
1995-08-18,33.17634963989258
1995-08-21,33.084068298339844
1995-08-22,33.1486701965332
1995-08-23,33.02869415283203
1995-08-24,33.06559753417969
1995-08-25,33.25018310546875
1995-08-28,33.13019943237305
1995-08-29,33.21326446533203
1995-08-30,33.28709411621094
1995-08-31,33.314762115478516
1995-09-01,33.46242904663086
1995-09-05,33.776187896728516
1995-09-06,33.8408088684082
1995-09-07,33.859249114990234
1995-09-08,33.988460540771484
1995-09-11,34.08073425292969
1995-09-12,34.23762893676758
1995-09-13,34.394500732421875
1995-09-14,34.70827102661133
1995-09-15,34.69868850708008
1995-09-18,34.56879425048828
1995-09-19,34.73580551147461
1995-09-20,34.90281677246094
1995-09-21,34.61518859863281
1995-09-22,34.62447738647461
1995-09-25,34.56879425048828
1995-09-26,34.559532165527344
1995-09-27,34.531707763671875
1995-09-28,34.79146194458008
1995-09-29,34.726524353027344
1995-10-02,34.55024719238281
1995-10-03,34.58736038208008
1995-10-04,34.55024719238281
1995-10-05,34.652305603027344
1995-10-06,34.68014144897461
1995-10-09,34.39252471923828
1995-10-10,34.373958587646484
1995-10-11,34.485313415527344
1995-10-12,34.69868850708008
1995-10-13,34.810020446777344
1995-10-16,34.64303970336914
1995-10-17,34.87497329711914
1995-10-18,34.97703552246094
1995-10-19,35.144046783447266
1995-10-20,34.930641174316406
1995-10-23,34.856414794921875
1995-10-24,34.89352035522461
1995-10-25,34.60592269897461
1995-10-26,34.29048538208008
1995-10-27,34.55024719238281
1995-10-30,34.77290725708008
1995-10-31,34.62447738647461
1995-11-01,34.90281677246094
1995-11-02,35.12548065185547
1995-11-03,35.17184066772461
1995-11-06,35.05124282836914
1995-11-07,34.92137908935547
1995-11-08,35.23680877685547
1995-11-09,35.36668395996094
1995-11-10,35.34812927246094
1995-11-13,35.31101989746094
1995-11-14,35.07908248901367
1995-11-15,35.431636810302734
1995-11-16,35.626468658447266
1995-11-17,35.737789154052734
1995-11-20,35.552242279052734
1995-11-21,35.839866638183594
1995-11-22,35.728519439697266
1995-11-24,35.821319580078125
1995-11-27,35.83057403564453
1995-11-28,36.21097183227539
1995-11-29,36.24807357788086
1995-11-30,36.16457748413086
1995-12-01,36.21097183227539
1995-12-04,36.656280517578125
1995-12-05,36.89751434326172
1995-12-06,36.98099899291992
1995-12-07,36.78617858886719
1995-12-08,36.90678787231445
1995-12-11,37.064517974853516
1995-12-12,36.95318603515625
1995-12-13,37.185115814208984
1995-12-14,36.91606140136719
1995-12-15,36.929588317871094
1995-12-18,36.22013854980469
1995-12-19,36.602867126464844
1995-12-20,36.24811553955078
1995-12-21,36.4348258972168
1995-12-22,36.56552505493164
1995-12-26,36.742897033691406
1995-12-27,36.72422409057617
1995-12-28,36.686866760253906
1995-12-29,36.73353576660156
1996-01-02,37.12562561035156
1996-01-03,37.22831726074219
1996-01-04,36.87358474731445
1996-01-05,36.79890823364258
1996-01-08,36.93893051147461
1996-01-09,36.304141998291016
1996-01-10,35.82805252075195
1996-01-11,36.04275131225586
1996-01-12,35.98676681518555
1996-01-15,35.912078857421875
1996-01-16,36.350807189941406
1996-01-17,36.238800048828125
1996-01-18,36.36015319824219
1996-01-19,36.602867126464844
1996-01-22,36.612186431884766
1996-01-23,36.696224212646484
1996-01-24,36.99494552612305
1996-01-25,36.8642463684082
1996-01-26,37.18164825439453
1996-01-29,37.33098602294922
1996-01-30,37.648406982421875
1996-01-31,38.040462493896484
1996-02-01,38.18049621582031
1996-02-02,38.02180099487305
1996-02-05,38.329856872558594
1996-02-06,38.693912506103516
1996-02-07,38.9179573059082
1996-02-08,39.33804702758789
1996-02-09,39.32870101928711
1996-02-12,39.627418518066406
1996-02-13,39.543399810791016
1996-02-14,39.19800567626953
1996-02-15,38.9553108215332
1996-02-16,38.7966194152832
1996-02-20,38.413875579833984
1996-02-21,38.88994216918945
1996-02-22,39.50605392456055
1996-02-23,39.39405059814453
1996-02-26,38.83393859863281
1996-02-27,38.71258544921875
1996-02-28,38.53523254394531
1996-02-29,38.161827087402344
1996-03-01,38.76860809326172
1996-03-04,38.99264144897461
1996-03-05,39.35673522949219
1996-03-06,39.01130676269531
1996-03-07,39.207359313964844
1996-03-08,37.93777847290039
1996-03-11,38.376529693603516
1996-03-12,38.077816009521484
1996-03-13,38.339195251464844
1996-03-14,38.5072135925293
1996-03-15,38.48133850097656
1996-03-18,39.22211456298828
1996-03-19,39.13771057128906
1996-03-20,39.090816497802734
1996-03-21,38.99707794189453
1996-03-22,39.10018539428711
1996-03-25,39.025169372558594
1996-03-26,39.212711334228516
1996-03-27,38.85641098022461
1996-03-28,39.00642013549805
1996-03-29,38.818904876708984
1996-04-01,39.268978118896484
1996-04-02,39.34397506713867
1996-04-03,39.34397506713867
1996-04-04,39.31583786010742
1996-04-08,38.640743255615234
1996-04-09,38.49072265625
1996-04-10,37.80622482299805
1996-04-11,37.759342193603516
1996-04-12,38.23755645751953
1996-04-15,38.556373596191406
1996-04-16,38.66887664794922
1996-04-17,38.57511901855469
1996-04-18,38.63138198852539
1996-04-19,38.725135803222656
1996-04-22,39.025169372558594
1996-04-23,39.14707565307617
1996-04-24,39.00642013549805
1996-04-25,39.18458557128906
1996-04-26,39.268978118896484
1996-04-29,39.268978118896484
1996-04-30,39.240840911865234
1996-05-01,39.32524108886719
1996-05-02,38.65012741088867
1996-05-03,38.5938606262207
1996-05-06,38.556373596191406
1996-05-07,38.39696502685547
1996-05-08,38.87517166137695
1996-05-09,38.847023010253906
1996-05-10,39.231468200683594
1996-05-13,39.82220458984375
1996-05-14,40.06598663330078
1996-05-15,40.01909637451172
1996-05-16,40.10347366333008
1996-05-17,40.31915283203125
1996-05-20,40.591064453125
1996-05-21,40.53479766845703
1996-05-22,40.919254302978516
1996-05-23,40.750465393066406
1996-05-24,40.90987777709961
1996-05-28,40.49729919433594
1996-05-29,40.225379943847656
1996-05-30,40.43167495727539
1996-05-31,40.13161849975586
1996-06-03,40.2441291809082
1996-06-04,40.525421142578125
1996-06-05,40.881736755371094
1996-06-06,40.58169174194336
1996-06-07,40.58169174194336
1996-06-10,40.45041275024414
1996-06-11,40.41289520263672
1996-06-12,40.33790969848633
1996-06-13,40.33790969848633
1996-06-14,40.169105529785156
1996-06-17,40.140995025634766
1996-06-18,39.81281661987305
1996-06-19,39.9909782409668
1996-06-20,39.962833404541016
1996-06-21,40.30655288696289
1996-06-24,40.381961822509766
1996-06-25,40.3348274230957
1996-06-26,40.06147003173828
1996-06-27,40.344261169433594
1996-06-28,40.48565673828125
1996-07-01,40.83443832397461
1996-07-02,40.68359375
1996-07-03,40.59878921508789
1996-07-05,39.56187438964844
1996-07-08,39.40161895751953
1996-07-09,39.56187438964844
1996-07-10,39.72212219238281
1996-07-11,38.9208984375
1996-07-12,38.94916915893555
1996-07-15,37.79916763305664
1996-07-16,37.89344024658203
1996-07-17,38.345916748046875
1996-07-18,38.87378692626953
1996-07-19,38.590965270996094
1996-07-22,38.30818557739258
1996-07-23,37.818031311035156
1996-07-24,37.89344024658203
1996-07-25,38.2327880859375
1996-07-26,38.44015121459961
1996-07-29,38.015987396240234
1996-07-30,38.383602142333984
1996-07-31,38.66640853881836
1996-08-01,39.30736541748047
1996-08-02,40.15573501586914
1996-08-05,39.9200553894043
1996-08-06,40.0426139831543
1996-08-07,40.14631271362305
1996-08-08,40.080322265625
1996-08-09,39.9483528137207
1996-08-12,40.240570068359375
1996-08-13,39.9200553894043
1996-08-14,40.06147003173828
1996-08-15,39.98606872558594
1996-08-16,40.32539749145508
1996-08-19,40.344261169433594
1996-08-20,40.31596755981445
1996-08-21,40.174591064453125
1996-08-22,40.5516471862793
1996-08-23,40.3348274230957
1996-08-26,40.136871337890625
1996-08-27,40.2877082824707
1996-08-28,40.221710205078125
1996-08-29,39.82581329345703
1996-08-30,39.411075592041016
1996-09-03,39.665565490722656
1996-09-04,39.703285217285156
1996-09-05,39.2225341796875
1996-09-06,39.77870178222656
1996-09-09,40.249996185302734
1996-09-10,40.23116683959961
1996-09-11,40.457393646240234
1996-09-12,40.74015808105469
1996-09-13,41.3623046875
1996-09-16,41.51312255859375
1996-09-17,41.41883087158203
1996-09-18,41.315147399902344
1996-09-19,41.475399017333984
1996-09-20,41.62254333496094
1996-09-23,41.613059997558594
1996-09-24,41.60358810424805
1996-09-25,41.631988525390625
1996-09-26,41.613059997558594
1996-09-27,41.65094757080078
1996-09-30,41.613059997558594
1996-10-01,41.84044647216797
1996-10-02,42.12469482421875
1996-10-03,42.08679962158203
1996-10-04,42.6552848815918
1996-10-07,42.70263671875
