Date,VBMFX
1987-08-24,1.4279563426971436
1987-08-25,1.4294928312301636
1987-08-26,1.4264233112335205
1987-08-27,1.4202880859375
1987-08-28,1.4126209020614624
1987-08-31,1.411086916923523
1987-09-01,1.411086916923523
1987-09-02,1.3957480192184448
1987-09-03,1.3957480192184448
1987-09-04,1.3957480192184448
1987-09-08,1.381943941116333
1987-09-09,1.381943941116333
1987-09-10,1.3850131034851074
1987-09-11,1.3896117210388184
1987-09-14,1.3896117210388184
1987-09-15,1.3948695659637451
1987-09-16,1.3902323246002197
1987-09-17,1.391777515411377
1987-09-18,1.3948695659637451
1987-09-21,1.3964173793792725
1987-09-22,1.3948695659637451
1987-09-23,1.3964173793792725
1987-09-24,1.3948695659637451
1987-09-25,1.3886849880218506
1987-09-28,1.3902323246002197
1987-09-29,1.385591983795166
1987-09-30,1.3794065713882446
1987-10-01,1.3809534311294556
1987-10-02,1.3824979066848755
1987-10-05,1.3824979066848755
1987-10-06,1.377860426902771
1987-10-07,1.3809534311294556
1987-10-08,1.3732205629348755
1987-10-09,1.3685821294784546
1987-10-12,1.3670350313186646
1987-10-13,1.3685821294784546
1987-10-14,1.35930335521698
1987-10-15,1.365381121635437
1987-10-16,1.365381121635437
1987-10-19,1.365381121635437
1987-10-20,1.365381121635437
1987-10-21,1.365381121635437
1987-10-22,1.4230529069900513
1987-10-23,1.4214948415756226
1987-10-26,1.429287314414978
1987-10-27,1.4214948415756226
1987-10-28,1.4214948415756226
1987-10-29,1.4246107339859009
1987-10-30,1.4277288913726807
1987-11-02,1.4230529069900513
1987-11-03,1.4277288913726807
1987-11-04,1.4339640140533447
1987-11-05,1.4401978254318237
1987-11-06,1.4355206489562988
1987-11-09,1.4370783567428589
1987-11-10,1.4370783567428589
1987-11-11,1.4370783567428589
1987-11-12,1.4370783567428589
1987-11-13,1.4439858198165894
1987-11-16,1.4455549716949463
1987-11-17,1.442415714263916
1987-11-18,1.4439858198165894
1987-11-19,1.4439858198165894
1987-11-20,1.4471250772476196
1987-11-23,1.4471250772476196
1987-11-24,1.4471250772476196
1987-11-25,1.4392776489257812
1987-11-27,1.4329994916915894
1987-11-30,1.4377079010009766
1987-12-01,1.4361376762390137
1987-12-02,1.4377079010009766
1987-12-03,1.4408478736877441
1987-12-04,1.4408478736877441
1987-12-07,1.434569239616394
1987-12-08,1.4329994916915894
1987-12-09,1.4329994916915894
1987-12-10,1.4220117330551147
1987-12-11,1.4188731908798218
1987-12-14,1.4188731908798218
1987-12-15,1.438016414642334
1987-12-16,1.4427610635757446
1987-12-17,1.4459248781204224
1987-12-18,1.4522534608840942
1987-12-21,1.450670838356018
1987-12-22,1.4490889310836792
1987-12-23,1.4554166793823242
1987-12-24,1.4569977521896362
1987-12-28,1.450670838356018
1987-12-29,1.4522534608840942
1987-12-30,1.458580732345581
1987-12-31,1.4612808227539062
1988-01-04,1.4660452604293823
1988-01-05,1.4676344394683838
1988-01-06,1.464457631111145
1988-01-07,1.4612808227539062
1988-01-08,1.454926609992981
1988-01-11,1.4581037759780884
1988-01-12,1.4596922397613525
1988-01-13,1.4596922397613525
1988-01-14,1.4612808227539062
1988-01-15,1.4810497760772705
1988-01-18,1.4842383861541748
1988-01-19,1.4810497760772705
1988-01-20,1.4842383861541748
1988-01-21,1.4890196323394775
1988-01-22,1.4922081232070923
1988-01-25,1.49380362033844
1988-01-26,1.4890196323394775
1988-01-27,1.4985861778259277
1988-01-28,1.5033679008483887
1988-01-29,1.5065568685531616
1988-02-01,1.5097463130950928
1988-02-02,1.5113409757614136
1988-02-03,1.5097463130950928
1988-02-04,1.5049632787704468
1988-02-05,1.5145283937454224
1988-02-08,1.5113409757614136
1988-02-09,1.5129338502883911
1988-02-10,1.5177161693572998
1988-02-11,1.5129338502883911
1988-02-12,1.5148590803146362
1988-02-16,1.5148590803146362
1988-02-17,1.5148590803146362
1988-02-18,1.5164637565612793
1988-02-19,1.5164637565612793
1988-02-22,1.5180681943893433
1988-02-23,1.5212773084640503
1988-02-24,1.5228838920593262
1988-02-25,1.5228838920593262
1988-02-26,1.5212773084640503
1988-02-29,1.524487853050232
1988-03-01,1.524487853050232
1988-03-02,1.5260905027389526
1988-03-03,1.5260905027389526
1988-03-04,1.5164637565612793
1988-03-07,1.5148590803146362
1988-03-08,1.5116502046585083
1988-03-09,1.5132558345794678
1988-03-10,1.5116502046585083
1988-03-11,1.5148590803146362
1988-03-14,1.5148590803146362
1988-03-15,1.5265018939971924
1988-03-16,1.5232692956924438
1988-03-17,1.5265018939971924
1988-03-18,1.5248863697052002
1988-03-21,1.5135663747787476
1988-03-22,1.5151841640472412
1988-03-23,1.5135663747787476
1988-03-24,1.5119504928588867
1988-03-25,1.5151841640472412
1988-03-28,1.505480170249939
1988-03-29,1.5087153911590576
1988-03-30,1.5070984363555908
1988-03-31,1.5070984363555908
1988-04-04,1.5006301403045654
1988-04-05,1.5006301403045654
1988-04-06,1.5022473335266113
1988-04-07,1.505480170249939
1988-04-08,1.5087153911590576
1988-04-11,1.5070984363555908
1988-04-12,1.5070984363555908
1988-04-13,1.5087153911590576
1988-04-14,1.4990133047103882
1988-04-15,1.5102543830871582
1988-04-18,1.503737211227417
1988-04-19,1.503737211227417
1988-04-20,1.5004786252975464
1988-04-21,1.503737211227417
1988-04-22,1.5053657293319702
1988-04-25,1.5053657293319702
1988-04-26,1.5053657293319702
1988-04-27,1.503737211227417
1988-04-28,1.5004786252975464
1988-04-29,1.4988499879837036
1988-05-02,1.4955910444259644
1988-05-03,1.4972203969955444
1988-05-04,1.4972203969955444
1988-05-05,1.4972203969955444
1988-05-06,1.4923328161239624
1988-05-09,1.4923328161239624
1988-05-10,1.4907039403915405
1988-05-11,1.489076018333435
1988-05-12,1.489076018333435
1988-05-13,1.5025255680084229
1988-05-16,1.5008846521377563
1988-05-17,1.4959646463394165
1988-05-18,1.4894022941589355
1988-05-19,1.4894022941589355
1988-05-20,1.4894022941589355
1988-05-23,1.4861210584640503
1988-05-24,1.4861210584640503
1988-05-25,1.4877612590789795
1988-05-26,1.4861210584640503
1988-05-27,1.4844820499420166
1988-05-31,1.4844820499420166
1988-06-01,1.4943243265151978
1988-06-02,1.4943243265151978
1988-06-03,1.497603178024292
1988-06-06,1.4992464780807495
1988-06-07,1.4992464780807495
1988-06-08,1.5041671991348267
1988-06-09,1.5041671991348267
1988-06-10,1.5058051347732544
1988-06-13,1.5058051347732544
1988-06-14,1.520568609237671
1988-06-15,1.5309845209121704
1988-06-16,1.5194116830825806
1988-06-17,1.5111461877822876
1988-06-20,1.5094913244247437
1988-06-21,1.5094913244247437
1988-06-22,1.517757534980774
1988-06-23,1.5210647583007812
1988-06-24,1.5227175951004028
1988-06-27,1.5194116830825806
1988-06-28,1.5210647583007812
1988-06-29,1.5210647583007812
1988-06-30,1.5243724584579468
1988-07-01,1.5260242223739624
1988-07-05,1.5243724584579468
1988-07-06,1.5194116830825806
1988-07-07,1.5161057710647583
1988-07-08,1.5111461877822876
1988-07-11,1.5111461877822876
1988-07-12,1.5094913244247437
1988-07-13,1.50618577003479
1988-07-14,1.504531979560852
1988-07-15,1.5188541412353516
1988-07-18,1.5155224800109863
1988-07-19,1.5171886682510376
1988-07-20,1.5171886682510376
1988-07-21,1.5155224800109863
1988-07-22,1.5171886682510376
1988-07-25,1.5188541412353516
1988-07-26,1.5188541412353516
1988-07-27,1.5155224800109863
1988-07-28,1.5138583183288574
1988-07-29,1.5171886682510376
1988-08-01,1.5188541412353516
1988-08-02,1.523850917816162
1988-08-03,1.523850917816162
1988-08-04,1.5271817445755005
1988-08-05,1.5188541412353516
1988-08-08,1.5188541412353516
1988-08-09,1.5138583183288574
1988-08-10,1.507194995880127
1988-08-11,1.50386643409729
1988-08-12,1.50386643409729
1988-08-15,1.5132606029510498
1988-08-16,1.5149391889572144
1988-08-17,1.5132606029510498
1988-08-18,1.5149391889572144
1988-08-19,1.5149391889572144
1988-08-22,1.5149391889572144
1988-08-23,1.5166152715682983
1988-08-24,1.5166152715682983
1988-08-25,1.511582374572754
1988-08-26,1.5132606029510498
1988-08-29,1.5166152715682983
1988-08-30,1.5166152715682983
1988-08-31,1.5199711322784424
1988-09-01,1.5199711322784424
1988-09-02,1.535070776939392
1988-09-06,1.535070776939392
1988-09-07,1.5367487668991089
1988-09-08,1.5367487668991089
1988-09-09,1.540103793144226
1988-09-12,1.5384254455566406
1988-09-13,1.5384254455566406
1988-09-14,1.543458104133606
1988-09-15,1.5515704154968262
1988-09-16,1.5515704154968262
1988-09-19,1.549882173538208
1988-09-20,1.548190712928772
1988-09-21,1.5515704154968262
1988-09-22,1.549882173538208
1988-09-23,1.549882173538208
1988-09-26,1.5464988946914673
1988-09-27,1.5448122024536133
1988-09-28,1.54312002658844
1988-09-29,1.5464988946914673
1988-09-30,1.5532617568969727
1988-10-03,1.554951786994934
1988-10-04,1.554951786994934
1988-10-05,1.554951786994934
1988-10-06,1.5532617568969727
1988-10-07,1.5634024143218994
1988-10-10,1.5634024143218994
1988-10-11,1.561710238456726
1988-10-12,1.5566401481628418
1988-10-13,1.5566401481628418
1988-10-14,1.5692381858825684
1988-10-17,1.5709378719329834
1988-10-18,1.5726383924484253
1988-10-19,1.5692381858825684
1988-10-20,1.5709378719329834
1988-10-21,1.567533016204834
1988-10-24,1.567533016204834
1988-10-25,1.567533016204834
1988-10-26,1.5709378719329834
1988-10-27,1.5743424892425537
1988-10-28,1.576045036315918
1988-10-31,1.576045036315918
1988-11-01,1.577744722366333
1988-11-02,1.5743424892425537
1988-11-03,1.576045036315918
1988-11-04,1.567533016204834
1988-11-07,1.5641311407089233
1988-11-08,1.5624276399612427
1988-11-09,1.5607268810272217
1988-11-10,1.5607268810272217
1988-11-11,1.559024453163147
1988-11-14,1.559024453163147
1988-11-15,1.5712029933929443
1988-11-16,1.567773461341858
1988-11-17,1.5643417835235596
1988-11-18,1.5643417835235596
1988-11-21,1.5643417835235596
1988-11-22,1.5626261234283447
1988-11-23,1.5609108209609985
1988-11-25,1.55576491355896
1988-11-28,1.557479739189148
1988-11-29,1.557479739189148
1988-11-30,1.5626261234283447
1988-12-01,1.5643417835235596
1988-12-02,1.55576491355896
1988-12-05,1.557479739189148
1988-12-06,1.5643417835235596
1988-12-07,1.5660569667816162
1988-12-08,1.5626261234283447
1988-12-09,1.5591961145401
1988-12-12,1.5591961145401
1988-12-13,1.5540488958358765
1988-12-14,1.5506186485290527
1988-12-15,1.5620231628417969
1988-12-16,1.5637528896331787
1988-12-19,1.5637528896331787
1988-12-20,1.5689351558685303
1988-12-21,1.5706634521484375
1988-12-22,1.5706634521484375
1988-12-23,1.5706634521484375
1988-12-27,1.5654796361923218
1988-12-28,1.5602976083755493
1988-12-29,1.5620231628417969
1988-12-30,1.5698285102844238
1989-01-03,1.5646262168884277
1989-01-04,1.5646262168884277
1989-01-05,1.5611572265625
1989-01-06,1.5628914833068848
1989-01-09,1.5628914833068848
1989-01-10,1.5646262168884277
1989-01-11,1.5646262168884277
1989-01-12,1.5680952072143555
1989-01-13,1.5801023244857788
1989-01-16,1.5801023244857788
1989-01-17,1.5801023244857788
1989-01-18,1.5835825204849243
1989-01-19,1.5835825204849243
1989-01-20,1.5818431377410889
1989-01-23,1.5835825204849243
1989-01-24,1.5888036489486694
1989-01-25,1.5853233337402344
1989-01-26,1.5835825204849243
1989-01-27,1.5870648622512817
1989-01-30,1.5853233337402344
1989-01-31,1.5835825204849243
1989-02-01,1.5835825204849243
1989-02-02,1.5853233337402344
1989-02-03,1.5835825204849243
1989-02-06,1.5835825204849243
1989-02-07,1.5853233337402344
1989-02-08,1.5870648622512817
1989-02-09,1.5766215324401855
1989-02-10,1.5696611404418945
1989-02-13,1.56792151927948
1989-02-14,1.5661805868148804
1989-02-15,1.5809204578399658
1989-02-16,1.5809204578399658
1989-02-17,1.5809204578399658
1989-02-21,1.5809204578399658
1989-02-22,1.5774116516113281
1989-02-23,1.5721471309661865
1989-02-24,1.570391058921814
1989-02-27,1.570391058921814
1989-02-28,1.5739006996154785
1989-03-01,1.5721471309661865
1989-03-02,1.5721471309661865
1989-03-03,1.5739006996154785
1989-03-06,1.5774116516113281
1989-03-07,1.5774116516113281
1989-03-08,1.579164981842041
1989-03-09,1.5774116516113281
1989-03-10,1.5721471309661865
1989-03-13,1.570391058921814
1989-03-14,1.5721471309661865
1989-03-15,1.5832793712615967
1989-03-16,1.5832793712615967
1989-03-17,1.5691426992416382
1989-03-20,1.5691426992416382
1989-03-21,1.5656068325042725
1989-03-22,1.5726768970489502
1989-03-23,1.5726768970489502
1989-03-27,1.5726768970489502
1989-03-28,1.5744441747665405
1989-03-29,1.5779777765274048
1989-03-30,1.5779777765274048
1989-03-31,1.5779777765274048
1989-04-03,1.585044503211975
1989-04-04,1.586811900138855
1989-04-05,1.5885813236236572
1989-04-06,1.585044503211975
1989-04-07,1.5815118551254272
1989-04-10,1.5815118551254272
1989-04-11,1.5815118551254272
1989-04-12,1.5797438621520996
1989-04-13,1.5779777765274048
1989-04-14,1.6004093885421753
1989-04-17,1.5986273288726807
1989-04-18,1.609308123588562
1989-04-19,1.6075283288955688
1989-04-20,1.6004093885421753
1989-04-21,1.6021884679794312
1989-04-24,1.6021884679794312
1989-04-25,1.6021884679794312
1989-04-26,1.6021884679794312
1989-04-27,1.6075283288955688
1989-04-28,1.609308123588562
1989-05-01,1.6021884679794312
1989-05-02,1.6057498455047607
1989-05-03,1.6075283288955688
1989-05-04,1.6057498455047607
1989-05-05,1.6146501302719116
1989-05-08,1.609308123588562
1989-05-09,1.6021884679794312
1989-05-10,1.5986273288726807
1989-05-11,1.6039695739746094
1989-05-12,1.623551845550537
1989-05-15,1.6359286308288574
1989-05-16,1.6323401927947998
1989-05-17,1.6341335773468018
1989-05-18,1.6359286308288574
1989-05-19,1.6413087844848633
1989-05-22,1.6502797603607178
1989-05-23,1.6484848260879517
1989-05-24,1.6466904878616333
1989-05-25,1.644898772239685
1989-05-26,1.6466904878616333
1989-05-30,1.6484848260879517
1989-05-31,1.6502797603607178
1989-06-01,1.6502797603607178
1989-06-02,1.6628351211547852
1989-06-05,1.668217658996582
1989-06-06,1.668217658996582
1989-06-07,1.6735970973968506
1989-06-08,1.6753917932510376
1989-06-09,1.684361457824707
1989-06-12,1.684361457824707
1989-06-13,1.6753917932510376
1989-06-14,1.6789805889129639
1989-06-15,1.686028003692627
1989-06-16,1.680604100227356
1989-06-19,1.680604100227356
1989-06-20,1.6842191219329834
1989-06-21,1.682411789894104
1989-06-22,1.680604100227356
1989-06-23,1.6878348588943481
1989-06-26,1.6914478540420532
1989-06-27,1.6950629949569702
1989-06-28,1.6914478540420532
1989-06-29,1.6950629949569702
1989-06-30,1.6986773014068604
1989-07-03,1.6986773014068604
1989-07-05,1.6986773014068604
1989-07-06,1.702290415763855
1989-07-07,1.7077122926712036
1989-07-10,1.7095184326171875
1989-07-11,1.7095184326171875
1989-07-12,1.7095184326171875
1989-07-13,1.7095184326171875
1989-07-14,1.719527006149292
1989-07-17,1.7177071571350098
1989-07-18,1.7122477293014526
1989-07-19,1.7140679359436035
1989-07-20,1.719527006149292
1989-07-21,1.7158883810043335
1989-07-24,1.7158883810043335
1989-07-25,1.719527006149292
1989-07-26,1.719527006149292
1989-07-27,1.7268043756484985
1989-07-28,1.7322643995285034
1989-07-31,1.7359029054641724
1989-08-01,1.7431814670562744
1989-08-02,1.7395415306091309
1989-08-03,1.7359029054641724
1989-08-04,1.719527006149292
1989-08-07,1.7158883810043335
1989-08-08,1.7177071571350098
1989-08-09,1.7140679359436035
1989-08-10,1.7158883810043335
1989-08-11,1.7086100578308105
1989-08-14,1.6995114088058472
1989-08-15,1.7117910385131836
1989-08-16,1.7172892093658447
1989-08-17,1.7136225700378418
1989-08-18,1.7154568433761597
1989-08-21,1.7136225700378418
1989-08-22,1.7062910795211792
1989-08-23,1.7081246376037598
1989-08-24,1.7117910385131836
1989-08-25,1.7136225700378418
1989-08-28,1.7081246376037598
1989-08-29,1.7081246376037598
1989-08-30,1.709959626197815
1989-08-31,1.7081246376037598
1989-09-01,1.7154568433761597
1989-09-05,1.7136225700378418
1989-09-06,1.7136225700378418
1989-09-07,1.7154568433761597
1989-09-08,1.7172892093658447
1989-09-11,1.7191228866577148
1989-09-12,1.720955491065979
1989-09-13,1.7172892093658447
1989-09-14,1.720955491065979
1989-09-15,1.734795331954956
1989-09-18,1.734795331954956
1989-09-19,1.734795331954956
1989-09-20,1.7292590141296387
1989-09-21,1.725568175315857
1989-09-22,1.7237218618392944
1989-09-25,1.7163416147232056
1989-09-26,1.7200311422348022
1989-09-27,1.7181851863861084
1989-09-28,1.7181851863861084
1989-09-29,1.7163416147232056
1989-10-02,1.7181851863861084
1989-10-03,1.7218763828277588
1989-10-04,1.7237218618392944
1989-10-05,1.7274144887924194
1989-10-06,1.7366405725479126
1989-10-09,1.7384867668151855
1989-10-10,1.7384867668151855
1989-10-11,1.7366405725479126
1989-10-12,1.7384867668151855
1989-10-13,1.7643003463745117
1989-10-16,1.7550153732299805
1989-10-17,1.7550153732299805
1989-10-18,1.7513009309768677
1989-10-19,1.7550153732299805
1989-10-20,1.753159761428833
1989-10-23,1.7568718194961548
1989-10-24,1.7624444961547852
1989-10-25,1.7624444961547852
1989-10-26,1.7605867385864258
1989-10-27,1.7568718194961548
1989-10-30,1.7587313652038574
1989-10-31,1.7587313652038574
1989-11-01,1.7587313652038574
1989-11-02,1.7605867385864258
1989-11-03,1.7550153732299805
1989-11-06,1.7494447231292725
1989-11-07,1.7568718194961548
1989-11-08,1.7587313652038574
1989-11-09,1.7587313652038574
1989-11-10,1.7568718194961548
1989-11-13,1.7568718194961548
1989-11-14,1.7605867385864258
1989-11-15,1.7757434844970703
1989-11-16,1.7757434844970703
1989-11-17,1.7720015048980713
1989-11-20,1.7720015048980713
1989-11-21,1.7738744020462036
1989-11-22,1.7757434844970703
1989-11-24,1.7776135206222534
1989-11-27,1.7738744020462036
1989-11-28,1.7720015048980713
1989-11-29,1.770129919052124
1989-11-30,1.7720015048980713
1989-12-01,1.7757434844970703
1989-12-04,1.7757434844970703
1989-12-05,1.7757434844970703
1989-12-06,1.7738744020462036
1989-12-07,1.770129919052124
1989-12-08,1.7738744020462036
1989-12-11,1.7738744020462036
1989-12-12,1.7738744020462036
1989-12-13,1.7738744020462036
1989-12-14,1.7776135206222534
1989-12-15,1.7898627519607544
1989-12-18,1.791743516921997
1989-12-19,1.7898627519607544
1989-12-20,1.791743516921997
1989-12-21,1.7898627519607544
1989-12-22,1.7860913276672363
1989-12-26,1.7766740322113037
1989-12-27,1.7766740322113037
1989-12-28,1.7785563468933105
1989-12-29,1.7851742506027222
1990-01-02,1.783285140991211
1990-01-03,1.7795027494430542
1990-01-04,1.7813913822174072
1990-01-05,1.7795027494430542
1990-01-08,1.7776113748550415
1990-01-09,1.7776113748550415
1990-01-10,1.7776113748550415
1990-01-11,1.7776113748550415
1990-01-12,1.7738291025161743
1990-01-15,1.7780052423477173
1990-01-16,1.7723125219345093
1990-01-17,1.7723125219345093
1990-01-18,1.7628229856491089
1990-01-19,1.764718770980835
1990-01-22,1.764718770980835
1990-01-23,1.764718770980835
1990-01-24,1.759028434753418
1990-01-25,1.7552330493927002
1990-01-26,1.749540090560913
1990-01-29,1.749540090560913
1990-01-30,1.7457451820373535
1990-01-31,1.7514368295669556
1990-02-01,1.7533349990844727
1990-02-02,1.7514368295669556
1990-02-05,1.7476446628570557
1990-02-06,1.7457451820373535
1990-02-07,1.7457451820373535
1990-02-08,1.7476446628570557
1990-02-09,1.7571302652359009
1990-02-12,1.7552330493927002
1990-02-13,1.7552330493927002
1990-02-14,1.7552330493927002
1990-02-15,1.7646011114120483
1990-02-16,1.7646011114120483
1990-02-20,1.751219630241394
1990-02-21,1.7493056058883667
1990-02-22,1.755043387413025
1990-02-23,1.7569528818130493
1990-02-26,1.7607768774032593
1990-02-27,1.7626889944076538
1990-02-28,1.764607310295105
1990-03-01,1.7588540315628052
1990-03-02,1.7607725858688354
1990-03-05,1.755016803741455
1990-03-06,1.755016803741455
1990-03-07,1.7569345235824585
1990-03-08,1.7569345235824585
1990-03-09,1.751180648803711
1990-03-12,1.7530988454818726
1990-03-13,1.7473434209823608
1990-03-14,1.751180648803711
1990-03-15,1.751180648803711
1990-03-16,1.7569345235824585
1990-03-19,1.7569345235824585
1990-03-20,1.7607725858688354
1990-03-21,1.7607725858688354
1990-03-22,1.7607725858688354
1990-03-23,1.7607725858688354
1990-03-26,1.7626885175704956
1990-03-27,1.7626885175704956
1990-03-28,1.7626885175704956
1990-03-29,1.7569345235824585
1990-03-30,1.7660160064697266
1990-04-02,1.7660160064697266
1990-04-03,1.7660160064697266
1990-04-04,1.7718150615692139
1990-04-05,1.7737447023391724
1990-04-06,1.7737447023391724
1990-04-09,1.7718150615692139
1990-04-10,1.7698791027069092
1990-04-11,1.7698791027069092
1990-04-12,1.7679486274719238
1990-04-16,1.7660160064697266
1990-04-17,1.7602216005325317
1990-04-18,1.7544221878051758
1990-04-19,1.7505584955215454
1990-04-20,1.7486239671707153
1990-04-23,1.7447612285614014
1990-04-24,1.7428297996520996
1990-04-25,1.740897297859192
1990-04-26,1.7370344400405884
1990-04-27,1.7370344400405884
1990-04-30,1.7500780820846558
1990-05-01,1.7500780820846558
1990-05-02,1.748129963874817
1990-05-03,1.752023696899414
1990-05-04,1.7637031078338623
1990-05-07,1.7637031078338623
1990-05-08,1.7656493186950684
1990-05-09,1.7617533206939697
1990-05-10,1.7675954103469849
1990-05-11,1.7792761325836182
1990-05-14,1.7851189374923706
1990-05-15,1.783169150352478
1990-05-16,1.7812243700027466
1990-05-17,1.7812243700027466
1990-05-18,1.775383710861206
1990-05-21,1.7773305177688599
1990-05-22,1.783169150352478
1990-05-23,1.787063717842102
1990-05-24,1.7851189374923706
1990-05-25,1.7792761325836182
1990-05-29,1.783169150352478
1990-05-30,1.7851189374923706
1990-05-31,1.800216555595398
1990-06-01,1.8139433860778809
1990-06-04,1.8159064054489136
1990-06-05,1.8139433860778809
1990-06-06,1.8119841814041138
1990-06-07,1.8139433860778809
1990-06-08,1.8139433860778809
1990-06-11,1.8119841814041138
1990-06-12,1.8119841814041138
